id,_id,context,dateupload,farm,iconfarm,iconserver,in_park,owner,ownername,parkunit,secret,server,tags,title,views,latitude,longitude,core,labels
8166279806,5f01fc66f726a9c76d8357e9,0,1352365180,8,66,65535,True,87974483@N02,demeeschter,kica,65ebcd3393,7122,california park usa tree forest canyon kings national sequoia,Grant Grove,73,36.746062,-118.975549,True,4
8166249037,5f01fc66f726a9c76d8357ea,0,1352365181,8,66,65535,True,87974483@N02,demeeschter,kica,2c32fb976e,7254,california park usa tree forest canyon kings national sequoia,Oregon Tree,34,36.746062,-118.975549,True,4
8166279436,5f01fc66f726a9c76d8357eb,0,1352365181,8,66,65535,True,87974483@N02,demeeschter,kica,a4aab4059b,7256,california park usa tree forest canyon kings national sequoia,Oregon Tree,47,36.746062,-118.975549,True,4
8166248741,5f01fc66f726a9c76d8357ec,0,1352365182,9,66,65535,True,87974483@N02,demeeschter,kica,f1a34f5732,8198,california park usa tree forest canyon kings national sequoia,California Tree,37,36.746062,-118.975549,True,4
8166279150,5f01fc66f726a9c76d8357ed,0,1352365182,8,66,65535,True,87974483@N02,demeeschter,kica,5939f90618,7125,california park usa tree forest canyon kings national sequoia,Oregon Tree,69,36.746062,-118.975549,True,4
8166248421,5f01fc66f726a9c76d8357ee,0,1352365183,9,66,65535,True,87974483@N02,demeeschter,kica,510d21eb3e,8489,california park usa tree forest canyon kings national sequoia,Grant Grove,77,36.746062,-118.975549,True,4
8166248189,5f01fc66f726a9c76d8357ef,0,1352365184,8,66,65535,True,87974483@N02,demeeschter,kica,7f7d0a0d72,7129,california park usa tree forest canyon kings national sequoia,Centennial Stump,49,36.746062,-118.975549,True,4
8166278516,5f01fc66f726a9c76d8357f0,0,1352365184,9,66,65535,True,87974483@N02,demeeschter,kica,48b84c57b1,8064,california park usa tree forest canyon kings national sequoia,Grant Grove,76,36.746062,-118.975549,True,4
8166247927,5f01fc66f726a9c76d8357f1,0,1352365185,9,66,65535,True,87974483@N02,demeeschter,kica,dd8ef9b9a6,8487,california park usa tree forest canyon kings national sequoia,Grant Grove,80,36.746062,-118.975549,True,4
8166278242,5f01fc66f726a9c76d8357f2,0,1352365185,9,66,65535,True,87974483@N02,demeeschter,kica,27bbaefe53,8337,california park usa tree forest canyon kings national sequoia,Gamlin Cabin,78,36.746062,-118.975549,True,4
8166247501,5f01fc66f726a9c76d8357f3,0,1352365186,9,66,65535,True,87974483@N02,demeeschter,kica,e8a4ec3217,8490,california park usa tree forest canyon kings national sequoia,Giant Sequoia,32,36.746062,-118.975549,True,4
8166247325,5f01fc66f726a9c76d8357f4,0,1352365187,9,66,65535,True,87974483@N02,demeeschter,kica,404097d811,8478,california park usa tree forest canyon kings national sequoia,Giant Sequoia,41,36.746062,-118.975549,True,4
8166277692,5f01fc66f726a9c76d8357f5,0,1352365187,8,66,65535,True,87974483@N02,demeeschter,kica,5b3a9a3b28,7270,california park usa tree forest canyon kings national sequoia,Giant Sequoia,46,36.746062,-118.975549,True,4
8166247019,5f01fc66f726a9c76d8357f6,0,1352365188,9,66,65535,True,87974483@N02,demeeschter,kica,0911c0a0ce,8062,california park usa tree forest canyon kings national sequoia,Grant Grove,82,36.746062,-118.975549,True,4
8166246849,5f01fc66f726a9c76d8357f7,0,1352365189,9,66,65535,True,87974483@N02,demeeschter,kica,373c66a1d2,8200,california park usa tree forest canyon kings national sequoia,General Grant Tree,59,36.746062,-118.975549,True,4
8166277186,5f01fc66f726a9c76d8357f8,0,1352365189,8,66,65535,True,87974483@N02,demeeschter,kica,df4a62bd28,7131,california park usa tree forest canyon kings national sequoia,General Grant Tree,55,36.746062,-118.975549,True,4
8166276986,5f01fc66f726a9c76d8357f9,0,1352365190,9,66,65535,True,87974483@N02,demeeschter,kica,6297c40d7a,8339,california park usa tree forest canyon kings national sequoia,General Grant Tree,67,36.746062,-118.975549,True,4
8166276806,5f01fc66f726a9c76d8357fa,0,1352365191,9,66,65535,True,87974483@N02,demeeschter,kica,4bc4f092d9,8063,california park usa tree forest canyon kings national sequoia,General Grant Tree,43,36.746062,-118.975549,True,4
8166276698,5f01fc66f726a9c76d8357fb,0,1352365192,8,66,65535,True,87974483@N02,demeeschter,kica,2a3c42f69f,7264,california park usa tree forest canyon kings national sequoia,General Grant Tree,49,36.746062,-118.975549,True,4
49883842893,5f01fc66f726a9c76d832b3f,0,1589232108,66,4,3672,True,133753799@N04,tonyfernandezz,kica,d3308658ee,65535,california kingscanyonnp tree fog sequoia,"General Grant tree, Kings Canyon NP",4,36.746716,-118.975517,True,4
36742842730,5f01fc66f726a9c76d833802,0,1505042505,5,6,5448,True,105881863@N02,kschmitz2,kica,502aff5a0a,4423,california floor canoneos5dmk3 tree canyon mountain national sky park ef1635mmf28lii blue kings clouds hume unitedstates us,King's Canyon,269,36.747505,-118.975348,True,4
36306808343,5f01fc66f726a9c76d833807,0,1504955335,5,6,5448,True,105881863@N02,kschmitz2,kica,ded81971cb,4354,grass california canoneos5dmk3 national tree canyon cloud flower hdr sky park mountain focusstack kings ef1635mmf28lii hume unitedstates us,Kings Canyon,197,36.747505,-118.975348,True,4
27684058581,5f01fc66f726a9c76d834062,0,1466297066,8,3,2818,True,61977467@N07,Endangered71,kica,d3a7593b22,7211,generalgrant sequoia,General Grant Tree,252,36.747687,-118.97527,True,4
636741514,5f01fc66f726a9c76d836cca,0,1182920030,2,1,28,True,50029424@N00,Antoine Bugleboy,kica,537cf3b175,1210,carolyn redwoods sequoia kingscanyon,2007-06-25 Kings Canyon,158,36.7473,-118.974916,True,4
4885702675,5f01fc66f726a9c76d83632b,0,1281643886,5,6,5735,True,22462989@N05,Beechgarave,kica,4f1840df65,4121,california sierranevada,Sequoia and Kings Canyon National Parks,34,36.746862,-118.974884,True,4
4885702295,5f01fc66f726a9c76d83632c,0,1281643876,5,6,5735,True,22462989@N05,Beechgarave,kica,c5da582c8b,4135,california sierranevada,Sequoia and Kings Canyon National Parks,25,36.746862,-118.974884,True,4
4886305812,5f01fc66f726a9c76d83632d,0,1281643867,5,6,5735,True,22462989@N05,Beechgarave,kica,90dbea21f3,4081,california sierranevada,Sequoia and Kings Canyon National Parks,44,36.746862,-118.974884,True,4
4886305454,5f01fc66f726a9c76d83632e,0,1281643856,5,6,5735,True,22462989@N05,Beechgarave,kica,9b60941102,4134,california sierranevada,Sequoia and Kings Canyon National Parks,32,36.746862,-118.974884,True,4
4886305006,5f01fc66f726a9c76d83632f,0,1281643845,5,6,5735,True,22462989@N05,Beechgarave,kica,ccc3a8d621,4076,california sierranevada,Sequoia and Kings Canyon National Parks,29,36.746862,-118.974884,True,4
4885700567,5f01fc66f726a9c76d836330,0,1281643831,5,6,5735,True,22462989@N05,Beechgarave,kica,e3f6bb3c23,4081,california sierranevada,Sequoia and Kings Canyon National Parks,37,36.746862,-118.974884,True,4
4886304138,5f01fc66f726a9c76d836331,0,1281643821,5,6,5735,True,22462989@N05,Beechgarave,kica,e0f8a36b00,4139,california sierranevada,Sequoia and Kings Canyon National Parks,49,36.746862,-118.974884,True,4
4885699689,5f01fc66f726a9c76d836332,0,1281643811,5,6,5735,True,22462989@N05,Beechgarave,kica,d8714783ac,4075,california sierranevada,Sequoia and Kings Canyon National Parks,48,36.746862,-118.974884,True,4
4885699345,5f01fc66f726a9c76d836333,0,1281643798,5,6,5735,True,22462989@N05,Beechgarave,kica,be87d2bdb8,4137,california sierranevada,Sequoia and Kings Canyon National Parks,25,36.746862,-118.974884,True,4
4886302786,5f01fc66f726a9c76d836334,0,1281643788,5,6,5735,True,22462989@N05,Beechgarave,kica,96992e904e,4075,california sierranevada,Sequoia and Kings Canyon National Parks,28,36.746862,-118.974884,True,4
4886302418,5f01fc66f726a9c76d836335,0,1281643778,5,6,5735,True,22462989@N05,Beechgarave,kica,4d9e0e1d85,4135,california sierranevada,Sequoia and Kings Canyon National Parks,20,36.746862,-118.974884,True,4
5216955564,5f01fc66f726a9c76d83619f,0,1291003444,5,1,42,True,98103450@N00,travass216,kica,5c33f8189c,4129,tree sequoia,Sequoia,124,36.746711,-118.974841,True,4
5216955364,5f01fc66f726a9c76d8361a0,0,1291003439,6,1,42,True,98103450@N00,travass216,kica,33267b6d30,5126,tree girl asian roots sequoia,Small Asian boy being birthed from tree roots.,322,36.746711,-118.974841,True,4
5216955238,5f01fc66f726a9c76d8361a1,0,1291003437,5,1,42,True,98103450@N00,travass216,kica,6114241e04,4086,tree sequoia,Sequoia,278,36.746711,-118.974841,True,4
5216955152,5f01fc66f726a9c76d8361a2,0,1291003434,5,1,42,True,98103450@N00,travass216,kica,2c4e019c80,4083,abstract tree sequoia,Sequoia Abstract,125,36.746711,-118.974841,True,4
5216955034,5f01fc66f726a9c76d8361a3,0,1291003432,6,1,42,True,98103450@N00,travass216,kica,04999a34d6,5285,abstract tree sequoia,Sequoia Abstract,333,36.746711,-118.974841,True,4
5216954944,5f01fc66f726a9c76d8361a4,0,1291003430,5,1,42,True,98103450@N00,travass216,kica,1e1a937fa9,4084,graffiti logcabin,Log Cabin Graffiti,207,36.746711,-118.974841,True,4
5216366399,5f01fc66f726a9c76d8361a5,0,1291003427,5,1,42,True,98103450@N00,travass216,kica,6d856d91de,4089,abstract tree sequoia,Sequoia Abstract,81,36.746711,-118.974841,True,4
5216366309,5f01fc66f726a9c76d8361a6,0,1291003424,6,1,42,True,98103450@N00,travass216,kica,6b26b324ac,5084,,Ryan & Julie,36,36.746711,-118.974841,True,4
5216366229,5f01fc66f726a9c76d8361a7,0,1291003423,6,1,42,True,98103450@N00,travass216,kica,842f7e2f28,5082,,Ryan & Julie,37,36.746711,-118.974841,True,4
5216954550,5f01fc66f726a9c76d8361a8,0,1291003421,5,1,42,True,98103450@N00,travass216,kica,0fc3f56fa2,4125,,Ryan & Julie,32,36.746711,-118.974841,True,4
5216954482,5f01fc66f726a9c76d8361a9,0,1291003420,6,1,42,True,98103450@N00,travass216,kica,9c403f32c3,5210,,Ryan & Julie,54,36.746711,-118.974841,True,4
5216954408,5f01fc66f726a9c76d8361aa,0,1291003418,5,1,42,True,98103450@N00,travass216,kica,1b0a375dba,4128,tree sequoia,Sequoia,1072,36.746711,-118.974841,True,4
5216954330,5f01fc66f726a9c76d8361ab,0,1291003415,6,1,42,True,98103450@N00,travass216,kica,edf0d1a4f1,5088,tree moss sequoia,Sequoia Moss,57,36.746711,-118.974841,True,4
5216365851,5f01fc66f726a9c76d8361ac,0,1291003414,5,1,42,True,98103450@N00,travass216,kica,24cbeb74d0,4086,abstract tree sequoia,Sequoia Abstract,195,36.746711,-118.974841,True,4
5216365755,5f01fc66f726a9c76d8361ad,0,1291003411,5,1,42,True,98103450@N00,travass216,kica,2b267cc7c9,4089,tree sequoia,Sequoia,281,36.746711,-118.974841,True,4
5216953994,5f01fc66f726a9c76d8361ae,0,1291003409,5,1,42,True,98103450@N00,travass216,kica,bd7e83b886,4106,tree grove sequoia,Sequoia Grove,200,36.746711,-118.974841,True,4
5216953784,5f01fc66f726a9c76d8361af,0,1291003405,5,1,42,True,98103450@N00,travass216,kica,9289c52685,4085,tree sequoia,Sequoia,1436,36.746711,-118.974841,True,4
5216365349,5f01fc66f726a9c76d8361b0,0,1291003401,5,1,42,True,98103450@N00,travass216,kica,ed2039acf3,4089,tree sequoia,Sequoia,636,36.746711,-118.974841,True,4
5216953574,5f01fc66f726a9c76d8361b1,0,1291003400,6,1,42,True,98103450@N00,travass216,kica,b6ecf092bd,5124,tree grove sequoia,Sequoia Grove,128,36.746711,-118.974841,True,4
11108534405,5f01fc66f726a9c76d834e4f,0,1385681952,4,4,3202,True,32087030@N07,Mark Bayes Photography,kica,a22e1d45a9,3748,california nationalpark 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins,Kings Canyon National Park,243,36.747491,-118.974792,True,4
11108418575,5f01fc66f726a9c76d834e50,0,1385681953,3,4,3202,True,32087030@N07,Mark Bayes Photography,kica,f852616fe6,2858,california nationalpark 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins,Kings Canyon National Park,194,36.747491,-118.974792,True,4
11108405704,5f01fc66f726a9c76d834e51,0,1385681954,3,4,3202,True,32087030@N07,Mark Bayes Photography,kica,1a4ce59f51,2832,california nationalpark 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins,Kings Canyon National Park,148,36.747491,-118.974792,True,4
11108340626,5f01fc66f726a9c76d834e52,0,1385681955,4,4,3202,True,32087030@N07,Mark Bayes Photography,kica,55ce1079f2,3674,california nationalpark 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins,Kings Canyon National Park,207,36.747491,-118.974792,True,4
11108176275,5f01fc66f726a9c76d834e53,0,1385681956,8,4,3202,True,32087030@N07,Mark Bayes Photography,kica,cc6c3d2d7a,7348,california nationalpark 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins,Kings Canyon National Park,148,36.747491,-118.974792,True,4
11108140064,5f01fc66f726a9c76d834e54,0,1385681957,4,4,3202,True,32087030@N07,Mark Bayes Photography,kica,3e02aa8e8d,3793,california nationalpark 1940 structure replica valley minerals glaciers granite moved nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon rangerstation sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley nationalregisterofhistoricplaces monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks gamlincabin haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins 1872pioneercabin borderlinehistorical rebuiltseveraltimes uscavalrystoragespace,Kings Canyon National Park,292,36.747491,-118.974792,True,4
11108066414,5f01fc66f726a9c76d834e55,0,1385681958,6,4,3202,True,32087030@N07,Mark Bayes Photography,kica,1f84b9a989,5488,california nationalpark grant 1940 structure replica valley minerals glaciers granite moved nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon rangerstation sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley nationalregisterofhistoricplaces monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks gamlincabin haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins 1872pioneercabin borderlinehistorical rebuiltseveraltimes uscavalrystoragespace,Kings Canyon National Park,401,36.747491,-118.974792,True,4
11108081673,5f01fc66f726a9c76d834e56,0,1385681958,4,4,3202,True,32087030@N07,Mark Bayes Photography,kica,7dfef6d3d4,3773,california nationalpark mark 1940 structure replica valley minerals glaciers granite moved nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon rangerstation sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley nationalregisterofhistoricplaces monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks gamlincabin haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins 1872pioneercabin borderlinehistorical rebuiltseveraltimes uscavalrystoragespace,Kings Canyon National Park,350,36.747491,-118.974792,True,4
11107898584,5f01fc66f726a9c76d834e57,0,1385681959,4,4,3202,True,32087030@N07,Mark Bayes Photography,kica,6c58e75c6c,3667,california nationalpark mark 1940 structure replica valley minerals glaciers granite moved nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon rangerstation sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley nationalregisterofhistoricplaces monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks gamlincabin haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins 1872pioneercabin borderlinehistorical rebuiltseveraltimes uscavalrystoragespace,Kings Canyon National Park,432,36.747491,-118.974792,True,4
11107764795,5f01fc66f726a9c76d834e58,0,1385681960,3,4,3202,True,32087030@N07,Mark Bayes Photography,kica,77b9f6155e,2809,california nationalpark grant 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon ulyssessgrant nationalshrine giantsequoia sequoiadendrongiganteum generalgranttree sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks nationschristmastree haroldickes presidentcalvincoolidge feldspars 18thpresidentoftheunitedstates glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins thirdlargesttreeintheworld 1650yearsold,Kings Canyon National Park,391,36.747491,-118.974792,True,4
11107651744,5f01fc66f726a9c76d834e59,0,1385681961,8,4,3202,True,32087030@N07,Mark Bayes Photography,kica,18bfa94412,7420,california nationalpark grant 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon ulyssessgrant nationalshrine giantsequoia sequoiadendrongiganteum generalgranttree sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks nationschristmastree haroldickes presidentcalvincoolidge feldspars 18thpresidentoftheunitedstates glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins thirdlargesttreeintheworld 1650yearsold,Kings Canyon National Park,422,36.747491,-118.974792,True,4
11107495865,5f01fc66f726a9c76d834e5a,0,1385681962,4,4,3202,True,32087030@N07,Mark Bayes Photography,kica,2f882bb413,3818,california fence nationalpark path mark 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins,Kings Canyon National Park,204,36.747491,-118.974792,True,4
11107600783,5f01fc66f726a9c76d834e5b,0,1385681962,3,4,3202,True,32087030@N07,Mark Bayes Photography,kica,b3b50ebbc7,2811,california nationalpark 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon ulyssessgrant nationalshrine giantsequoia sequoiadendrongiganteum generalgranttree sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks nationschristmastree haroldickes presidentcalvincoolidge feldspars 18thpresidentoftheunitedstates glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins thirdlargesttreeintheworld 1650yearsold,Kings Canyon National Park,415,36.747491,-118.974792,True,4
11107344626,5f01fc66f726a9c76d834e5c,0,1385681963,8,4,3202,True,32087030@N07,Mark Bayes Photography,kica,9c137543d7,7390,california nationalpark 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon ulyssessgrant nationalshrine giantsequoia sequoiadendrongiganteum generalgranttree sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks nationschristmastree haroldickes presidentcalvincoolidge feldspars 18thpresidentoftheunitedstates glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins thirdlargesttreeintheworld 1650yearsold,Kings Canyon National Park,560,36.747491,-118.974792,True,4
11107176466,5f01fc66f726a9c76d834e5d,0,1385681964,4,4,3202,True,32087030@N07,Mark Bayes Photography,kica,d5cae94445,3833,california fence nationalpark path 1940 valley minerals glaciers granite nationalparkservice sierranevada quartz johnmuir anseladams kingscanyon sanjoaquinriver kingscanyonnationalpark micas subduction kingsriver glacialvalley monzonite diorite redwoodmountaingrove tehipitevalley cretaceousperiod generalgrantgrove southernsierranevada sierracrest graniticrocks haroldickes feldspars glacialcanyons highsierracountry 461901acres generalgrantgroveofgiantsequoias ushapedglacialgorges alpineridges glaciallyscouredlakefilledbasins,Kings Canyon National Park,201,36.747491,-118.974792,True,4
