,Unnamed: 0,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,originalsecret,originalformat,machine_tags,in_park
10,10,49861260338,9456601@N03,296c1bbec7,65535,66,Mesa Verde National Park,1,0,0,1588740125,MacabreX,6134,7,9,2019 all balconyhouse cliffdwelling colorado mesaverde mesaverdenationalpark nationalpark,37.16568,-108.46302800000001,16,0,,5440881.0,1,0,0,0,,,,True
11,11,49861259383,9456601@N03,e8f34f093e,65535,66,Mesa Verde National Park,1,0,0,1588740101,MacabreX,6134,7,6,2019 all balconyhouse cliffdwelling colorado mesaverde mesaverdenationalpark nationalpark,37.16568,-108.46302800000001,16,0,,5440881.0,1,0,0,0,,,,True
12,12,49861258428,9456601@N03,4b77d603bb,65535,66,Mesa Verde National Park,1,0,0,1588740071,MacabreX,6134,7,6,2019 all colorado mesaverde mesaverdenationalpark nationalpark,37.161938,-108.464897,16,0,,5440881.0,1,0,0,0,,,,True
13,13,49861257653,9456601@N03,f60fb73866,65535,66,Mesa Verde National Park,1,0,0,1588740047,MacabreX,6134,7,5,2019 all balconyhouse cliffdwelling colorado mesaverde mesaverdenationalpark nationalpark,37.161938,-108.464897,16,0,,5440881.0,1,0,0,0,,,,True
14,14,49861257228,9456601@N03,a70c9f7846,65535,66,Mesa Verde National Park,1,0,0,1588740033,MacabreX,6134,7,4,2019 all balconyhouse cliffdwelling colorado mesaverde mesaverdenationalpark nationalpark,37.161938,-108.464897,16,0,,5440881.0,1,0,0,0,,,,True
15,15,49862095047,9456601@N03,bfca4d13d6,65535,66,Mesa Verde National Park,1,0,0,1588739799,MacabreX,6134,7,13,2019 all autumn cliffdwelling cliffpalace colorado fall mesaverde mesaverdenationalpark nationalpark panorama,37.166886,-108.47366399999999,16,0,,5440881.0,1,0,0,0,,,,True
16,16,49861248328,9456601@N03,a045852ca2,65535,66,Mesa Verde National Park,1,0,0,1588739779,MacabreX,6134,7,12,2019 all autumn cliffdwelling cliffpalace colorado fall mesaverde mesaverdenationalpark nationalpark,37.166881,-108.473611,16,0,,5440881.0,1,0,0,0,,,,True
17,17,49862093982,9456601@N03,c056a53c8d,65535,66,Mesa Verde National Park,1,0,0,1588739766,MacabreX,6134,7,11,2019 all autumn cliffdwelling cliffpalace colorado fall mesaverde mesaverdenationalpark nationalpark,37.166875,-108.47351100000002,16,0,,5440881.0,1,0,0,0,,,,True
18,18,49861247493,9456601@N03,2cfb6956e9,65535,66,Mesa Verde National Park,1,0,0,1588739751,MacabreX,6134,7,6,2019 all autumn cliffdwelling cliffpalace colorado fall mesaverde mesaverdenationalpark nationalpark,37.166885,-108.47366299999999,16,0,,5440881.0,1,0,0,0,,,,True
19,19,49861779506,9456601@N03,391dbe3f54,65535,66,Mesa Verde National Park,1,0,0,1588739735,MacabreX,6134,7,7,2019 all autumn colorado fall mesaverde mesaverdenationalpark nationalpark,37.166885,-108.47366299999999,16,0,,5440881.0,1,0,0,0,,,,True
20,20,49861246288,9456601@N03,462002d746,65535,66,Mesa Verde National Park,1,0,0,1588739722,MacabreX,6134,7,6,2019 all colorado mesaverde mesaverdenationalpark nationalpark,37.166885,-108.47366299999999,16,0,,5440881.0,1,0,0,0,,,,True
21,21,49862091982,9456601@N03,40492323f2,65535,66,Mesa Verde National Park,1,0,0,1588739711,MacabreX,6134,7,5,2019 all colorado mesaverde mesaverdenationalpark nationalpark,37.279488,-108.461929,16,0,,5412481.0,1,0,0,0,,,,True
22,22,49862091587,9456601@N03,3d02494ceb,65535,66,Mesa Verde National Park,1,0,0,1588739701,MacabreX,6134,7,6,2019 all colorado mesaverde mesaverdenationalpark nationalpark,37.280769,-108.461754,16,0,,5412481.0,1,0,0,0,,,,True
23,23,49861773246,9456601@N03,1ce065bb0a,65535,66,Mesa Verde National Park,1,0,0,1588739570,MacabreX,6134,7,4,2019 all colorado mesaverde mesaverdenationalpark mountain nationalpark,37.280769,-108.461754,16,0,,5412481.0,1,0,0,0,,,,True
24,24,49768536107,37317281@N08,40b23dfe23,65535,66,"Soda Canyon Overlook Trail, Mesa Verde NP, CO, April, 2017",1,0,0,1586766929,Norm Powell,65535,66,759,mesaverdenationalpark colorado unitedstates,37.166436,-108.46285,16,0,,5440881.0,1,0,0,0,,,,True
25,25,49654018301,34125818@N06,972144e66a,65535,66,MesaVerdeTunnel,1,0,0,1584076829,Lothbrok'sYen,65535,66,30923,,37.161255,-108.463931,16,0,,5440881.0,1,0,0,0,,,,True
26,26,49598687308,37317281@N08,1999577e75,65535,66,"Mesa Top Ruins Road, Mesa Verde National Park, CO, May, 2017",1,0,0,1582967055,Norm Powell,65535,66,1190,mesaverdenationalpark colorado unitedstates,37.156535999999996,-108.46158899999999,16,0,,5440881.0,1,0,0,0,,,,True
27,27,49543377523,26308653@N04,4c4f52bc53,65535,66,"Road trip in Colorado, USA",1,0,0,1581877801,AlexDurok,65535,66,91,colorado fujifilmxt20 mesaverdenationalpark trip us unitedstatesofamerica asphalt car cloud curve drive driving expressway highway horizon journey landscape mountain mountains road route rural scenic sky travel way xf1855mmf284rlmois,37.298063,-108.415503,16,0,,5443428.0,1,0,0,0,,,,True
28,28,49506670971,65416880@N00,fb15b13495,65535,66,Mancos Valley Overlook,1,0,0,1581310635,mariola aga,65535,66,2694,colorado mesaverde mancosvalley overlook valley sky mountains rockymountains wideangle landscape,37.304558,-108.410334,16,0,,5443428.0,1,0,0,0,,,,True
29,29,49349496747,65416880@N00,aab59a27c1,65535,66,it was raining ... somewhere,1,0,0,1579588107,mariola aga,65535,66,2982,colorado evening sunset mountains clouds light rain landscape nature,37.28003,-108.462075,16,0,,5412481.0,1,0,0,0,,,,True
30,30,49353957641,48148847@N04,b2a10d476a,65535,66,Ancient Cliff Home,1,0,0,1578534223,Scrubhiker (USCdyer),5501,6,615,colorado landscape places nikonz6,37.16035,-108.47183700000001,15,0,,5440881.0,1,0,0,0,952c6785cd,jpg,,True
31,31,49248386653,149244884@N04,c46bb5af7b,65535,66,Mesa Verde (Arizona),1,0,0,1576862094,Monedero michel,5727,6,425,amérique ruines 2012 mesaverde colorado etatsunis arizona america mesaverdenationalpark étatsunis,37.183663,-108.48739499999999,16,0,,5420814.0,1,0,0,0,45611e8172,jpg,,True
32,32,49226431283,149244884@N04,9cdc04c941,65535,66,Mesa Verde (Arizona),1,0,0,1576487447,Monedero michel,5727,6,425,amérique ruines 2012 mesaverde colorado etatsunis arizona america mesaverdenationalpark étatsunis,37.183377,-108.487848,16,0,,5420814.0,1,0,0,0,d96b7e1eff,jpg,,True
33,33,49160996228,15140450@N04,36f9642084,65535,66,_SG_2019_10_0464_IMG_5415,1,0,0,1575343580,_SG_,8541,9,1539,ferien reise travel trip roundtrip round usa america amerika us vereinigte staaten vereinigtestaaten west coast united states westcoastoftheunitedstates westcoast westküste mesa verde national park unesco world heritage site montezuma county colorado paleo indians ancestal puebloan,37.16533,-108.475525,16,0,,5440881.0,1,0,0,0,,,,True
34,34,49159415647,15140450@N04,29d6642fa8,65535,66,_SG_2019_10_0451_IMG_5335,1,0,0,1575309678,_SG_,8541,9,1235,ferien reise travel trip roundtrip round usa america amerika us vereinigte staaten vereinigtestaaten west coast united states westcoastoftheunitedstates westcoast westküste mesa verde national park unesco world heritage site montezuma county colorado paleo indians ancestal puebloan,37.165694,-108.491564,16,0,,5420814.0,1,0,0,0,,,,True
35,35,49155872382,15140450@N04,a140425045,65535,66,_SG_2019_10_0436_IMG_5224,1,0,0,1575257082,_SG_,8541,9,1428,ferien reise travel trip roundtrip round usa america amerika us vereinigte staaten vereinigtestaaten west coast united states westcoastoftheunitedstates westcoast westküste mesa verde national park unesco world heritage site montezuma county colorado paleo indians ancestal puebloan,37.1842,-108.48774499999999,16,0,,5420814.0,1,0,0,0,,,,True
36,36,49153003142,15140450@N04,72d35468d1,65535,66,_SG_2019_10_0423_IMG_5172,1,0,0,1575220909,_SG_,8541,9,1418,ferien reise travel trip roundtrip round usa america amerika us vereinigte staaten vereinigtestaaten west coast united states westcoastoftheunitedstates westcoast westküste mesa verde national park unesco world heritage site montezuma county colorado paleo indians ancestal puebloan,37.335663000000004,-108.40773899999999,16,0,,5429982.0,1,0,0,0,,,,True
37,37,49150345806,15140450@N04,8db5007102,65535,66,_SG_2019_10_0424_IMG_5171,1,0,0,1575183772,_SG_,8541,9,1471,trip travel usa america round ferien reise roundtrip west verde coast us united national states amerika westcoast mesa staaten westküste vereinigtestaaten vereinigte westcoastoftheunitedstates world park county heritage site colorado unesco montezuma indians paleo puebloan ancestal,37.336238,-108.40760300000001,16,0,,5429982.0,1,0,0,0,,,,True
38,38,49055297703,43005444@N04,696c8159ae,65535,66,"Cliff Palace, Mesa Verde N.P.",1,0,0,1573584632,Bob Patton,4247,5,449,indians cliffdwellings colorado history mesaverde nativeamericans,37.16572,-108.47559199999999,15,0,,5440881.0,1,0,0,0,,,,True
39,39,49045471102,99491151@N00,12d23c1705,65535,66,"Cliff Palace (Mesa Verde National Park, Colorado)",1,0,0,1573422210,courthouselover,7353,8,426,colorado co montezumacounty mesaverdenationalpark nationalparks nationalparksystem unescoworldheritagesites unesco northamerica unitedstates us cliffdwellings,37.166299,-108.473019,16,0,,5440881.0,1,0,0,0,,,,True
40,40,48870731942,72063229@N00,f6abc2c3cf,65535,66,2019 Day 264 - Balcony House Sunrise Tour,1,0,0,1570630560,jpmckenna - Plotting 2020 Adventures,7252,8,119,,37.161555,-108.464009,16,0,,5440881.0,1,0,0,0,,,,True
41,41,48801922971,65801387@N00,8218561601,65535,66,The Ancient Ones,1,0,0,1569555659,ffugio,82,1,2,mesaverde nationalparks gonow optoutside,37.3363,-108.40770900000001,16,0,,5429982.0,1,0,0,0,8f972c2280,jpg,,True
42,42,48762977547,89629087@N04,722d8a28f3,65535,66,Lodge room view,1,0,0,1568951050,r_g_a,8420,9,4,,37.259051,-108.49371299999999,16,0,,5412481.0,1,0,0,0,b59446559b,jpg,,True
43,43,48762790581,89629087@N04,fb8ed73254,65535,66,Zodiacal light,1,0,0,1568951046,r_g_a,8420,9,4,,37.2587,-108.49818700000002,16,0,,5412481.0,1,0,0,0,8e6a42dc89,jpg,,True
44,44,48823962746,74799441@N00,d772f7d6de,65535,66,Thistle,1,0,0,1568590242,lmurphy,1315,2,4,mesaverdenationalpark nationalparksystem,37.237931,-108.503707,16,0,,5412481.0,1,0,0,0,,,,True
45,45,48823962371,74799441@N00,6914415328,65535,66,Far View,1,0,0,1568590174,lmurphy,1315,2,4,mesaverdenationalpark nationalparksystem flower,37.237931,-108.503707,16,0,,5412481.0,1,0,0,0,,,,True
46,46,48823959836,74799441@N00,1cd72c50bc,65535,66,Spiral,1,0,0,1568589847,lmurphy,1315,2,4,mesaverdenationalpark nationalparksystem,37.237931,-108.503707,16,0,,5412481.0,1,0,0,0,,,,True
47,47,50028117417,189011889@N06,493dba3d59,65535,66,IMG_4766,1,0,0,1592705549,teilhardo,0,0,2,,37.338925,-108.41139199999999,16,0,,5429982.0,1,0,0,0,e7e8c5b586,jpg,,True
48,48,50014138857,93997584@N04,4f0bede92d,65535,66,,1,0,0,1592338814,Pellaphoto1,4299,5,5,,37.181483,-108.488175,16,0,,5420814.0,1,0,0,0,acc70aa54f,jpg,,True
49,49,49885246727,46716348@N04,1afb52d98e,65535,66,Mesa Verde Pan,1,0,0,1589245685,clarklandscapes,7403,8,6,,37.16533,-108.47548400000001,16,0,,5440881.0,1,0,0,0,c4b0a0fc52,jpg,,True
50,50,49862086342,9456601@N03,ffeed73947,65535,66,Mesa Verde National Park,1,0,0,1588739557,MacabreX,6134,7,3,2019 all colorado mesaverde mesaverdenationalpark mountain nationalpark,37.280769,-108.461754,16,0,,5412481.0,1,0,0,0,,,,True
51,51,49861239858,9456601@N03,ac3d44d8de,65535,66,Mesa Verde National Park,1,0,0,1588739545,MacabreX,6134,7,3,2019 all colorado mesaverde mesaverdenationalpark mountain nationalpark,37.280769,-108.461754,16,0,,5412481.0,1,0,0,0,,,,True
52,52,49862085402,9456601@N03,5845ac4c23,65535,66,Mesa Verde National Park,1,0,0,1588739529,MacabreX,6134,7,5,2019 all colorado mesaverde mesaverdenationalpark mountain nationalpark,37.280769,-108.461754,16,0,,5412481.0,1,0,0,0,,,,True
53,53,49862084852,9456601@N03,823e5ea689,65535,66,Mesa Verde National Park,1,0,0,1588739515,MacabreX,6134,7,5,2019 all colorado mesaverde mesaverdenationalpark mountain nationalpark,37.280735,-108.461472,16,0,,5412481.0,1,0,0,0,,,,True
54,54,49861770801,9456601@N03,885cfd1dbb,65535,66,Mesa Verde National Park,1,0,0,1588739499,MacabreX,6134,7,11,2019 all colorado mesaverde mesaverdenationalpark mountain nationalpark panorama,37.280728,-108.461472,16,0,,5412481.0,1,0,0,0,,,,True
55,55,49861237718,9456601@N03,98b2ebc62c,65535,66,Mesa Verde National Park,1,0,0,1588739481,MacabreX,6134,7,5,2019 all colorado mesaverde mesaverdenationalpark nationalpark,37.304522999999996,-108.41035500000001,16,0,,5443428.0,1,0,0,0,,,,True
56,56,49861769676,9456601@N03,f0fea5959b,65535,66,Mesa Verde National Park,1,0,0,1588739466,MacabreX,6134,7,5,2019 all colorado mesaverde mesaverdenationalpark mountain nationalpark,37.304522999999996,-108.41035500000001,16,0,,5443428.0,1,0,0,0,,,,True
57,57,49861235953,9456601@N03,7cfc0cb531,65535,66,Mesa Verde National Park,1,0,0,1588739422,MacabreX,6134,7,7,2019 all colorado mesaverde mesaverdenationalpark mountain nationalpark,37.304522999999996,-108.41035500000001,16,0,,5443428.0,1,0,0,0,,,,True
58,58,49861235473,9456601@N03,d0f12431fd,65535,66,Mesa Verde National Park,1,0,0,1588739407,MacabreX,6134,7,12,2019 all colorado mesaverde mesaverdenationalpark nationalpark,37.336496999999994,-108.407678,16,0,,5429982.0,1,0,0,0,,,,True
59,59,49861235083,9456601@N03,20e2892641,65535,66,Mesa Verde National Park,1,0,0,1588739392,MacabreX,6134,7,11,2019 all colorado mesaverde mesaverdenationalpark nationalpark statue visitorscenter,37.336296999999995,-108.40763100000001,16,0,,5429982.0,1,0,0,0,,,,True
60,60,49862080752,9456601@N03,3a5191a1ef,65535,66,Mesa Verde National Park,1,0,0,1588739376,MacabreX,6134,7,10,2019 all colorado mesaverde mesaverdenationalpark museum nationalpark visitorscenter,37.335769,-108.40736399999999,16,0,,5429982.0,1,0,0,0,,,,True
61,61,49857293297,32293500@N05,8a6b33bf6a,65535,66,Spruce Tree House,1,0,0,1588636150,dtpancio,2458,3,33,mesaverdenationalpark colorado unitedstatesofamerica,37.18418,-108.487803,16,0,,5420814.0,1,0,0,0,1e147bb23e,jpg,,True
62,62,49856989481,32293500@N05,a0d4ea27a4,65535,66,Spruce Tree House,1,0,0,1588636151,dtpancio,2458,3,32,mesaverdenationalpark colorado unitedstatesofamerica,37.184115999999996,-108.48807,16,0,,5420814.0,1,0,0,0,b9d7aaa63f,jpg,,True
63,63,49856447543,32293500@N05,68c973bc85,65535,66,Mule Deer,1,0,0,1588636152,dtpancio,2458,3,40,mesaverdenationalpark colorado unitedstatesofamerica,37.18453,-108.488495,16,0,,5420814.0,1,0,0,0,5978d177b7,jpg,,True
64,64,49856989411,32293500@N05,b4d0600c83,65535,66,Mule Deer,1,0,0,1588636152,dtpancio,2458,3,54,mesaverdenationalpark colorado unitedstatesofamerica,37.184613,-108.488553,16,0,,5420814.0,1,0,0,0,439e1093ff,jpg,,True
65,65,49857293147,32293500@N05,a938a12f8c,65535,66,Mesa Verde National Park,1,0,0,1588636158,dtpancio,2458,3,89,mesaverdenationalpark colorado unitedstatesofamerica,37.166761,-108.47365,16,0,,5440881.0,1,0,0,0,2d69bcc99a,jpg,,True
66,66,49857293097,32293500@N05,3d3f5db0a5,65535,66,Cliff Palace,1,0,0,1588636159,dtpancio,2458,3,135,mesaverdenationalpark colorado unitedstatesofamerica,37.166863,-108.473673,16,0,,5440881.0,1,0,0,0,ed4391fd1c,jpg,,True
67,67,49856989276,32293500@N05,3f44884f0c,65535,66,Mule Deer,1,0,0,1588636153,dtpancio,2458,3,56,mesaverdenationalpark colorado unitedstatesofamerica,37.184613,-108.488553,16,0,,5420814.0,1,0,0,0,28305f31e9,jpg,,True
68,68,49856989221,32293500@N05,2ee1c8d71a,65535,66,Square Tower House,1,0,0,1588636154,dtpancio,2458,3,40,pano panorama mesaverdenationalpark colorado unitedstatesofamerica,37.165686,-108.491525,16,0,,5420814.0,1,0,0,0,92f02a925c,jpg,,True
69,69,49856447293,32293500@N05,33e90ef6b0,65535,66,Mesa Verde National Park,1,0,0,1588636155,dtpancio,2458,3,38,mesaverdenationalpark colorado unitedstatesofamerica,37.162516,-108.47509199999999,16,0,,5440881.0,1,0,0,0,c7aab2cf4d,jpg,,True
70,70,49856989106,32293500@N05,0c4db26183,65535,66,Cliff Palace,1,0,0,1588636155,dtpancio,2458,3,34,mesaverdenationalpark colorado unitedstatesofamerica,37.162513,-108.47508700000002,16,0,,5440881.0,1,0,0,0,1a8ddc3a91,jpg,,True
71,71,49856989056,32293500@N05,4e89df1f60,65535,66,Mesa Verde National Park,1,0,0,1588636156,dtpancio,2458,3,36,mesaverdenationalpark colorado unitedstatesofamerica,37.162502,-108.47506399999999,16,0,,5440881.0,1,0,0,0,b7ac9a82c8,jpg,,True
72,72,49857292847,32293500@N05,59d02eba48,65535,66,Mesa Verde National Park,1,0,0,1588636156,dtpancio,2458,3,39,mesaverdenationalpark colorado unitedstatesofamerica,37.163416,-108.47712299999999,16,0,,5440881.0,1,0,0,0,cf5541297f,jpg,,True
73,73,49856447083,32293500@N05,4386e95b6e,65535,66,Mesa Verde National Park,1,0,0,1588636157,dtpancio,2458,3,43,mesaverdenationalpark colorado unitedstatesofamerica,37.1647,-108.479156,16,0,,5440881.0,1,0,0,0,116e65b09a,jpg,,True
74,74,49857292787,32293500@N05,4c23834465,65535,66,Mesa Verde National Park,1,0,0,1588636157,dtpancio,2458,3,67,mesaverdenationalpark colorado unitedstatesofamerica,37.166779999999996,-108.481187,16,0,,5440881.0,1,0,0,0,d670df5f03,jpg,,True
75,75,49856988901,32293500@N05,d621a7a32d,65535,66,Mule Deer,1,0,0,1588636152,dtpancio,2458,3,40,mesaverdenationalpark colorado unitedstatesofamerica,37.18453,-108.488495,16,0,,5420814.0,1,0,0,0,5aaf8c2365,jpg,,True
76,76,49857292672,32293500@N05,df9e5f21cb,65535,66,Cliff Palace,1,0,0,1588636158,dtpancio,2458,3,76,mesaverdenationalpark colorado unitedstatesofamerica,37.165271999999995,-108.47542800000001,16,0,,5440881.0,1,0,0,0,c20c6788fb,jpg,,True
77,77,49768073226,66944894@N06,e659413951,65535,66,Far View Tower,1,0,0,1586763790,Stewart Robotham,4695,5,209,cliff usa colorado ancestral mesaverdenationalpark unitedstates pueblo nativeamerican dwelling mancos pueblan history classic historical archeology 3fr liminae archaeologyandhistory vintage retro past,37.2568,-108.4663,16,0,,5412481.0,1,0,0,0,09dfdacf1e,jpg,,True
78,78,49112404103,10335565@N03,c91beae94d,65535,66,Mesa Verde,1,0,0,1574554861,lreed76,5580,6,6,,37.166888,-108.473673,16,0,,5440881.0,1,0,0,0,2653219db3,jpg,,True
79,79,49113102952,10335565@N03,6e9fa8bdc2,65535,66,Mesa Verde,1,0,0,1574554861,lreed76,5580,6,7,,37.166886,-108.47368700000001,16,0,,5440881.0,1,0,0,0,c0366474fa,jpg,,True
80,80,49112912056,10335565@N03,369da621a1,65535,66,Mesa Verde,1,0,0,1574554862,lreed76,5580,6,7,,37.166886,-108.47368700000001,16,0,,5440881.0,1,0,0,0,953610a0be,jpg,,True
81,81,49112910711,10335565@N03,84c8bc5b15,65535,66,Mesa Verde,1,0,0,1574554865,lreed76,5580,6,6,,37.161910999999996,-108.46508899999999,16,0,,5440881.0,1,0,0,0,9a7aed58d3,jpg,,True
82,82,49112910391,10335565@N03,88e8105f34,65535,66,Mesa Verde,1,0,0,1574554866,lreed76,5580,6,6,,37.162463,-108.46505900000001,16,0,,5440881.0,1,0,0,0,dbaf2bebfb,jpg,,True
83,83,49112401963,10335565@N03,38d936f71a,65535,66,Mesa Verde,1,0,0,1574554867,lreed76,5580,6,6,,37.16245,-108.46508100000001,16,0,,5440881.0,1,0,0,0,b4422d9876,jpg,,True
84,84,49113100712,10335565@N03,d09c54769f,65535,66,Mesa Verde,1,0,0,1574554867,lreed76,5580,6,6,,37.166824,-108.49285,16,0,,5420814.0,1,0,0,0,83fb00c0b5,jpg,,True
85,85,49112401628,10335565@N03,f6d660260e,65535,66,Mesa Verde,1,0,0,1574554868,lreed76,5580,6,6,,37.16688,-108.49110300000001,16,0,,5420814.0,1,0,0,0,e3fc101ddb,jpg,,True
86,86,49112401418,10335565@N03,d91fee1e2e,65535,66,Mesa Verde,1,0,0,1574554869,lreed76,5580,6,6,,37.165772,-108.491525,16,0,,5420814.0,1,0,0,0,8ed0bd12c0,jpg,,True
87,87,49112909511,10335565@N03,2442665d3d,65535,66,Mesa Verde,1,0,0,1574554869,lreed76,5580,6,6,,37.165746999999996,-108.491556,16,0,,5420814.0,1,0,0,0,ec38fb345d,jpg,,True
88,88,49112401038,10335565@N03,74afeb10f1,65535,66,Mesa Verde,1,0,0,1574554870,lreed76,5580,6,6,,37.165744000000004,-108.49156200000002,16,0,,5420814.0,1,0,0,0,3509fc3eb8,jpg,,True
89,89,49112400813,10335565@N03,ba9263247d,65535,66,Mesa Verde,1,0,0,1574554871,lreed76,5580,6,6,,37.165744000000004,-108.49156200000002,16,0,,5420814.0,1,0,0,0,a6bbbbafc7,jpg,,True
90,90,49112400118,10335565@N03,44bfa6b4ff,65535,66,Mesa Verde,1,0,0,1574554877,lreed76,5580,6,6,,37.162471999999994,-108.475059,16,0,,5440881.0,1,0,0,0,0b4b317569,jpg,,True
91,91,49112399908,10335565@N03,1fc47eab86,65535,66,Mesa Verde,1,0,0,1574554878,lreed76,5580,6,6,,37.162471999999994,-108.475059,16,0,,5440881.0,1,0,0,0,9dd4b6363b,jpg,,True
92,92,49112385853,10335565@N03,a723094dc4,65535,66,Mesa Verde,1,0,0,1574554868,lreed76,5580,6,6,,37.166819,-108.49288899999999,16,0,,5420814.0,1,0,0,0,9f452e2a16,jpg,,True
93,93,49112385363,10335565@N03,02e6168719,65535,66,Mesa Verde,1,0,0,1574554872,lreed76,5580,6,6,,37.165744000000004,-108.49156200000002,16,0,,5420814.0,1,0,0,0,af6d24f867,jpg,,True
94,94,49113084407,10335565@N03,c7afda0ff8,65535,66,Mesa Verde,1,0,0,1574554872,lreed76,5580,6,6,,37.166725,-108.491059,16,0,,5420814.0,1,0,0,0,02602e4bf9,jpg,,True
95,95,49112892916,10335565@N03,c2253ed4c9,65535,66,Mesa Verde,1,0,0,1574554873,lreed76,5580,6,6,,37.166771999999995,-108.49118899999999,16,0,,5420814.0,1,0,0,0,f6440ab257,jpg,,True
96,96,49113083812,10335565@N03,bd97ceff87,65535,66,Mesa Verde,1,0,0,1574554873,lreed76,5580,6,6,,37.166788000000004,-108.491059,16,0,,5420814.0,1,0,0,0,2ae3150ae7,jpg,,True
97,97,49055298173,43005444@N04,0ca3c121f3,65535,66,"Spruce Tree House, Mesa Verde N.P.",1,0,0,1573584630,Bob Patton,4247,5,403,indians cliffdwellings colorado history mesaverde nativeamericans,37.184407,-108.487801,15,0,,5420814.0,1,0,0,0,,,,True
98,98,49055297918,43005444@N04,d169c179f3,65535,66,"Cliff Dwellings, Mesa Verde N.P.",1,0,0,1573584631,Bob Patton,4247,5,405,indians cliffdwellings colorado history mesaverde nativeamericans ancestral puebloans,37.16401,-108.477845,15,0,,5440881.0,1,0,0,0,,,,True
99,99,49045556812,66784023@N04,a1978f6c86,65535,66,2019 Mesa Verde - 03,1,0,0,1573425328,VKesse,5706,6,28,mesaverde colorado,37.280833,-108.46138899999998,16,0,,5412481.0,1,0,0,0,,,,True
100,100,49044839483,66784023@N04,59f1357ddd,65535,66,2019 Mesa Verde - 04,1,0,0,1573425328,VKesse,5706,6,27,mesaverde colorado,37.280833,-108.46138899999998,16,0,,5412481.0,1,0,0,0,,,,True
101,101,49044838963,66784023@N04,b5ec47ae9a,65535,66,2019 Mesa Verde - 20,1,0,0,1573425320,VKesse,5706,6,8,mesaverde colorado sunpointview,37.1625,-108.475001,16,0,,5440881.0,1,0,0,0,,,,True
102,102,49044836963,66784023@N04,0d77a080d3,65535,66,2019 Mesa Verde - 21,1,0,0,1573425320,VKesse,5706,6,8,mesaverde colorado sunpointview,37.1625,-108.475001,16,0,,5440881.0,1,0,0,0,,,,True
