,Unnamed: 0,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,originalsecret,originalformat,machine_tags,in_park
41,41,49235807341,14489732@N00,1881917c4a,65535,66,Fordyce and Quapaw Bathhouses,1,0,0,1576632094,DaveWilsonPhotography,8554,9,379,photoblog arkansas hotsprings quapaw bathhouses nationalpark roadtrip architecture trip fordyce flickr dusk,34.514619,-93.053673,16,0,,4115412.0,1,0,0,0,c5cbfba63e,jpg,,True
42,42,49191191997,94409333@N00,d2b9f58465,65535,66,"Mushroom and Fern. Hot Springs, Arkansas. 2019.",1,0,0,1575858621,issafly,65535,66,1736,nikon explorearkansas nationalpark naturalstate arkansasoutdoors hotspringsnationalpark arkansas hotsprings outside flora fungi leaf nikond500 mushroom fall nature 2019 d500 nikkor35mm,34.517015,-93.046699,16,0,,4115412.0,1,0,0,0,c34e41d21e,jpg,,True
43,43,49190436707,94409333@N00,ee0f4427bf,65535,66,"Cardinal at the Quapaw Bathouse. Hot Spring, Arkansas. 2019.",1,0,0,1575846370,issafly,65535,66,2668,autumn nikon historic nikond500 d500 naturalstate city wanderfar fall nikkor2470mm arkansas tourism hotsprings explorearkansas outside travel building hotspringsnationalpark nationalpark architecture landscape tree 2019 nature downtown,34.513829,-93.05299699999999,16,0,,4115412.0,1,0,0,0,d6c0e4fb5b,jpg,,True
44,44,49151155338,164582289@N02,1583772250,65535,66,Fountain of Youth,1,0,0,1575207018,Fotog Gopher,65535,66,930,fountain bathhouse hotsprings arkansas 2019 usa urban downtown tiles vase nikon z7 nef raw,34.515085,-93.053534,15,0,,4115412.0,1,0,0,0,,,,True
104,104,48840414371,43117434@N00,1122ea3d74,65535,66,Hot Springs,1,0,0,1570165120,cormack13,5710,6,1474,arkansas hotsprings infrared blackandwhitephotography hotspringsnationalpark,34.515955,-93.052414,16,0,,4115412.0,1,0,0,0,,,,True
105,105,48835534476,43117434@N00,d440a09232,65535,66,Hot Springs,1,0,0,1570079869,cormack13,5710,6,512,infrared infraredblackandwhite filmphotography kodak arkansas hotsprings hotspringsnationalpark,34.511755,-93.053434,16,0,,4115412.0,1,0,0,0,,,,True
107,107,48514172951,93997827@N07,8e86ae9765,65535,66,IMG_8097 Hot Springs NP,1,0,0,1565556005,colinLmiller,7318,8,40,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,563dc59df4,jpg,,True
108,108,48514172161,93997827@N07,56eaf38c96,65535,66,IMG_8098 Hot Springs NP,1,0,0,1565556006,colinLmiller,7318,8,39,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,3526cfc894,jpg,,True
109,109,48514171441,93997827@N07,2c0aee5238,65535,66,IMG_8100 Hot Springs NP,1,0,0,1565556007,colinLmiller,7318,8,39,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,aa86f072ae,jpg,,True
110,110,48514170801,93997827@N07,36fb9149bc,65535,66,IMG_8101 Hot Springs NP,1,0,0,1565556008,colinLmiller,7318,8,37,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,332a28fa90,jpg,,True
111,111,48514351717,93997827@N07,2f429a5b80,65535,66,IMG_8102 Hot Springs NP,1,0,0,1565556008,colinLmiller,7318,8,38,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,a6365daa86,jpg,,True
112,112,48514351112,93997827@N07,b9c55f4673,65535,66,IMG_8103,1,0,0,1565556009,colinLmiller,7318,8,37,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,f15a887c68,jpg,,True
113,113,48514350492,93997827@N07,c785f5fcf2,65535,66,IMG_8104,1,0,0,1565556010,colinLmiller,7318,8,37,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,798b1e31e6,jpg,,True
114,114,48514168301,93997827@N07,40500dcb61,65535,66,IMG_8105,1,0,0,1565556011,colinLmiller,7318,8,33,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,f79fa0d8d1,jpg,,True
115,115,48514167601,93997827@N07,53046d8d8b,65535,66,IMG_8106,1,0,0,1565556012,colinLmiller,7318,8,36,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,f6586767f5,jpg,,True
116,116,48514348892,93997827@N07,4bc21ebc6f,65535,66,IMG_8108,1,0,0,1565556012,colinLmiller,7318,8,38,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,06caf618e0,jpg,,True
117,117,48514348392,93997827@N07,6539de43d4,65535,66,IMG_8109,1,0,0,1565556013,colinLmiller,7318,8,37,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,4d1507fefe,jpg,,True
118,118,48514165926,93997827@N07,dcd702c225,65535,66,IMG_8110,1,0,0,1565556014,colinLmiller,7318,8,37,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,5acc7a3559,jpg,,True
119,119,48514165381,93997827@N07,b52b38200a,65535,66,IMG_8111,1,0,0,1565556015,colinLmiller,7318,8,39,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,230e8bfed8,jpg,,True
120,120,48514164771,93997827@N07,f3bf393598,65535,66,IMG_8112,1,0,0,1565556016,colinLmiller,7318,8,37,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,0a2a24704a,jpg,,True
121,121,48514164196,93997827@N07,51da5d7bf4,65535,66,IMG_8269 Hot Springs NP - Fordyce Baths,1,0,0,1565556103,colinLmiller,7318,8,62,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,d33c3f836e,jpg,,True
122,122,48514345377,93997827@N07,65e28b0e9e,65535,66,IMG_8113,1,0,0,1565556016,colinLmiller,7318,8,37,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,545bf5668d,jpg,,True
123,123,48514344927,93997827@N07,d6eb3930b5,65535,66,IMG_8114,1,0,0,1565556017,colinLmiller,7318,8,38,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,6dd92303a7,jpg,,True
124,124,48514162386,93997827@N07,1764c1a9c6,65535,66,IMG_8115,1,0,0,1565556018,colinLmiller,7318,8,44,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,f188651969,jpg,,True
125,125,48514343857,93997827@N07,6895cd71a0,65535,66,IMG_8117 Hot Springs NP - Fordyce Baths,1,0,0,1565556018,colinLmiller,7318,8,61,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,ec8afa6830,jpg,,True
126,126,48514343232,93997827@N07,ae622ff31b,65535,66,IMG_8119 Hot Springs NP - Fordyce Baths,1,0,0,1565556019,colinLmiller,7318,8,60,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,f9022e6cf5,jpg,,True
127,127,48514160916,93997827@N07,c661cd2fee,65535,66,IMG_8120 Hot Springs NP - Fordyce Baths,1,0,0,1565556020,colinLmiller,7318,8,61,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,38f15a9343,jpg,,True
128,128,48514342107,93997827@N07,3225cc2e43,65535,66,IMG_8121 Hot Springs NP - Fordyce Baths,1,0,0,1565556020,colinLmiller,7318,8,60,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,ec4ca122e7,jpg,,True
129,129,48514159576,93997827@N07,7e5c518d5d,65535,66,IMG_8122 Hot Springs NP - Fordyce Baths,1,0,0,1565556021,colinLmiller,7318,8,61,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,fb037d6ab7,jpg,,True
130,130,48514159111,93997827@N07,6775596d81,65535,66,IMG_8123 Hot Springs NP - Fordyce Baths,1,0,0,1565556022,colinLmiller,7318,8,66,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,0f52bb32a0,jpg,,True
131,131,48514158541,93997827@N07,ffe6e53ea2,65535,66,IMG_8124 Hot Springs NP - Fordyce Baths,1,0,0,1565556023,colinLmiller,7318,8,60,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,a410eac4bd,jpg,,True
132,132,48514339867,93997827@N07,eabc5a409b,65535,66,IMG_8125 Hot Springs NP - Fordyce Baths,1,0,0,1565556023,colinLmiller,7318,8,59,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,ee1f6647b1,jpg,,True
133,133,48514157486,93997827@N07,7b2bd32e85,65535,66,IMG_8126 Hot Springs NP - Fordyce Baths,1,0,0,1565556024,colinLmiller,7318,8,59,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,4611c3ddf8,jpg,,True
134,134,48514156806,93997827@N07,441a0b651b,65535,66,IMG_8127 Hot Springs NP - Fordyce Baths,1,0,0,1565556025,colinLmiller,7318,8,60,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,196e449314,jpg,,True
135,135,48514156211,93997827@N07,40fbb70e33,65535,66,IMG_8135 Hot Springs NP - Fordyce Baths,1,0,0,1565556026,colinLmiller,7318,8,56,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,e68ae27e35,jpg,,True
136,136,48514155506,93997827@N07,687ee92f15,65535,66,IMG_8136 Hot Springs NP - Fordyce Baths,1,0,0,1565556027,colinLmiller,7318,8,56,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,7cb102db88,jpg,,True
137,137,48514155011,93997827@N07,c43e87c76d,65535,66,IMG_8137 Hot Springs NP - Fordyce Baths,1,0,0,1565556028,colinLmiller,7318,8,56,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,e285c46b4d,jpg,,True
138,138,48514336082,93997827@N07,fe277f7a45,65535,66,IMG_8128 Hot Springs NP - Fordyce Baths,1,0,0,1565556028,colinLmiller,7318,8,57,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,d5e0dbfd46,jpg,,True
139,139,48514335577,93997827@N07,3138ed907e,65535,66,IMG_8131 Hot Springs NP - Fordyce Baths,1,0,0,1565556029,colinLmiller,7318,8,58,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,58a2a11f1a,jpg,,True
140,140,48514334752,93997827@N07,bc572c5870,65535,66,IMG_8134 Hot Springs NP - Fordyce Baths,1,0,0,1565556030,colinLmiller,7318,8,57,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,17609d02aa,jpg,,True
141,141,48514151611,93997827@N07,672d00bd11,65535,66,IMG_8138 Hot Springs NP - Fordyce Baths,1,0,0,1565556031,colinLmiller,7318,8,60,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,7730133220,jpg,,True
142,142,48514332902,93997827@N07,f386dd10e0,65535,66,IMG_8139 Hot Springs NP - Fordyce Baths,1,0,0,1565556031,colinLmiller,7318,8,64,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,c8ec184cc2,jpg,,True
143,143,48514149926,93997827@N07,aa0e37f22d,65535,66,IMG_8141 Hot Springs NP - Fordyce Baths,1,0,0,1565556032,colinLmiller,7318,8,57,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,334ca6bb14,jpg,,True
144,144,48514149116,93997827@N07,2efbc8a0f2,65535,66,IMG_8142 Hot Springs NP - Fordyce Baths,1,0,0,1565556033,colinLmiller,7318,8,56,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,19b2f68693,jpg,,True
145,145,48514148296,93997827@N07,0e94ef6d8b,65535,66,IMG_8143 Hot Springs NP - Fordyce Baths,1,0,0,1565556034,colinLmiller,7318,8,57,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,a775bf7ff9,jpg,,True
146,146,48514329712,93997827@N07,ff2c8586f8,65535,66,IMG_8144 Hot Springs NP - Fordyce Baths,1,0,0,1565556034,colinLmiller,7318,8,60,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,9d0466c392,jpg,,True
147,147,48514329152,93997827@N07,e256fbd7c8,65535,66,IMG_8145 Hot Springs NP - Fordyce Baths,1,0,0,1565556035,colinLmiller,7318,8,59,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,3c488d9f73,jpg,,True
148,148,48514328527,93997827@N07,8839546a61,65535,66,IMG_8146 Hot Springs NP - Fordyce Baths,1,0,0,1565556036,colinLmiller,7318,8,62,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,b60d63a441,jpg,,True
149,149,48514327837,93997827@N07,4b7bda90b0,65535,66,IMG_8147 Hot Springs NP - Fordyce Baths,1,0,0,1565556037,colinLmiller,7318,8,67,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,8bcec47316,jpg,,True
150,150,48514144941,93997827@N07,254895430f,65535,66,IMG_8148 Hot Springs NP - Fordyce Baths,1,0,0,1565556038,colinLmiller,7318,8,62,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,3c73d46c98,jpg,,True
151,151,48514326362,93997827@N07,b6382b717c,65535,66,IMG_8149 Hot Springs NP - Fordyce Baths,1,0,0,1565556038,colinLmiller,7318,8,62,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,26f29c124a,jpg,,True
152,152,48514143606,93997827@N07,04960a2ecc,65535,66,IMG_8150 Hot Springs NP - Fordyce Baths,1,0,0,1565556039,colinLmiller,7318,8,64,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,be7f22d8d7,jpg,,True
153,153,48514142851,93997827@N07,d1a3abb315,65535,66,IMG_8151 Hot Springs NP - Fordyce Baths,1,0,0,1565556040,colinLmiller,7318,8,62,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,e3e3846a3a,jpg,,True
154,154,48514142066,93997827@N07,0b4f57a478,65535,66,IMG_8152 Hot Springs NP - Fordyce Baths,1,0,0,1565556041,colinLmiller,7318,8,58,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,81e9eb4f88,jpg,,True
155,155,48514141271,93997827@N07,c71b0ce597,65535,66,IMG_8156 Hot Springs NP - Fordyce Baths,1,0,0,1565556042,colinLmiller,7318,8,58,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,e8e1f05889,jpg,,True
156,156,48514140701,93997827@N07,a0e9eb3156,65535,66,IMG_8157 Hot Springs NP - Fordyce Baths,1,0,0,1565556043,colinLmiller,7318,8,57,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,3f5d79e788,jpg,,True
157,157,48514322137,93997827@N07,932ca69dee,65535,66,IMG_8158 Hot Springs NP - Fordyce Baths,1,0,0,1565556043,colinLmiller,7318,8,57,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,2a3358b26d,jpg,,True
158,158,48514139221,93997827@N07,75aed268ae,65535,66,IMG_8159 Hot Springs NP - Fordyce Baths,1,0,0,1565556044,colinLmiller,7318,8,57,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,e49fe3821c,jpg,,True
159,159,48514320637,93997827@N07,3c8c1a448b,65535,66,IMG_8160 Hot Springs NP - Fordyce Baths,1,0,0,1565556044,colinLmiller,7318,8,56,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,17ea75b399,jpg,,True
160,160,48514137956,93997827@N07,38596d4b3b,65535,66,IMG_8161 Hot Springs NP - Fordyce Baths,1,0,0,1565556045,colinLmiller,7318,8,55,2019 colinlmiller arkansas hotsprings hotspringsnationalpark bathhouse spa museum fordycebaths visitorcenter,34.51277,-93.053866,16,0,,4115412.0,1,0,0,0,4cf7b1a390,jpg,,True
161,161,50013499357,125106122@N07,e1f318f73e,65535,66,20200616_113424,1,0,0,1592326200,LifeIsForEnjoying,1886,2,4,,34.524741,-93.037853,16,0,,8605040.0,1,0,0,0,0f021353c3,jpg,,True
162,162,50013499402,125106122@N07,fd047c6cf2,65535,66,20200616_114936,1,0,0,1592326200,LifeIsForEnjoying,1886,2,4,nike kaskae sitka,34.527011,-93.039175,16,0,,8605040.0,1,0,0,0,15d8c390bf,jpg,,True
164,164,49836311568,41424990@N00,2e60990128,65535,66,"Hot Springs, Arkansas",1,0,0,1588244421,MarkusR.,2842,3,89,dsc00928 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings city stadt town ouachitamountains hotspringsnationalpark bathhouserow touristtown touristenstadt nationalpark,34.512426,-93.053737,16,0,,4115412.0,1,0,0,0,,,,True
165,165,49837152252,41424990@N00,226e8de89a,65535,66,1920s Observation Gazebo,1,0,0,1588244421,MarkusR.,2842,3,87,dsc00901 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings city stadt town ouachitamountains hotspringsnationalpark bathhouserow touristtown touristenstadt nationalpark pavillon gazebo 1920sobservationgazebo aussichtspavillon,34.516484000000005,-93.046002,16,0,,4115412.0,1,0,0,0,,,,True
166,166,49836309813,41424990@N00,d6f3eae1be,65535,66,Hot Springs Mountain Tower,1,0,0,1588244422,MarkusR.,2842,3,105,dsc00902 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings city stadt town ouachitamountains hotspringsnationalpark bathhouserow touristtown touristenstadt nationalpark tower turm mountaintower aussichtsturm observationtower,34.51697,-93.046145,16,0,,4115412.0,1,0,0,0,,,,True
167,167,49836308313,41424990@N00,efa9af071b,65535,66,Hot Springs Mountain Tower,1,0,0,1588244423,MarkusR.,2842,3,104,dsc00903 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings city stadt town ouachitamountains hotspringsnationalpark bathhouserow touristtown touristenstadt nationalpark tower turm mountaintower aussichtsturm observationtower,34.51697,-93.046145,16,0,,4115412.0,1,0,0,0,,,,True
168,168,49836306598,41424990@N00,5a70cb0b78,65535,66,"Hot Springs, Tufa Terrace Trail",1,0,0,1588244424,MarkusR.,2842,3,94,dsc00904 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings city stadt town ouachitamountains hotspringsnationalpark bathhouserow touristtown touristenstadt nationalpark tufaterracetrail quellen spring fountain,34.515741999999996,-93.05215,16,0,,4115412.0,1,0,0,0,,,,True
169,169,49836304888,41424990@N00,c402d78633,65535,66,"Hot Springs, Tufa Terrace Trail",1,0,0,1588244425,MarkusR.,2842,3,91,dsc00905 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings city stadt town ouachitamountains hotspringsnationalpark bathhouserow touristtown touristenstadt nationalpark tufaterracetrail quellen spring fountain,34.515741999999996,-93.05215,16,0,,4115412.0,1,0,0,0,,,,True
170,170,49836846016,41424990@N00,2b880dafdb,65535,66,Arlington Resort Hotel & Spa,1,0,0,1588244425,MarkusR.,2842,3,92,dsc00906 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings city stadt town ouachitamountains hotspringsnationalpark bathhouserow touristtown touristenstadt nationalpark building gebäude hotel arlingtonresorthotelspa arlington spa,34.516290000000005,-93.053201,16,0,,4115412.0,1,0,0,0,,,,True
171,171,49836302528,41424990@N00,41b40a4eb8,65535,66,Arlington Resort Hotel & Spa,1,0,0,1588244426,MarkusR.,2842,3,93,dsc00907 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings city stadt town ouachitamountains hotspringsnationalpark bathhouserow touristtown touristenstadt nationalpark building gebäude hotel arlingtonresorthotelspa arlington spa,34.516290000000005,-93.053201,16,0,,4115412.0,1,0,0,0,,,,True
