,Unnamed: 0,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,originalsecret,originalformat,machine_tags,in_park
12,12,49819926077,13879794@N04,f42660bd1b,65535,66,Tangled roots and trunks,1,0,0,1587865900,Tiigra,3784,4,34,2012 orick california unitedstatesofamerica unitedstates fern forest moss nature plant texture tree usa wood,41.374763,-124.012653,16,0,,5563261.0,1,0,0,0,ee4ea8cbea,jpg,,True
13,13,49819613956,13893079@N06,4b735f2f0b,65535,66,Tangled roots and trunks,1,0,0,1587865905,Tigra K,3714,4,66,california unitedstatesofamerica 2012 orick wood usa plant fern tree texture nature forest moss unitedstates,41.374763,-124.012653,16,0,,5563261.0,1,0,0,0,5cba96602a,jpg,,True
14,14,49815060261,23371486@N04,a847f238ef,65535,66,USA-2019 Oregon-California,1,0,0,1587767042,nyon45,0,0,0,,41.6175,-124.109167,16,0,,5563494.0,1,0,0,0,be6febfd82,jpg,,True
15,15,49815060206,23371486@N04,22f46640fb,65535,66,USA-2019 Oregon-California,1,0,0,1587767043,nyon45,0,0,0,,41.603055,-124.100834,16,0,,5563494.0,1,0,0,0,4fd67b58bd,jpg,,True
16,16,49814521228,23371486@N04,2e61d468f4,65535,66,USA-2019 Oregon-California,1,0,0,1587767044,nyon45,0,0,0,,41.603055,-124.100834,16,0,,5563494.0,1,0,0,0,c4da376312,jpg,,True
17,17,49814519798,23371486@N04,46c80b5f53,65535,66,USA-2019 Oregon-California,1,0,0,1587767049,nyon45,0,0,0,,41.373055,-124.01361200000001,16,0,,5563261.0,1,0,0,0,eb47ef4951,jpg,,True
18,18,49814519563,23371486@N04,6f1757aba4,65535,66,USA-2019 Oregon-California,1,0,0,1587767050,nyon45,0,0,0,,41.373333,-124.01361200000001,16,0,,5563261.0,1,0,0,0,b3188657ae,jpg,,True
19,19,49815319392,23371486@N04,a1b9aae556,65535,66,USA-2019 Oregon-California,1,0,0,1587767041,nyon45,0,0,0,,41.617777000000004,-124.109445,16,0,,5563494.0,1,0,0,0,21f93a8f20,jpg,,True
20,20,49815008461,23371486@N04,018a82fdd2,65535,66,USA-2019 Oregon-California,1,0,0,1587767043,nyon45,0,0,0,,41.603333,-124.10055600000001,16,0,,5563494.0,1,0,0,0,65e214dbbd,jpg,,True
21,21,49815008196,23371486@N04,652370dba6,65535,66,USA-2019 Oregon-California,1,0,0,1587767049,nyon45,0,0,0,,41.373611,-124.01361200000001,16,0,,5563261.0,1,0,0,0,734299da8b,jpg,,True
22,22,49811284261,144194136@N08,2bbcecf852,65535,66,Emergence,1,0,0,1587678993,dan@propeakphotography.com,65535,66,3427,america biospherereserve castateparks california crescentcity famousplace fern forest green internationallandmark jedediahsmithredwoodsstatepark landscape nps nationalpark nature northamerica redwoodnationalpark redwoodtrees sunrays texture touristattraction traveldestination travelandtourism trees usa unitedstates yellow unitedstatesofamerica fbtimeline 200faves,41.770610999999995,-124.095573,16,0,,5565127.0,1,0,0,0,,,,True
23,23,49803700931,8096730@N04,cfaff3d9a6,65535,66,Prairie Creek Redwoods,1,0,0,1587513367,dan tsai,8124,9,1171,fujifilmxt3 landscape nature fujinonxf1655mmf28rlmwr statepark fujifilm prairiecreekredwoods trees prairiecreekredwoodsstatepark xt3 tree redwoods trail hiking prairiecreek hike redwood,41.403583000000005,-124.063428,16,0,,5563261.0,1,0,0,0,,,,True
24,24,49795481326,8096730@N04,e707a74ee7,65535,66,Fern Canyon,1,0,0,1587344060,dan tsai,8124,9,1491,fujifilmxt3 landscape nature fujinonxf1655mmf28rlmwr statepark fujifilm prairiecreekredwoods trees prairiecreekredwoodsstatepark xt3 ferncanyon tree redwoods trail fern hiking prairiecreek hike redwood,41.403463,-124.06326999999999,16,0,,5563261.0,1,0,0,0,,,,True
25,25,49791176832,8096730@N04,aeb57cf1e0,65535,66,Fern Canyon,1,0,0,1587257264,dan tsai,8124,9,1595,fujifilmxt3 landscape nature fujinonxf1655mmf28rlmwr statepark fujifilm prairiecreekredwoods trees prairiecreekredwoodsstatepark xt3 ferncanyon tree redwoods trail fern hiking prairiecreek hike redwood,41.403486,-124.063189,16,0,,5563261.0,1,0,0,0,,,,True
26,26,49786611161,8096730@N04,a4a7652dcf,65535,66,Jedidiah Smith Redwoods,1,0,0,1587169220,dan tsai,8124,9,1567,fujifilmxt3 landscape jedidiahsmithredwoodsstatepark fujinonxf1655mmf28rlmwr statepark fujifilm trees xt3 redwood hiking trail tree hike nature redwoods jedidiahsmith plant clover fern,41.791066,-124.083125,16,0,,5565127.0,1,0,0,0,,,,True
27,27,49779339072,8096730@N04,c0e5bfaf15,65535,66,Jedidiah Smith Redwoods,1,0,0,1586997891,dan tsai,8124,9,1411,hike landscape nature fujifilmxt3 fujinonxf1655mmf28rlmwr statepark fujifilm trees xt3 tree hiking trail jedidiahsmith redwood jedidiahsmithredwoodsstatepark redwoods,41.7784,-124.10036699999999,16,0,,5565127.0,1,0,0,0,,,,True
28,28,49775377211,8096730@N04,6542069e2d,65535,66,Jedidiah Smith Redwoods,1,0,0,1586914205,dan tsai,8124,9,1522,fujifilmxt3 landscape nature fujinonxf1655mmf28rlmwr statepark fujifilm trees xt3 tree redwoods trail jedidiahsmith hiking hike redwood jedidiahsmithredwoodsstatepark,41.776202000000005,-124.10149799999999,16,0,,5565127.0,1,0,0,0,,,,True
29,29,49770782353,8096730@N04,c7af59e99e,65535,66,Jedidiah Smith Redwoods,1,0,0,1586822811,dan tsai,8124,9,1565,hike landscape nature fujifilmxt3 fujinonxf1655mmf28rlmwr statepark fujifilm trees xt3 redwood hiking trail tree jedidiahsmithredwoodsstatepark redwoods jedidiahsmith,41.775727,-124.10125900000001,16,0,,5565127.0,1,0,0,0,,,,True
30,30,49763177832,8096730@N04,d12fd59561,65535,66,Del Norte Coast Redwoods,1,0,0,1586653923,dan tsai,8124,9,1475,delnortecoastredwoodsstatepark fujifilmxt3 landscape sunset nature damnationcreek fujinonxf1655mmf28rlmwr fujifilm california xt3 delnortecoast redwoods hiking trees hike tree redwood delnorteredwoods,41.652283000000004,-124.116817,16,0,,5563494.0,1,0,0,0,,,,True
31,31,49759240126,8096730@N04,e685563da3,65535,66,Del Norte Coast Redwoods,1,0,0,1586574542,dan tsai,8124,9,1843,delnortecoastredwoodsstatepark fujifilmxt3 landscape sunset nature damnationcreek fujinonxf1655mmf28rlmwr fujifilm california xt3 delnortecoast redwoods hiking trees hike tree redwood delnorteredwoods,41.653833,-124.1179,16,0,,5563494.0,1,0,0,0,,,,True
32,32,49754646533,8096730@N04,b813a5de78,65535,66,Del Norte Coast Redwoods,1,0,0,1586482389,dan tsai,8124,9,1624,delnortecoastredwoodsstatepark fujifilmxt3 landscape sunset nature damnationcreek fujinonxf1655mmf28rlmwr fujifilm california xt3 tree redwoods hiking delnortecoast hike trees redwood delnorteredwoods,41.653638,-124.11786699999999,16,0,,5563494.0,1,0,0,0,,,,True
33,33,49750818098,8096730@N04,4543642256,65535,66,Del Norte Coast Redwoods,1,0,0,1586390221,dan tsai,8124,9,1184,delnortecoastredwoodsstatepark hike landscape sunset nature fujifilmxt3 damnationcreek fujinonxf1655mmf28rlmwr fujifilm california xt3 delnortecoast redwoods trees tree redwood hiking delnorteredwoods,41.654236,-124.117298,16,0,,5563494.0,1,0,0,0,,,,True
34,34,49748706077,8096730@N04,abb9d02dc4,65535,66,Del Norte Coast Redwoods,1,0,0,1586318418,dan tsai,8124,9,1182,delnortecoastredwoodsstatepark hike landscape sunset nature fujifilmxt3 damnationcreek fujinonxf1655mmf28rlmwr fujifilm california xt3 delnortecoast redwoods trees tree redwood hiking delnorteredwoods,41.654236,-124.117298,16,0,,5563494.0,1,0,0,0,,,,True
35,35,49744831362,66926252@N07,26e1eb5008,65535,66,I Want To Go For A Walk,1,0,0,1586223217,Kirk Lougheed,3685,4,3016,california cathedraltrail humboltcounty prairiecreekredwoods prairiecreekredwoodsstatepark sequoiasempervirens usa unitedstates coastredwood coastalredwood forest landscape redwood spring tree,41.371455,-124.01236399999999,16,0,,5563261.0,1,0,0,0,,,,True
36,36,49740528703,8096730@N04,31fef26beb,65535,66,Del Norte Coast Redwoods,1,0,0,1586143892,dan tsai,8124,9,1296,delnortecoastredwoodsstatepark hike landscape sunset nature fujifilmxt3 damnationcreek fujinonxf1655mmf28rlmwr fujifilm california xt3 delnortecoast redwoods trees tree redwood hiking delnorteredwoods,41.654236,-124.117298,16,0,,5563494.0,1,0,0,0,,,,True
37,37,49738548748,8096730@N04,fec23a5121,65535,66,Del Norte Coast Redwoods,1,0,0,1586105286,dan tsai,8124,9,504,delnortecoastredwoodsstatepark hike landscape sunset nature fujifilmxt3 damnationcreek fujinonxf1655mmf28rlmwr fujifilm california xt3 delnortecoast redwoods trees tree redwood hiking delnorteredwoods,41.654236,-124.117298,16,0,,5563494.0,1,0,0,0,,,,True
38,38,49732825996,8096730@N04,bbd1947de1,65535,66,Del Norte Coast Redwoods,1,0,0,1585959849,dan tsai,8124,9,2729,delnortecoastredwoodsstatepark fujifilmxt3 landscape sunset nature damnationcreek fujinonxf1655mmf28rlmwr fujifilm california xt3 delnortecoast redwoods hiking trees hike tree redwood delnorteredwoods,41.654233000000005,-124.1173,16,0,,5563494.0,1,0,0,0,,,,True
39,39,49731178892,53843194@N06,fa860dfb82,65535,66,Forest Floor Ferns,1,0,0,1585922079,Steven Olmstead,2838,3,528,oldgrowth swordferns tree treetrunks tranquility,41.789840000000005,-124.084267,15,0,,5565127.0,1,0,0,0,,,,True
40,40,49729179281,8096730@N04,ed52ec6f9c,65535,66,Del Norte Coast Redwoods,1,0,0,1585873206,dan tsai,8124,9,1392,delnortecoastredwoodsstatepark fujifilmxt3 landscape sunset nature damnationcreek fujinonxf1655mmf28rlmwr fujifilm california xt3 delnortecoast redwoods trees tree redwood hike hiking delnorteredwoods,41.654233000000005,-124.117298,16,0,,5563494.0,1,0,0,0,,,,True
42,42,49728198602,53843194@N06,cf44dfd5d3,65535,66,Veterans,1,0,0,1585844934,Steven Olmstead,2838,3,3418,old growth redwoods forest rain temperate,41.790368,-124.083055,16,0,,5565127.0,1,0,0,0,,,,True
44,44,49642409997,66926252@N07,300c32539a,65535,66,The Forest’s Ferny Floor,1,0,0,1583805247,Kirk Lougheed,3685,4,5201,california damnationcreektrail delnortecoastredwoods delnortecoastredwoodsstatepark delnortecounty sequoiasempervirens usa unitedstates coastredwood coastalredwood forest landscape redwood spring tree fog,41.652516,-124.11803700000002,16,0,,5563494.0,1,0,0,0,,,,True
45,45,49633959267,17004938@N00,23a11975fe,65535,66,Coastal Giant Salamander - Dicamptodon tenebrosus,1,0,0,1583657607,Greg Schechter,3772,4,36,,41.362525,-124.024725,16,0,,5563261.0,1,0,0,0,cedb9372ba,jpg,,True
46,46,49633689106,17004938@N00,2270f7aef8,65535,66,Painted Ensatina - Ensatina eschscholtzii picta,1,0,0,1583657608,Greg Schechter,3772,4,28,,41.362752,-124.02226399999999,16,0,,5563261.0,1,0,0,0,5220ac9933,jpg,,True
47,47,49633163733,17004938@N00,3630e7a8a8,65535,66,Painted Ensatina - Ensatina eschscholtzii picta,1,0,0,1583657609,Greg Schechter,3772,4,28,,41.363316,-124.02438899999999,16,0,,5563261.0,1,0,0,0,a1902ec708,jpg,,True
48,48,49633958752,17004938@N00,8de76bf8b0,65535,66,Painted Ensatina - Ensatina eschscholtzii picta,1,0,0,1583657609,Greg Schechter,3772,4,28,,41.363622,-124.023995,16,0,,5563261.0,1,0,0,0,f44da9835e,jpg,,True
49,49,49633958657,17004938@N00,c8b542cda5,65535,66,Painted Ensatina - Ensatina eschscholtzii picta,1,0,0,1583657610,Greg Schechter,3772,4,27,,41.363605,-124.023975,16,0,,5563261.0,1,0,0,0,97563bdc93,jpg,,True
50,50,49633163473,17004938@N00,d45c998955,65535,66,Painted Ensatina - Ensatina eschscholtzii picta,1,0,0,1583657611,Greg Schechter,3772,4,27,,41.363544,-124.023928,16,0,,5563261.0,1,0,0,0,b478779992,jpg,,True
51,51,49633957667,17004938@N00,3f420a948c,65535,66,Coastal Giant Salamander and Painted Ensatina,1,0,0,1583657615,Greg Schechter,3772,4,32,,41.362235999999996,-124.02464199999999,16,0,,5563261.0,1,0,0,0,f0e5780f47,jpg,,True
52,52,49633957597,17004938@N00,21aeb8b78a,65535,66,Painted Ensatina - Ensatina eschscholtzii picta,1,0,0,1583657616,Greg Schechter,3772,4,27,,41.362594,-124.024592,16,0,,5563261.0,1,0,0,0,557236492e,jpg,,True
53,53,49633957547,17004938@N00,b4ef3e8b7c,65535,66,Coastal Giant Salamander - Dicamptodon tenebrosus,1,0,0,1583657617,Greg Schechter,3772,4,35,,41.362565999999994,-124.025095,16,0,,5563261.0,1,0,0,0,133bf7976d,jpg,,True
54,54,49633957457,17004938@N00,9e02387dd8,65535,66,IMG_20181223_114950,1,0,0,1583657618,Greg Schechter,3772,4,29,,41.362463,-124.02552299999999,16,0,,5563261.0,1,0,0,0,89a5d87108,jpg,,True
55,55,49633162198,17004938@N00,6e0bfdf43a,65535,66,Coastal Giant Salamander and Painted Ensatina,1,0,0,1583657619,Greg Schechter,3772,4,32,,41.362441,-124.024395,16,0,,5563261.0,1,0,0,0,286d56d442,jpg,,True
56,56,49633162173,17004938@N00,7042dde0cf,65535,66,Coastal Giant Salamander - Dicamptodon tenebrosus,1,0,0,1583657620,Greg Schechter,3772,4,38,,41.362365999999994,-124.02455,16,0,,5563261.0,1,0,0,0,aae56d8a63,jpg,,True
57,57,49633687251,17004938@N00,61d667533b,65535,66,Painted Ensatina - Ensatina eschscholtzii picta,1,0,0,1583657620,Greg Schechter,3772,4,31,,41.363110999999996,-124.02408700000001,16,0,,5563261.0,1,0,0,0,8771ef65f3,jpg,,True
58,58,49633687211,17004938@N00,f9a7e08dc9,65535,66,Coastal Giant Salamander - Dicamptodon tenebrosus,1,0,0,1583657608,Greg Schechter,3772,4,34,,41.362446999999996,-124.02496200000002,16,0,,5563261.0,1,0,0,0,5b99b8bfba,jpg,,True
59,59,49633687081,17004938@N00,7c3e4db396,65535,66,Coastal Giant Salamander - Dicamptodon tenebrosus,1,0,0,1583657620,Greg Schechter,3772,4,38,,41.362444,-124.02495900000001,16,0,,5563261.0,1,0,0,0,2160706ea9,jpg,,True
60,60,49633161888,17004938@N00,c23574d624,65535,66,Painted Ensatina - Ensatina eschscholtzii picta,1,0,0,1583657621,Greg Schechter,3772,4,30,,41.363455,-124.0244,16,0,,5563261.0,1,0,0,0,2ff0c3cbeb,jpg,,True
61,61,49622751451,53661631@N04,1244a51463,65535,66,Mossy Snags ⠀ ⠀ I shot this from the driver’s seat with my iPhone on the dirt road to see Stout Grove in the redwoods. ⠀ #lazyphotographer #mossytrees #mistyforest,1,0,0,1583424309,"Keith ""Captain Photo"" Cuddeback",2836,3,43,,41.761925,-124.142351,16,0,,5562103.0,1,0,0,0,,,,True
62,62,49572455336,51035555243@N01,144da3e796,65535,66,Scott Jordan,1,0,0,1582435595,Thomas Hawk,7370,8,668,america bmw bmw30cs bmwe9 california e9 northerncalifornia scottjordan scottevest usa unitedstates unitedstatesofamerica auto automobile car classiccar klamath fav10 scottevestretail,41.631177,-124.11341200000001,16,0,,5563494.0,1,0,0,0,8d2f33b910,jpg,,True
66,66,49405531053,46001988@N07,3f58d86c5c,65535,66,Redwoods-Ferns seeking the Sun,1,0,0,1579391955,parks_jens,2531,3,49,,41.814327,-124.105981,16,0,,5565127.0,1,0,0,0,5bb0fa8e48,jpg,,True
67,67,49365285967,53843194@N06,6a724be387,65535,66,Stout Grove,1,0,0,1578711890,Steven Olmstead,2838,3,689,,41.77624,-124.099073,15,0,,5565127.0,1,0,0,0,,,,True
68,68,49328284158,11376383@N00,61b6583a0d,65535,66,Small,1,0,0,1578161922,Umnak,3912,4,930,,41.402134000000004,-124.055621,15,0,,5563261.0,1,0,0,0,,,,True
70,70,49283879258,11376383@N00,8eb47e18f8,65535,66,Gold Bluff camp,1,0,0,1577493564,Umnak,3912,4,14114,,41.381386,-124.0719,16,0,,5563261.0,1,0,0,0,,,,True
71,71,49206549348,144194136@N08,a3d276d19e,65535,66,Sequoia sempervirens,1,0,0,1576127201,dan@propeakphotography.com,65535,66,4283,america bark biospherereserve castateparks california colors famousplace fern forest green internationallandmark leaves millcreekwatershed nps nature northamerica orange prairiecreekredwoodsstatepark red redwoodnationalpark redwoodtrees roots texture touristattraction traveldestination travelandtourism trees unescoworldheritagesite usa unitedstates 150faves,41.407863,-124.030781,16,0,,5563261.0,1,0,0,0,,,,True
81,81,50013877011,93997584@N04,75d61e96b4,65535,66,,1,0,0,1592338873,Pellaphoto1,4299,5,11,,41.387333,-124.017334,16,0,,5563261.0,1,0,0,0,cd4ee2eb09,jpg,,True
83,83,49896576481,91257499@N03,8f24d08236,65535,66,,1,0,0,1589517370,1ofthe5,5616,6,15,,41.266177,-124.09974799999999,16,0,,5569043.0,1,0,0,0,18e16ef266,jpg,,True
84,84,49896887022,91257499@N03,428b4ee2f3,65535,66,,1,0,0,1589517365,1ofthe5,5616,6,14,,41.266194,-124.099281,16,0,,5569043.0,1,0,0,0,847875a83e,jpg,,True
85,85,49896098716,91257499@N03,f2bf60cc7f,65535,66,,1,0,0,1589504250,1ofthe5,5616,6,19,,41.266163,-124.099695,16,0,,5569043.0,1,0,0,0,5f5ffd1b9d,jpg,,True
86,86,49896028426,91257499@N03,b1e1e779f3,65535,66,,1,0,0,1589502454,1ofthe5,5616,6,15,,41.268702000000005,-124.098281,16,0,,5569043.0,1,0,0,0,479a650743,jpg,,True
87,87,49896329452,91257499@N03,8897ba35d5,65535,66,,1,0,0,1589502209,1ofthe5,5616,6,15,,41.266315999999996,-124.09948100000001,16,0,,5569043.0,1,0,0,0,7d6c8c559d,jpg,,True
89,89,49829000812,13879794@N04,c007957cbe,65535,66,And the creature crawled out from the fog...,1,0,0,1588061001,Tiigra,3784,4,65,2012 california unitedstates trinidad wood usa nature fog landscape coast dragon,41.269166,-124.098,16,0,,5569043.0,1,0,0,0,9278ae6660,jpg,,True
91,91,49828999017,13893079@N06,a5a00b19e1,65535,66,And the creature crawled out from the fog...,1,0,0,1588061004,Tigra K,3714,4,97,california unitedstates trinidad 2012 wood usa nature fog landscape coast dragon,41.269166,-124.098,16,0,,5569043.0,1,0,0,0,a02e228a36,jpg,,True
95,95,49815059911,23371486@N04,c5ecd55444,65535,66,USA-2019 Oregon-California,1,0,0,1587767044,nyon45,0,0,0,,41.386666,-124.01694499999999,16,0,,5563261.0,1,0,0,0,1a685ccca5,jpg,,True
96,96,49815370107,23371486@N04,c67012103a,65535,66,USA-2019 Oregon-California,1,0,0,1587767044,nyon45,0,0,0,,41.386666,-124.017223,16,0,,5563261.0,1,0,0,0,effc8ab0e8,jpg,,True
97,97,49815369792,23371486@N04,6cb15a5b21,65535,66,USA-2019 Oregon-California,1,0,0,1587767045,nyon45,0,0,0,,41.386666,-124.01694499999999,16,0,,5563261.0,1,0,0,0,a61c151c75,jpg,,True
98,98,49815369567,23371486@N04,6b3b4136cd,65535,66,USA-2019 Oregon-California,1,0,0,1587767046,nyon45,0,0,0,,41.386944,-124.01694499999999,16,0,,5563261.0,1,0,0,0,c1c80ea02a,jpg,,True
99,99,49815058891,23371486@N04,1ec9b878e0,65535,66,USA-2019 Oregon-California,1,0,0,1587767047,nyon45,0,0,0,,41.386944,-124.01694499999999,16,0,,5563261.0,1,0,0,0,b694d1aefc,jpg,,True
100,100,49815058636,23371486@N04,199e6f5109,65535,66,USA-2019 Oregon-California,1,0,0,1587767048,nyon45,0,0,0,,41.386944,-124.01694499999999,16,0,,5563261.0,1,0,0,0,474d1292f8,jpg,,True
101,101,49815319197,23371486@N04,17923b70d1,65535,66,USA-2019 Oregon-California,1,0,0,1587767046,nyon45,0,0,0,,41.386666,-124.017223,16,0,,5563261.0,1,0,0,0,585ba381d6,jpg,,True
106,106,49610803782,73753293@N00,8ed16691ff,65535,66,Whats a trip to Northern California..,1,0,0,1583177872,Team Hymas,7915,8,211,redwoods northern california stoutgrove,41.791313,-124.08261200000001,16,0,,5565127.0,1,0,0,0,,,,True
107,107,49442561362,186267335@N08,3da117bcb7,65535,66,IMG_OC_20200102_130915_DROc,1,0,0,1580014939,Newtpatrol,65535,66,57,arcata newyear2020,41.406938000000004,-124.03130300000001,16,0,,5563261.0,1,0,0,0,ec1ca52479,jpg,,True
108,108,49442560632,186267335@N08,a3d79620bd,65535,66,IMG_OC_20200102_130246_DROc,1,0,0,1580014940,Newtpatrol,65535,66,55,arcata newyear2020,41.40495,-124.031998,16,0,,5563261.0,1,0,0,0,1064eec0e1,jpg,,True
109,109,49441857368,186267335@N08,d3d5eee046,65535,66,IMG_OC_20200102_124354_DROc,1,0,0,1580014941,Newtpatrol,65535,66,52,arcata newyear2020,41.401444,-124.030975,16,0,,5563261.0,1,0,0,0,2b08764bf6,jpg,,True
110,110,49441856993,186267335@N08,0e31aa7203,65535,66,IMG_OC_20200102_123423_DROc,1,0,0,1580014942,Newtpatrol,65535,66,51,arcata newyear2020,41.403469,-124.03098899999999,16,0,,5563261.0,1,0,0,0,2bfa5d7a7a,jpg,,True
111,111,49442329941,186267335@N08,16987694c1,65535,66,IMG_OC_20200102_122620_DROc,1,0,0,1580014942,Newtpatrol,65535,66,50,arcata newyear2020,41.405413,-124.03144499999999,16,0,,5563261.0,1,0,0,0,76f178493d,jpg,,True
112,112,49442558942,186267335@N08,e4e3290a45,65535,66,IMG_OC_20200102_120202_DROc,1,0,0,1580014942,Newtpatrol,65535,66,52,arcata newyear2020,41.388133,-124.012992,16,0,,5563261.0,1,0,0,0,ed73176bbf,jpg,,True
113,113,49442329156,186267335@N08,9c34ea2c5c,65535,66,IMG_OC_20200102_115543_DROc,1,0,0,1580014943,Newtpatrol,65535,66,49,arcata newyear2020,41.388275,-124.0115,16,0,,5563261.0,1,0,0,0,03d120136e,jpg,,True
114,114,49442328756,186267335@N08,c9f0b757b9,65535,66,IMG_OC_20200102_103135_DRO,1,0,0,1580014932,Newtpatrol,65535,66,48,arcata newyear2020,41.396896999999996,-124.015289,16,0,,5563261.0,1,0,0,0,80cbba919b,jpg,,True
115,115,49442327361,186267335@N08,2c04a62cfa,65535,66,IMG_OC_20200102_123512_DRO,1,0,0,1580014941,Newtpatrol,65535,66,47,arcata newyear2020,41.403465999999995,-124.03098700000001,16,0,,5563261.0,1,0,0,0,3a664efab4,jpg,,True
116,116,49441853373,186267335@N08,d23902e306,65535,66,IMG_OC_20200102_105153_DROc,1,0,0,1580014944,Newtpatrol,65535,66,53,arcata newyear2020,41.399297,-124.013145,16,0,,5563261.0,1,0,0,0,1812603a1c,jpg,,True
117,117,49441588513,186267335@N08,371baa62da,65535,66,20200101_144216c,1,0,0,1580009627,Newtpatrol,65535,66,56,arcata newyear2020,41.317925,-124.042973,16,0,,5559621.0,1,0,0,0,b830249bdd,jpg,,True
118,118,49442060056,186267335@N08,64c627165c,65535,66,IMG_OC_20200101_140354_DROc,1,0,0,1580009628,Newtpatrol,65535,66,63,arcata newyear2020,41.312721999999994,-124.05120900000001,16,0,,5559621.0,1,0,0,0,07c6286416,jpg,,True
119,119,49442288972,186267335@N08,9ae7ea5043,65535,66,IMG_OC_20200101_132605_DROc,1,0,0,1580009628,Newtpatrol,65535,66,53,arcata newyear2020,41.319416,-124.046673,16,0,,5559621.0,1,0,0,0,f643ca572b,jpg,,True
120,120,49442058631,186267335@N08,303f9e1d18,65535,66,IMG_OC_20200101_131846_DROc,1,0,0,1580009629,Newtpatrol,65535,66,51,arcata newyear2020,41.319477,-124.04605600000001,16,0,,5559621.0,1,0,0,0,63a3d84c13,jpg,,True
121,121,49441586628,186267335@N08,988d78aef9,65535,66,IMG_OC_20200101_123501_DROc,1,0,0,1580009631,Newtpatrol,65535,66,54,arcata newyear2020,41.321913,-124.044917,16,0,,5559621.0,1,0,0,0,1ce33d5d2a,jpg,,True
