,Unnamed: 0,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,originalsecret,originalformat,machine_tags,in_park
24,24,44504186000,140386565@N02,3caf041c4e,4828,5,"Black-stemmed Spleenwort (Asplenium resiliens), next to the Green River, Mammoth Cave National Park, USA",1,0,0,1578326340,Sabishī,65535,66,568,turnholebendtrail fern aspleniumhybrid blackstemmedspleenwort aspleniumresiliens mammothcavenationalpark plant seedlessplant mammothcave greenrivervalleyky,37.166763,-86.160138,16,0,,4291078,1,0,0,0,,,,True
25,25,49313728362,14723335@N05,47e7b4be31,65535,66,All on the Earth is Beauty Dressed (Mammoth Cave National Park),1,0,0,1577932552,thor_mark ,5565,6,1258,appalachianmountains appalachianplateaus azimuth136 capturenx2edited caveentrance caveopening centralcumberlandplateau colorefexpro cumberlandplateau day5 historicentrance internationalbiospherereserve landscape lichenonrocks lookingnw mammothcavenationalpark mammothpassagetour nature nikond800e outside overcast portfolio project365 smallwaterfall travel trees triptogatewaymammothcuyahoganationalparks waterfallatentrance worldheritagesite kentucky unitedstates,37.187298999999996,-86.10346700000001,16,0,,4299728,1,0,0,0,,,,True
26,26,49251020801,14723335@N05,5b626d2e61,65535,66,Rain Fed Water Fall into Mammoth Cave at the Historic Entrance View (Mammoth Cave National Park),1,0,0,1576893787,thor_mark ,5565,6,1089,appalachianmountains appalachianplateaus azimuth339 capturenx2edited caveentrance caveopening centralcumberlandplateau colorefexpro cumberlandplateau day5 historicentrance internationalbiospherereserve landscape lichenonrocks lookingnw mammothcavenationalpark mammothpassagetour nature nikond800e outside overcast portfolio project365 smallwaterfall travel trees triptogatewaymammothcuyahoganationalparks waterfallatentrance worldheritagesite kentucky unitedstates,37.187298999999996,-86.10346700000001,16,0,,4299728,1,0,0,0,,,,True
27,27,49231082788,140386565@N02,06fd8fe0f9,65535,66,Raindrops on Winter Moss,1,0,0,1576558755,Sabishī,65535,66,9716,moss malegametophytes gametophytes bryophytes plants rain raindrops macrophotography microscopic nonvascularplants tinyplants green greenlife mosses leaves leaf wetleaves,37.193048,-86.104831,16,0,,4299728,1,0,0,0,4746bf29a1,jpg,,True
28,28,49225751972,14723335@N05,d9583c112a,65535,66,"Green River and a Forest of Trees (Black & White, Mammoth Cave National Park)",1,0,0,1576461121,thor_mark ,5565,6,1291,appalachianmountains appalachianplateaus azimuth233 blackwhite camranger capturenx2edited centralcumberlandplateau colorefexpro cumberlandplateau day4 greenriver greenriverbluffstrail hdr hillsideoftrees incamerahdr internationalbiospherereserve landscape lookingsw mammothcavenationalpark nature nikond800e outside project365 river rollinghillsides singleimagehdr talltrees talltreesallaround travel triptogatewaymammothcuyahoganationalparks visitorcenterareatrails worldheritagesite ​capturewithcamranger ​trees​ kentucky unitedstates,37.187216,-86.110567,16,0,,4299728,1,0,0,0,,,,True
29,29,49166586327,14723335@N05,4161ae4f06,65535,66,A Portrait Orientation to a Path Covered in Fallen Leaves (Mammoth Cave National Park),1,0,0,1575426563,thor_mark ,5565,6,935,appalachianmountains appalachianplateaus azimuth94 camranger capturenx2edited centralcumberlandplateau colorefexpro colorofleaves colors cumberlandplateau day4 fallenleaves greenriverbluffstrail hikingtrail internationalbiospherereserve landscape leaves lookingeast mammothcavenationalpark nature naturetrail nikond800e outside project365 talltrees talltreesallaround trail travel triptogatewaymammothcuyahoganationalparks visitorcenterareatrails worldheritagesite ​capturewithcamranger ​trees​ kentucky unitedstates,37.188815999999996,-86.108284,16,0,,4299728,1,0,0,0,,,,True
30,30,49077111772,89629087@N04,7529f65038,65535,66,Cedar Sink,1,0,0,1573962919,r_g_a,8420,9,35,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,6d278ab78c,jpg,,True
31,31,49076906296,89629087@N04,194e18dbda,65535,66,Underground Stream Remains Underground,1,0,0,1573962919,r_g_a,8420,9,33,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,5830382643,jpg,,True
32,32,49076906286,89629087@N04,d3e867b360,65535,66,Clogged Drain,1,0,0,1573962919,r_g_a,8420,9,89,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,e6e2ca35c4,jpg,,True
33,33,49077111752,89629087@N04,29a08d0e2d,65535,66,Drain,1,0,0,1573962919,r_g_a,8420,9,34,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,cb299b8e08,jpg,,True
34,34,49076378318,89629087@N04,43df4be48c,65535,66,Cedar Sink,1,0,0,1573962919,r_g_a,8420,9,31,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,9e855f5310,jpg,,True
35,35,49076906306,89629087@N04,2e94c82b36,65535,66,Cedar Sink,1,0,0,1573962919,r_g_a,8420,9,38,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,abe9856b08,jpg,,True
36,36,49076906236,89629087@N04,de96c3d794,65535,66,Cedar Sink,1,0,0,1573962918,r_g_a,8420,9,32,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,78d0e5d927,jpg,,True
37,37,49076906246,89629087@N04,9e290cbc83,65535,66,Cedar Sink,1,0,0,1573962918,r_g_a,8420,9,30,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,956482768a,jpg,,True
38,38,49076378228,89629087@N04,863b319279,65535,66,Cedar Sink,1,0,0,1573962917,r_g_a,8420,9,36,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,7381ef37d7,jpg,,True
39,39,49076378088,89629087@N04,d891d2e11c,65535,66,Late Flowers,1,0,0,1573962915,r_g_a,8420,9,26,mammothcavenationalpark,37.14973,-86.153733,15,0,,4291078,1,0,0,0,c37e9aa865,jpg,,True
40,40,49067779907,89629087@N04,6569e75b06,65535,66,Cedar Sink,1,0,0,1573790474,r_g_a,8420,9,10,mammothcave crosseye 3d,37.14973,-86.153733,15,0,,4291078,1,0,0,0,cb1f6a6f2c,jpg,,True
41,41,49067056063,89629087@N04,4e463c283a,65535,66,Cedar Sink 4,1,0,0,1573790474,r_g_a,8420,9,11,mammothcave crosseye 3d,37.14973,-86.153733,15,0,,4291078,1,0,0,0,642946aa5c,jpg,,True
42,42,49067779962,89629087@N04,93e536f94c,65535,66,Cedar Sink,1,0,0,1573790474,r_g_a,8420,9,21,mammothcave crosseye 3d,37.14973,-86.153733,15,0,,4291078,1,0,0,0,684b94d494,jpg,,True
43,43,49067056083,89629087@N04,ed054552ae,65535,66,Cedar Sink,1,0,0,1573790474,r_g_a,8420,9,9,mammothcave crosseye 3d,37.14973,-86.153733,15,0,,4291078,1,0,0,0,5689874d92,jpg,,True
44,44,49057936932,14723335@N05,79ec57aec0,65535,66,"When I Look at the Trees, I See Intricate Patterns and Colors of Wildness (Black & White, Mammoth Cave National Park)",1,0,0,1573615557,thor_mark ,5565,6,1258,appalachianmountains appalachianplateaus azimuth89 blackwhite camranger capturenx2edited centralcumberlandplateau colorefexpro colorofleaves colors cumberlandplateau day4 fallenleaves greenriverbluffstrail hikingtrail internationalbiospherereserve landscape leaves lookingeast mammothcavenationalpark nature naturetrail nikond800e outside portfolio project365 talltrees talltreesallaround trail travel triptogatewaymammothcuyahoganationalparks visitorcenterareatrails worldheritagesite ​capturewithcamranger ​trees​ kentucky unitedstates,37.188815999999996,-86.108284,16,0,,4299728,1,0,0,0,,,,True
45,45,49046241753,160318485@N08,72f5e52d8e,65535,66,Squirrel on Tree,1,0,0,1573441688,the_welcomematt,65535,66,37,squirrel tree mammothcave nationalpark kentucky camping publicland nature,37.182769,-86.09742,16,0,,4299728,1,0,0,0,,,,True
46,46,49046218478,160318485@N08,91a5c903d3,65535,66,Mammoth Squirrel,1,0,0,1573441348,the_welcomematt,65535,66,35,squirrel tree nature mammothcave nationalpark kentucky publicland camping,37.182769,-86.09742,16,0,,4299728,1,0,0,0,,,,True
47,47,49046594511,160318485@N08,b05c0014d1,65535,66,Leaf,1,0,0,1573439418,the_welcomematt,65535,66,38,leaf sky mammothcave nationalpark kentucky nature publicland camping,37.182769,-86.09742,16,0,,4299728,1,0,0,0,,,,True
48,48,48933093296,14723335@N05,3096e6cc27,65535,66,Life Has a Sweetness That Often Sours as We Age (Mammoth Cave National Park),1,0,0,1571621205,thor_mark ,5565,6,1513,appalachianmountains appalachianplateaus aurorahdr aurorahdrpro azimuth347 camranger capturenx2edited centralcumberlandplateau cloudy colorefexpro cumberlandplateau day4 freeversepoetry greenriver greenriverbluffstrail hdr hillsideoftrees internationalbiospherereserve landscape lookingnorth mammothcavenationalpark nature nikond800e outside overcast poemsused poetryandprose portfolio project365 river rollinghillsides singleimagehdr travel triptogatewaymammothcuyahoganationalparks visitorcenterareatrails worldheritagesite ​capturewithcamranger ​mostlycloudy ​trees​ kentucky unitedstates,37.193216,-86.103484,16,0,,4299728,1,0,0,0,,,,True
49,49,48906807227,16943730@N00,62f47c3ccd,65535,66,"Limestone walls off Audubon Ave., Mammoth Cave",1,0,0,1571191318,sniggie,7333,8,775,kentucky mammothcave mammothcavenp nationalparkservice unesco rangermolly audubonavenue,37.186931,-86.101174,16,0,,4299728,1,0,0,0,1460e46024,jpg,,True
50,50,48906794997,16943730@N00,b938a8201e,65535,66,"Ranger Molly scouts around a chamber off Audubon Ave., Mammoth Cave NP",1,0,0,1571191113,sniggie,7333,8,437,kentucky mammothcave mammothcavenp nationalparkservice audubonavenue,37.186931,-86.101174,16,0,,4299728,1,0,0,0,29b1bfdcf0,jpg,,True
51,51,48903671777,16943730@N00,d9743c989a,65535,66,Mammoth Cave's Echo River Spring: World below and above,1,0,0,1571147387,sniggie,7333,8,673,kentucky mammothcave mammothcavenp nationalparkservice unesco,37.180619,-86.10990799999999,16,0,,4299728,1,0,0,0,4ae3eebd02,jpg,,True
52,52,48903546367,16943730@N00,a573178b8b,65535,66,Two and a half millennia-old gourd bowl left behind by Native Americans in Mammoth Cave,1,0,0,1571145855,sniggie,7333,8,498,kentucky mammothcave mammothcavenationalpark nationalparkservice nativeamerican violetcitytour bowl cavesystem cavern unesco,37.172185,-86.09711999999999,16,0,,4299728,1,0,0,0,d2900b17bd,jpg,,True
53,53,48867662143,14723335@N05,05468be7a5,65535,66,A Cave Opening Where the River Styx Flows (Mammoth Cave National Park),1,0,0,1570587216,thor_mark ,5565,6,1125,appalachianmountains appalachianplateaus azimuth144 capturenx2edited caveentrance centralcumberlandplateau colorefexpro cumberlandplateau day4 greenriverbluffstrail internationalbiospherereserve landscape lookingse mammothcavenationalpark nature nikond800e outside project365 river riverstyx smallwaterfall talltrees talltreesallaround travel triptogatewaymammothcuyahoganationalparks visitorcenterareatrails waterfallatentrance worldheritagesite ​trees​ kentucky unitedstates,37.187265999999994,-86.108784,16,0,,4299728,1,0,0,0,,,,True
54,54,48767418032,14723335@N05,7426c2e168,65535,66,Waters Flowing Through the Forest of Mammoth Cave National Park,1,0,0,1569028509,thor_mark ,5565,6,1385,appalachianmountains appalachianplateaus azimuth92 capturenx2edited centralcumberlandplateau colorefexpro cumberlandplateau day4 echoriverspring echoriverspringtrail grassyarea grassyfield grassymarsh grassymeadow internationalbiospherereserve landscape lookingeast mammothcavenationalpark meadows nature nikond800e outside project365 river talltrees talltreesallaround travel triptogatewaymammothcuyahoganationalparks visitorcenterareatrails worldheritagesite ​trees​ kentucky unitedstates,37.179016,-86.109084,16,0,,4299728,1,0,0,0,,,,True
55,55,50007758632,125106122@N07,b6e5371847,65535,66,IMG_20200614_175615571,1,0,0,1592190495,LifeIsForEnjoying,1886,2,8,kaskae nike,37.187758,-86.108609,16,0,,4299728,1,0,0,0,9332a4de2f,jpg,,True
56,56,50007756482,125106122@N07,18f095beea,65535,66,IMG_20200614_175543385,1,0,0,1592190439,LifeIsForEnjoying,1886,2,6,,37.187758,-86.108609,16,0,,4299728,1,0,0,0,bf81912a23,jpg,,True
57,57,49948698666,16943730@N00,77d85ec4a7,65535,66,"When it's this dark, I let photographers come close just to tease them",1,0,0,1590762827,sniggie,7333,8,383,mammothcavenationalpark deer nationalpark whitetaileddeer wildlife twilight,37.190577000000005,-86.10179000000001,16,0,,4299728,1,0,0,0,64c8e29772,jpg,,True
58,58,49946755057,140386565@N02,b983b83f44,65535,66,Black & Yellow Millipede,1,0,0,1590701743,Sabishī,65535,66,40,millipede blackyellowmillipede animal myriapoda,37.165172,-86.159012,15,0,,4291078,1,0,0,0,,,,True
59,59,49946754062,140386565@N02,7306143f47,65535,66,Yellow Mushroom (Hygrocybe species),1,0,0,1590701743,Sabishī,65535,66,54,yellowmushroom hygrocybespecies fungus,37.165626,-86.158765,16,0,,4291078,1,0,0,0,,,,True
60,60,49932164623,140386565@N02,c6c9eea7d1,0,0,Enjoying the Echo River Spring Trail 4-30-20,1,0,0,1590376499,Sabishī,65535,66,234,echoriverspringtrail mammothcavenationalpark hikingtrails hiking wheelchairfriendlytrails handicappedaccessibletrails,37.179706,-86.111526,15,0,,4299728,1,0,0,0,,,,True
61,61,49880667692,16943730@N00,99f8456579,65535,66,Deer at Mammoth Cave NP,1,0,0,1589146592,sniggie,7333,8,449,mammothcavenationalpark nationalpark whitetaileddeer deer wildlife mammothcave,37.190577000000005,-86.10179000000001,16,0,,4299728,1,0,0,0,01341a1e1b,jpg,,True
62,62,49815098903,140386565@N02,38125d1d88,65535,66,Swallowtails Drinking Together (without social distancing),1,0,0,1587780813,Sabishī,65535,66,169,butterflies tigerswallowtail zebraswallowtail arthropods insects animals lepidopterophiles,37.179654,-86.110217,16,0,,4299728,1,0,0,0,,,,True
63,63,49781127412,16943730@N00,7f1c2aed34,65535,66,Spring serenade at Mammoth Cave,1,0,0,1587045598,sniggie,7333,8,321,mammothcavenationalpark foliage spring springtime unesco mammothcavenp nationalpark mammothcave tree nationalparkservice,37.211379,-86.137969,16,0,,4309770,1,0,0,0,bd5f9ba690,jpg,,True
64,64,49761363397,16943730@N00,62fdb9a502,65535,66,Redbud spring serenade at Mammoth Cave,1,0,0,1586619037,sniggie,7333,8,483,mammothcavenationalpark redbud spring,37.204355,-86.137384,16,0,,4299728,1,0,0,0,58b718c086,jpg,,True
65,65,49714847721,140386565@N02,0a6a5f0f5f,65535,66,The Bridge Outside the Visitors' Center-Mammoth Cave National Park,1,0,0,1585537331,Sabishī,65535,66,185,visitorscentermammothcavepark nationalparks parks mammothcave mammothcavenationalparkkyusa,37.18704,-86.100604,15,0,,4299728,1,0,0,0,,,,True
66,66,49629335621,140386565@N02,43d46a9acd,65535,66,White-tailed Deer (Odocoileus virginianus),1,0,0,1583562730,Sabishī,65535,66,134,whitetaileddeer odocoileusvirginianus deer greenriverbluffstrail mammothcavenationalpark ky,37.19104,-86.10185899999999,16,0,,4299728,1,0,0,0,,,,True
67,67,49546407016,140386565@N02,a873287a1a,65535,66,Roosting Turkey Vultures,1,0,0,1581917650,Sabishī,65535,66,300,roostingvultures turkeyvultures birds mammothcavenationalpark,37.187843,-86.107535,15,0,,4299728,1,0,0,0,,,,True
68,68,49534373288,140386565@N02,931f984b27,65535,66,Blue Turkey-tail Fungus (Trametes versicolor),1,0,0,1581699385,Sabishī,65535,66,276,bluefungus trametesversicolor blueturkeytailfungus fungi bracketfungi blue,37.163129,-86.158121,16,0,,4291078,1,0,0,0,,,,True
69,69,49379323161,140386565@N02,949fe32e7b,0,0,"Brown Puffball Erupting, Mammoth Cave National Park, KY",1,0,0,1578925599,Sabishī,65535,66,444,puffball puffballerupting fungi reproduction humanraindrop spores brownspores brownpuffball,37.191672,-86.098158,15,0,,4299728,1,0,0,0,d96c963535,avi,,True
70,70,49325540807,14723335@N05,a0f867c3b7,65535,66,"If One Has Loneliness, One Can Find Company Amongst the Trees (Mammoth Cave National Park",1,0,0,1578107005,thor_mark ,5565,6,1151,appalachianmountains appalachianplateaus azimuth8 boardedwalkway boardwalk capturenx2edited centralcumberlandplateau colorefexpro cumberlandplateau day5 hikingtrail internationalbiospherereserve landscape lookingnorth mammothcavenationalpark nature naturetrail nikond800e outside overcast project365 sandcavetrail trail travel trees triptogatewaymammothcuyahoganationalparks worldheritagesite kentucky unitedstates,37.152833,-86.0477,16,0,,4311679,1,0,0,0,,,,True
71,71,49231082133,140386565@N02,d4a26220f4,65535,66,Winter Moss and Succulents on Boulder,1,0,0,1576558756,Sabishī,65535,66,302,moss malegametophytes plants,37.193048,-86.104831,16,0,,4299728,1,0,0,0,fbcbd03ab0,jpg,,True
72,72,49180207483,14723335@N05,69f0516b42,65535,66,The Rotunda (Mammoth Cave National Park),1,0,0,1575685721,thor_mark ,5565,6,1014,appalachianmountains appalachianplateaus aurorahdr aurorahdrpro azimuth150 capturenx2edited caveceiling cavewalls centralcumberlandplateau colorefexpro cumberlandplateau day5 formerminelocation hdr inside internationalbiospherereserve landscape lookingse mammothcavenationalpark mammothpassagetour nature nikond800e project365 singleimagehdr therotunda travel triptogatewaymammothcuyahoganationalparks worldheritagesite kentucky unitedstates,37.187333,-86.103367,16,0,,4299728,1,0,0,0,,,,True
73,73,49175319888,14723335@N05,f188ee34a1,65535,66,A Light Shines from Above and Across the Filaments of Water Falling (Mammoth Cave National Park),1,0,0,1575598057,thor_mark ,5565,6,1002,day5 cumberlandplateau appalachianmountains caveentrance historicentrance colorefexpro caveopening internationalbiospherereserve appalachianplateaus capturenx2edited azimuth339 centralcumberlandplateau travel trees nature landscape outside overcast mammothcavenationalpark smallwaterfall project365 lookingnw lichenonrocks nikond800e mammothpassagetour waterfallatentrance triptogatewaymammothcuyahoganationalparks unitedstates kentucky worldheritagesite,37.187298999999996,-86.10346700000001,16,0,,4299728,1,0,0,0,,,,True
74,74,49076380553,89629087@N04,505be94b94,65535,66,Sand Cave,1,0,0,1573962967,r_g_a,8420,9,43,mammothcavenationalpark,37.154382,-86.047593,16,0,,4311679,1,0,0,0,33a9b66771,jpg,,True
75,75,49077114082,89629087@N04,b92a64c3ea,65535,66,Autumn Leaves,1,0,0,1573962967,r_g_a,8420,9,45,mammothcavenationalpark,37.186749,-86.105453,16,0,,4299728,1,0,0,0,9c2d2d6715,jpg,,True
76,76,49076380538,89629087@N04,a369fc1ec6,65535,66,River Styx Spring,1,0,0,1573962967,r_g_a,8420,9,42,mammothcavenationalpark,37.187416,-86.10919799999999,16,0,,4299728,1,0,0,0,86f959f9cc,jpg,,True
77,77,49076908611,89629087@N04,35e259c885,65535,66,Echo River Spring,1,0,0,1573962967,r_g_a,8420,9,40,mammothcavenationalpark,37.179569,-86.108436,16,0,,4299728,1,0,0,0,0d517b9296,jpg,,True
78,78,49076380533,89629087@N04,3a0e19587b,65535,66,Shagbark Hickory,1,0,0,1573962967,r_g_a,8420,9,48,mammothcavenationalpark,37.182262,-86.10550699999999,16,0,,4299728,1,0,0,0,1a2af6a72c,jpg,,True
79,79,49076908601,89629087@N04,e79121965c,65535,66,Flood Gauge,1,0,0,1573962967,r_g_a,8420,9,44,mammothcavenationalpark,37.187698,-86.109026,16,0,,4299728,1,0,0,0,ba8352f4d3,jpg,,True
80,80,49076908616,89629087@N04,ed2d48b8a3,65535,66,River Styx,1,0,0,1573962967,r_g_a,8420,9,44,mammothcavenationalpark,37.187364,-86.108908,16,0,,4299728,1,0,0,0,2473d5c120,jpg,,True
81,81,49076380458,89629087@N04,4df7aaf8db,65535,66,River Styx Spring,1,0,0,1573962966,r_g_a,8420,9,41,mammothcavenationalpark,37.187416,-86.10919799999999,16,0,,4299728,1,0,0,0,ce1ec4b949,jpg,,True
82,82,49076908561,89629087@N04,436911301c,65535,66,Green River,1,0,0,1573962966,r_g_a,8420,9,37,mammothcavenationalpark,37.193979999999996,-86.103576,16,0,,4299728,1,0,0,0,41a25e4bc3,jpg,,True
