,Unnamed: 0,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,originalsecret,originalformat,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,machine_tags,in_park
11,11,25315107868,66733752@N00,652e5dfe4f,4634,5,Voyageurs National Park,1,0,0,1513799214,Jasperdo,7333,8,159,voyageursnationalpark nationalpark nps minnesota rainylakevisitorcenter boardwalk pier,f1cac7b651,jpg,48.583577000000005,-93.16069300000001,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
12,12,27403211489,66733752@N00,e9a4104f46,4635,5,Voyageurs National Park,1,0,0,1513799214,Jasperdo,7333,8,162,voyageursnationalpark nationalpark nps minnesota rainylakevisitorcenter ojibwe waaginogaan lodge shelter nativeamericans indians,e043c005d7,jpg,48.584165999999996,-93.16099399999999,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
13,13,25315101288,66733752@N00,110281acf9,4601,5,Voyageurs National Park,1,0,0,1513799215,Jasperdo,7333,8,203,voyageursnationalpark nationalpark nps minnesota rainylakevisitorcenter ojibwe waaginogaan lodge shelter nativeamericans indians,9ddeaf5987,jpg,48.584165999999996,-93.16099399999999,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
14,14,27403207109,66733752@N00,abe7cd1590,4726,5,Voyageurs National Park,1,0,0,1513799215,Jasperdo,7333,8,292,voyageursnationalpark nationalpark nps minnesota rainylakevisitorcenter ojibwe waaginogaan lodge shelter nativeamericans indians,0d6981ce96,jpg,48.584165999999996,-93.16099399999999,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
15,15,38455837364,66733752@N00,4efd26a0e0,4595,5,Voyageurs National Park,1,0,0,1513710519,Jasperdo,7333,8,140,voyageursnationalpark nationalpark nps minnesota entrancesign,95959e2c07,jpg,48.584443,-93.16385799999999,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
16,16,38455829694,66733752@N00,0d23da6700,4635,5,Voyageurs National Park,1,0,0,1513710521,Jasperdo,7333,8,105,voyageursnationalpark nationalpark nps minnesota visitorcenter building architecture,fa913f7f09,jpg,48.584336,-93.160575,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
17,17,24302700627,66733752@N00,2f3e4396c2,4633,5,Voyageurs National Park,1,0,0,1513710522,Jasperdo,7333,8,339,voyageursnationalpark nationalpark nps minnesota visitorcenter,d493b29cfb,jpg,48.584336,-93.160575,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
18,18,24302696937,66733752@N00,beba469b06,4683,5,Voyageurs National Park,1,0,0,1513710521,Jasperdo,7333,8,213,voyageursnationalpark nationalpark nps minnesota visitorcenter building architecture,453178d6be,jpg,48.584776,-93.161197,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
19,19,24302693877,66733752@N00,5b4da942d4,4600,5,Voyageurs National Park,1,0,0,1513710521,Jasperdo,7333,8,185,voyageursnationalpark nationalpark nps minnesota visitorcenter,50c386fd1c,jpg,48.583641,-93.160736,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
20,20,38257225035,66733752@N00,b349f546c5,4639,5,Voyageurs National Park,1,0,0,1513623127,Jasperdo,7333,8,226,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,033d071728,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
21,21,38257221075,66733752@N00,67558279eb,4730,5,Voyageurs National Park,1,0,0,1513623128,Jasperdo,7333,8,102,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,476a8d9e38,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
22,22,38257217685,66733752@N00,3569a20112,4639,5,Voyageurs National Park,1,0,0,1513623129,Jasperdo,7333,8,128,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,490c5acdf5,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
23,23,38257214065,66733752@N00,570f585405,4735,5,Voyageurs National Park,1,0,0,1513623130,Jasperdo,7333,8,61,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,4b0859bbb1,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
24,24,38257211045,66733752@N00,8c084844ae,4738,5,Voyageurs National Park,1,0,0,1513623131,Jasperdo,7333,8,63,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,23b58d3c39,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
25,25,39139664911,66733752@N00,84442087fd,4731,5,Voyageurs National Park,1,0,0,1513623132,Jasperdo,7333,8,92,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,34b03a16cb,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
26,26,38257202695,66733752@N00,9ea1f7aed5,4692,5,Voyageurs National Park,1,0,0,1513623133,Jasperdo,7333,8,183,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,bff0585e82,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
27,27,38257199465,66733752@N00,eecfde32bd,4690,5,Voyageurs National Park,1,0,0,1513623134,Jasperdo,7333,8,189,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,87e3a3e342,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
28,28,24279228097,66733752@N00,c3497b318d,4680,5,Voyageurs National Park,1,0,0,1513623135,Jasperdo,7333,8,1215,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,f0b0f0ab42,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
29,29,38257191455,66733752@N00,d7a4709fa9,4596,5,Voyageurs National Park,1,0,0,1513623135,Jasperdo,7333,8,437,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,46a9015912,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
30,30,24279222767,66733752@N00,19f03f154b,4725,5,Voyageurs National Park,1,0,0,1513623132,Jasperdo,7333,8,94,voyageursnationalpark nationalpark nps minnesota rainylake lake view landscape scenery,95b17b125b,jpg,48.58303,-93.16035,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
31,31,23625920148,12848619@N02,5c5e748aa3,4510,5,"International Falls, MN - September 8-12, 2017",1,0,0,1507053539,philsites,1668,2,47,,,,48.584804999999996,-93.161412,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
32,32,37430157386,12848619@N02,62c7a9d682,4465,5,"International Falls, MN - September 8-12, 2017",1,0,0,1507053538,philsites,1668,2,44,,,,48.583422,-93.160717,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
33,33,37430157256,12848619@N02,3b151b2a2a,4484,5,"International Falls, MN - September 8-12, 2017",1,0,0,1507053539,philsites,1668,2,36,,,,48.585177,-93.163314,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
34,34,23625914008,12848619@N02,b4236cc054,4466,5,"International Falls, MN - September 8-12, 2017",1,0,0,1507053537,philsites,1668,2,38,,,,48.583611,-93.161112,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
35,35,37447333582,12848619@N02,3eea672b8b,4467,5,"International Falls, MN - September 8-12, 2017",1,0,0,1507053537,philsites,1668,2,28,,,,48.583888,-93.161112,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
36,36,37171773835,81889536@N07,3f42797dbb,4379,5,Kelli Saunders - 20170816_155006,1,0,0,1505156776,International Joint Commission,8181,9,79,,744dd4aa1e,jpg,48.581111,-93.166389,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
37,37,37171770505,81889536@N07,b99cf1eac1,4331,5,Kelli Saunders - 20170816_155011,1,0,0,1505156777,International Joint Commission,8181,9,109,,dc1d7dcf26,jpg,48.581111,-93.166389,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
38,38,37000096502,81889536@N07,1dc951b01f,4396,5,Kelli Saunders - 20170816_155227,1,0,0,1505156778,International Joint Commission,8181,9,107,,efd9db732b,jpg,48.581111,-93.166389,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
39,39,37000093042,81889536@N07,d211db850e,4357,5,Kelli Saunders - 20170816_155427,1,0,0,1505156779,International Joint Commission,8181,9,108,,a3cd17c401,jpg,48.581111,-93.166389,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
40,40,36833682586,94528575@N00,63139557f4,4342,5,Voyageurs National Park,1,0,0,1504530452,Kathy~,7546,8,687,voyageursnationalpark lake water scape landscape waterscape rainbow instagram ff,,,48.611725,-93.13341700000001,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
43,43,31938014163,44872167@N08,795d96718f,479,1,hiking up Bushyhead,1,0,0,1486414506,Griz version 2.0,7765,8,310,voyageursnationalpark minnesota northernminnesota snow snowshoeing,458a35d6ee,jpg,48.606777,-93.116512,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
44,44,31580789863,44872167@N08,945789b700,503,1,little island,1,0,0,1484772931,Griz version 2.0,7765,8,260,voyageursnationalpark minnesota northernminnesota island evergreens rainylake frozenlake,ed205333d1,jpg,48.601655,-93.08761700000001,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
45,45,30717816816,39226163@N05,a73d4acdc1,5450,6,IMG_2539,1,0,0,1478192701,runnincricket,1531,2,21,,e020bebfc5,jpg,48.584719,-93.161073,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
47,47,29802687825,44124370018@N01,2b99ea5975,8326,9,Does bear swm to the island?,1,0,0,1474337123,daveynin,4414,5,178,container island nps voyageurs minnesota,9c35b975bb,jpg,48.488147,-93.044275,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
48,48,29177048203,44124370018@N01,50ca7dcf38,8760,9,K9 Campsite,1,0,0,1474337123,daveynin,4414,5,435,island nps voyageurs minnesota lake kabetogamalake trees flora green,5d92e00441,jpg,48.488147,-93.044275,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
49,49,29802687445,44124370018@N01,10b8f8e667,8280,9,K9 Grassy Island South campsite,1,0,0,1474337124,daveynin,4414,5,191,island nps voyageurs minnesota trees flora green,7a6f1cca0a,jpg,48.488246999999994,-93.044983,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
50,50,29802686855,44124370018@N01,5cb31dbef0,8541,9,Shore of Grassy Island,1,0,0,1474337126,daveynin,4414,5,350,island nps voyageurs minnesota lake kabetogamalake trees flora green,230facc944,jpg,48.48873,-93.043352,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
51,51,29802687115,44124370018@N01,4e7be4a219,8574,9,Toilet Seat inside the island,1,0,0,1474337125,daveynin,4414,5,248,island nps voyageurs minnesota public toilet seat trees flora green top2016runnerups,308236382b,jpg,48.488446,-93.044435,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
52,52,29802686615,44124370018@N01,4e243c0b50,8835,9,Cracked Rock on the island,1,0,0,1474337127,daveynin,4414,5,183,island nps voyageurs minnesota lichen rocks crack,22a57e8540,jpg,48.489015,-93.043159,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
53,53,29510282770,44124370018@N01,424e373ccc,8201,9,Fishing zone on Kabetogama Lake,1,0,0,1474337128,daveynin,4414,5,206,island nps voyageurs minnesota fishing boat lake kabetogamalake,7df9942e18,jpg,48.489917999999996,-93.042333,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
54,54,29718194731,44124370018@N01,88700c514f,8053,9,Boulder Rocks at Echo Island,1,0,0,1474329625,daveynin,4414,5,245,gopro island lake nps voyageurs beaver lodge logs woodsticks water,957a9fff88,jpg,48.473931,-93.051645,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
55,55,29718194261,44124370018@N01,c119597b39,8115,9,Leap into Picnic Island,1,0,0,1474329626,daveynin,4414,5,219,gopro island lake nps voyageurs,023d9562d3,jpg,48.47477,-93.044457,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
56,56,29718194001,44124370018@N01,3c8cda92a4,8475,9,Beaver's lodge,1,0,0,1474329627,daveynin,4414,5,279,gopro island lake nps voyageurs,fc8edde0e5,jpg,48.474641999999996,-93.045101,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
57,57,29718193571,44124370018@N01,ec8f5e5586,8335,9,"Row, Marlena, row!",1,0,0,1474329628,daveynin,4414,5,256,gopro island lake nps voyageurs canoe boat row marlena,f4f0b77064,jpg,48.479251,-93.045401,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
58,58,29718193221,44124370018@N01,7239cdcb30,8512,9,Farther south of Grassy island,1,0,0,1474329629,daveynin,4414,5,291,gopro island lake nps voyageurs canoe boat top2016final,9405851742,jpg,48.483874,-93.047826,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
59,59,29765217676,44124370018@N01,2307fd2cd3,8073,9,Around Grassy Island,1,0,0,1474329629,daveynin,4414,5,276,gopro island lake nps voyageurs marlena,2cb701549d,jpg,48.487379,-93.044768,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
60,60,29718191751,44124370018@N01,4256dbd11a,8534,9,View of the Kabetogama lake,1,0,0,1474329630,daveynin,4414,5,292,gopro island lake nps voyageurs,606dc5a3c6,jpg,48.487322,-93.04547600000001,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
61,61,29718190801,44124370018@N01,72a082cc8f,8468,9,Lichens in Voyageurs,1,0,0,1474329631,daveynin,4414,5,274,gopro island lake nps voyageurs lichen rock boulders,b3cbc8cd29,jpg,48.487251,-93.04521899999999,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
62,62,29718190371,44124370018@N01,eddbff47ec,8143,9,Canoe rest on the rock boulders,1,0,0,1474329632,daveynin,4414,5,307,gopro island lake nps voyageurs canoe boat,fef60c22da,jpg,48.48723,-93.045315,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
63,63,29160364953,44124370018@N01,3cbd1d943c,8096,9,First stop: Echo Island,1,0,0,1474278239,daveynin,4414,5,291,voyageurs nps minnesota canoe boat island cloud gopro cloudy water lake boulders rock,cdf6c873b1,jpg,48.473859999999995,-93.051581,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
64,64,29160364593,44124370018@N01,111d147976,8152,9,Ash River Welcome Center - dock station,1,0,0,1474278237,daveynin,4414,5,197,voyageurs nps minnesota dock sign post welcome,1c2d5a4fdf,jpg,48.435457,-92.848109,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
65,65,29160364223,44124370018@N01,21f14ba853,8095,9,Park Ranger setting up the #NPS100 cake on the table,1,0,0,1474278238,daveynin,4414,5,201,voyageurs nps nps100 minnesota ranger parkranger cake celebration visitorcenter,784d5504d9,jpg,48.435678,-92.850555,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
66,66,29160364063,44124370018@N01,0ce1de136d,8396,9,"Happy 100th birthday, National Park Service!",1,0,0,1474278239,daveynin,4414,5,294,voyageurs nps nps100 minnesota cake celebration visitorcenter,5141fd8d57,jpg,48.435678,-92.850555,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
67,67,29484778200,44124370018@N01,90d6d5dded,8466,9,Through the short trail of Voyageurs forest,1,0,0,1474243779,daveynin,4414,5,149,nps voyageurs minnesota trail hiking marlena,8b6033fc51,jpg,48.408287,-92.841982,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
68,68,29484777840,44124370018@N01,c13496676a,8184,9,Beaver Pond Overlook,1,0,0,1474243780,daveynin,4414,5,147,nps voyageurs minnesota pond swamp,3cf582c086,jpg,48.422536,-92.848559,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
69,69,29484777500,44124370018@N01,c2da6a45d5,8133,9,Sneak peek of Voyageurs sign near lake,1,0,0,1474243781,daveynin,4414,5,371,nps voyageurs minnesota lake sign,e86a4c7188,jpg,48.436176,-92.85108000000001,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
70,70,29694378311,44124370018@N01,e9c3896328,8323,9,Raise the flag up from the pole,1,0,0,1474243780,daveynin,4414,5,247,nps voyageurs minnesota lake usa flag pole,e60b6aeb36,jpg,48.436176,-92.85108000000001,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
71,71,29149274314,44124370018@N01,e4a3bb66d7,8510,9,Voyageurs sign standing on the rock,1,0,0,1474243782,daveynin,4414,5,336,nps voyageurs minnesota lake rock boulder sign,ef3ca64afb,jpg,48.436176,-92.85108000000001,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
72,72,29458246860,44124370018@N01,23417ca0c4,8107,9,Motorboat arrival from Rainy Lake,1,0,0,1474155449,daveynin,4414,5,151,minnesota nps boat motorboat motor lake,0e9d8bc718,jpg,48.583343,-93.159835,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
73,73,29638046952,44124370018@N01,8b4e593643,8670,9,View of Rainy Lake and the sign,1,0,0,1474155448,daveynin,4414,5,123,minnesota nps lake,42a50bd387,jpg,48.584329,-93.16056400000001,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
74,74,29638047202,44124370018@N01,380e404cde,8076,9,Entering Rainy Lake Visitor Center,1,0,0,1474155447,daveynin,4414,5,146,minnesota nps,3d97cfca98,jpg,48.595144,-93.19086300000001,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
75,75,29668006061,44124370018@N01,32f840a498,8769,9,View of Voyageurs,1,0,0,1474155449,daveynin,4414,5,125,minnesota nps lake,8ea6603cc9,jpg,48.584137,-93.15796800000001,16,0,LUSU.EBQUL.NuRHl4g,12588832,1,0,0,0,,True
76,76,29638045512,44124370018@N01,cd071fe1d1,7787,8,Calm before the night,1,0,0,1474155454,daveynin,4414,5,686,minnesota nps lake woodenfrog partlycloudy sunset,b64c41e4e5,jpg,48.483511,-93.06835,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
77,77,29638045222,44124370018@N01,ef425b598e,8012,9,Kabetogama Lake at night,1,0,0,1474155456,daveynin,4414,5,176,minnesota nps lake night stars exposure woodenfrog,85b1bd5d2c,jpg,48.483511,-93.06835,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
78,78,28969996493,99491151@N00,ca5ea73c8f,8140,9,"Voyageurs National Park (Saint Louis County, Minnesota)",1,0,0,1473550378,courthouselover,7353,8,252,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.465608,-93.074626,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
79,79,29483460892,99491151@N00,d6d2528994,8013,9,"Voyageurs National Park (Saint Louis County, Minnesota)",1,0,0,1473550378,courthouselover,7353,8,199,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.465608,-93.074626,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
80,80,28969988113,99491151@N00,d26744e596,8239,9,"Voyageurs National Park (Saint Louis County, Minnesota)",1,0,0,1473550379,courthouselover,7353,8,198,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.465608,-93.074626,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
81,81,29483456762,99491151@N00,ca94c208a1,8683,9,"Voyageurs National Park (Saint Louis County, Minnesota)",1,0,0,1473550379,courthouselover,7353,8,254,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.465608,-93.074626,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
82,82,29483455002,99491151@N00,94af519840,8150,9,"Voyageurs National Park (Saint Louis County, Minnesota)",1,0,0,1473550380,courthouselover,7353,8,235,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.465608,-93.074626,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
83,83,29483453632,99491151@N00,528f114f70,8849,9,"Voyageurs National Park (Saint Louis County, Minnesota)",1,0,0,1473550381,courthouselover,7353,8,196,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.465608,-93.074626,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
84,84,29512802871,99491151@N00,ff96fa8762,8171,9,"Voyageurs National Park (Saint Louis County, Minnesota)",1,0,0,1473550381,courthouselover,7353,8,172,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.465608,-93.074626,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
85,85,29483444692,99491151@N00,7fc5b10e38,8516,9,"Voyageurs National Park (Saint Louis County, Minnesota)",1,0,0,1473550382,courthouselover,7353,8,181,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.465608,-93.074626,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
86,86,28967893754,99491151@N00,86ac235453,8143,9,"Voyageurs National Park (Saint Louis County, Minnesota)",1,0,0,1473550383,courthouselover,7353,8,173,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.465608,-93.074626,15,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
91,91,29483406062,99491151@N00,a5e973f146,8005,9,"Kabetogama Lake (Voyageurs National Park, Minnesota)",1,0,0,1473550393,courthouselover,7353,8,297,minnesota mn saintlouiscounty stlouiscounty voyageursnationalpark nationalparks nationalparksystem landscapes northamerica unitedstates us,,,48.444874,-93.02994100000001,16,0,aRNz_qxQUL.yi2vNiA,12588868,1,0,0,0,,True
98,98,48864100703,142786542@N03,5ccc81e7c6,65535,66,2019-09-01_133846_6889_Voyageur_NP_Kabetogama_Overlook-Blind_Ash_Bay_Trail,1,0,0,1570535819,JasonBeam,7817,8,36,northwestsaintlouis minnesota unitedstatesofamerica,9288220101,jpg,48.433005,-92.871739,16,0,,5032826,1,0,0,0,,True
101,101,48588943397,21920030@N02,b5cb34fd07,65535,66,Wintergreen (Gaultheria procumbent),1,0,0,1566351776,Brett Whaley,65535,66,66,2019 august canoneos77d gaultheriaprocumbens wintergreen wintergreengaultheriaprocumbens minnesota,7d0363942f,jpg,48.422558,-92.848076,16,0,,5039733,1,0,0,0,,True
102,102,48588942492,21920030@N02,190f186fa8,65535,66,Bunchberry (Cornus canadensis) Fruit,1,0,0,1566351777,Brett Whaley,65535,66,55,2019 august bunchberrycornuscanadensis canoneos77d woodenfrogstatecampground minnesota seed,555e664c63,jpg,48.482935,-93.061666,15,0,,7165570,1,0,0,0,,True
103,103,48588941722,21920030@N02,c7a14f0ccf,65535,66,Water Hemlock,1,0,0,1566351778,Brett Whaley,65535,66,63,2019 august canoneos77d waterhemlockcicutamaculata woodenfrogstatecampground minnesota,12246bf059,jpg,48.482642999999996,-93.064134,16,0,,7165570,1,0,0,0,,True
