,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily
49789805253_18345733@N05_9b47897ce1,49789805253,18345733@N05,9b47897ce1,65535,66,Whiskey,1,0,0
49789799923_18345733@N05_bb74fc1a80,49789799923,18345733@N05,bb74fc1a80,65535,66,Whisky,1,0,0
49788269381_18345733@N05_1be5d94678,49788269381,18345733@N05,1be5d94678,65535,66,Angel,1,0,0
49787726338_18345733@N05_af3dfe45f4,49787726338,18345733@N05,af3dfe45f4,65535,66,Closet2019-12-08IMG_20191208_135833,1,0,0
49787723978_18345733@N05_ec5628441e,49787723978,18345733@N05,ec5628441e,65535,66,Drink,1,0,0
49787722983_18345733@N05_6904c8af21,49787722983,18345733@N05,6904c8af21,65535,66,Drink,1,0,0
49784003708_134733670@N07_107ccd5498,49784003708,134733670@N07,107ccd5498,65535,66,Cuyahoga Valley Railroad,1,0,0
49776385378_134733670@N07_9be4b6db69,49776385378,134733670@N07,9be4b6db69,65535,66,Wild Mica Cap Mushrooms,1,0,0
49774418513_18345733@N05_2eca9f05cf,49774418513,18345733@N05,2eca9f05cf,65535,66,Sparky,1,0,0
49775278197_18345733@N05_362a8e4f26,49775278197,18345733@N05,362a8e4f26,65535,66,Tigger,1,0,0
49774416433_18345733@N05_9e0207cde6,49774416433,18345733@N05,9e0207cde6,65535,66,Whiskey,1,0,0
49774945981_18345733@N05_56eccdbae4,49774945981,18345733@N05,56eccdbae4,65535,66,Whiskey,1,0,0
49774945191_18345733@N05_e011d19014,49774945191,18345733@N05,e011d19014,65535,66,Whiskey,1,0,0
49775274702_18345733@N05_94cf527a0a,49775274702,18345733@N05,94cf527a0a,65535,66,Whiskey,1,0,0
49775150552_129851305@N04_03ca219395,49775150552,129851305@N04,03ca219395,65535,66,Stan Hywet Estate & Gardens (305),1,0,0
49774819636_129851305@N04_e3c10d50d8,49774819636,129851305@N04,e3c10d50d8,65535,66,Stan Hywet Estate & Gardens (306),1,0,0
49774819021_129851305@N04_3186cef137,49774819021,129851305@N04,3186cef137,65535,66,Stan Hywet Estate & Gardens (307),1,0,0
49774818486_129851305@N04_7665f6790f,49774818486,129851305@N04,7665f6790f,65535,66,Stan Hywet Estate & Gardens (308),1,0,0
49774164633_129851305@N04_ac04445169,49774164633,129851305@N04,ac04445169,65535,66,Stan Hywet Estate & Gardens (133),1,0,0
49774164178_129851305@N04_6012233a7f,49774164178,129851305@N04,6012233a7f,65535,66,Stan Hywet Estate & Gardens (134),1,0,0
49774163623_129851305@N04_eca2b9beca,49774163623,129851305@N04,eca2b9beca,65535,66,Stan Hywet Estate & Gardens (135),1,0,0
49774693496_129851305@N04_1143b4f426,49774693496,129851305@N04,1143b4f426,65535,66,Stan Hywet Estate & Gardens (136),1,0,0
49774134343_129851305@N04_04bb575634,49774134343,129851305@N04,04bb575634,65535,66,Stan Hywet Estate & Gardens (317),1,0,0
49774664301_129851305@N04_530f7616ec,49774664301,129851305@N04,530f7616ec,65535,66,Stan Hywet Estate & Gardens (318),1,0,0
49774133798_129851305@N04_ed36269784,49774133798,129851305@N04,ed36269784,65535,66,Stan Hywet Estate & Gardens (319),1,0,0
49774664226_129851305@N04_1f7d916743,49774664226,129851305@N04,1f7d916743,65535,66,Stan Hywet Estate & Gardens (320,1,0,0
49770522683_18345733@N05_0f974cd17b,49770522683,18345733@N05,0f974cd17b,65535,66,Edison,1,0,0
49770521728_18345733@N05_d5fd95de68,49770521728,18345733@N05,d5fd95de68,65535,66,Edison,1,0,0
49771053221_18345733@N05_57d002999e,49771053221,18345733@N05,57d002999e,65535,66,Edison,1,0,0
49771052286_18345733@N05_64799d43c7,49771052286,18345733@N05,64799d43c7,65535,66,Edison,1,0,0
49771050926_18345733@N05_54e5f4fbf2,49771050926,18345733@N05,54e5f4fbf2,65535,66,Edison2019-11-26IMG_20191126_204129,1,0,0
49770296001_129851305@N04_57092e43e2,49770296001,129851305@N04,57092e43e2,65535,66,Stan Hywet Estate & Gardens (313),1,0,0
49769763268_129851305@N04_3d6d7fdcd2,49769763268,129851305@N04,3d6d7fdcd2,65535,66,Stan Hywet Estate & Gardens (314),1,0,0
49770295851_129851305@N04_15764f3e4d,49770295851,129851305@N04,15764f3e4d,65535,66,Stan Hywet Estate & Gardens (315),1,0,0
49770620657_129851305@N04_9acfb9f86e,49770620657,129851305@N04,9acfb9f86e,65535,66,Stan Hywet Estate & Gardens (316),1,0,0
49765143953_18345733@N05_98556c187c,49765143953,18345733@N05,98556c187c,65535,66,Edison,1,0,0
49766001392_18345733@N05_a7fd2de1d4,49766001392,18345733@N05,a7fd2de1d4,65535,66,Edison,1,0,0
49765141433_18345733@N05_f040da2158,49765141433,18345733@N05,f040da2158,65535,66,Edison,1,0,0
49765139903_18345733@N05_22c3bee3c9,49765139903,18345733@N05,22c3bee3c9,65535,66,Edison,1,0,0
49764646327_18345733@N05_656d5c3113,49764646327,18345733@N05,656d5c3113,65535,66,Beer,1,0,0
49764644782_18345733@N05_38fdb01ae3,49764644782,18345733@N05,38fdb01ae3,65535,66,Beer,1,0,0
49763784323_18345733@N05_675a8932a5,49763784323,18345733@N05,675a8932a5,65535,66,Beer,1,0,0
49764316981_18345733@N05_ebd89a8036,49764316981,18345733@N05,ebd89a8036,65535,66,Beer,1,0,0
49764314251_18345733@N05_139767ef11,49764314251,18345733@N05,139767ef11,65535,66,Beer,1,0,0
49764296091_129851305@N04_833bbc4709,49764296091,129851305@N04,833bbc4709,65535,66,Stan Hywet Estate & Gardens (309),1,0,0
49764620552_129851305@N04_05817a0ec3,49764620552,129851305@N04,05817a0ec3,65535,66,Stan Hywet Estate & Gardens (310),1,0,0
49764295981_129851305@N04_8245879368,49764295981,129851305@N04,8245879368,65535,66,Stan Hywet Estate & Gardens (311),1,0,0
49764620367_129851305@N04_2e375a1b65,49764620367,129851305@N04,2e375a1b65,65535,66,Stan Hywet Estate & Gardens (312),1,0,0
49750751603_129851305@N04_f097019882,49750751603,129851305@N04,f097019882,65535,66,Stan Hywet Estate & Gardens (301),1,0,0
49751291286_129851305@N04_0876846018,49751291286,129851305@N04,0876846018,65535,66,Stan Hywet Estate & Gardens (302),1,0,0
49751291141_129851305@N04_3f28328cb9,49751291141,129851305@N04,3f28328cb9,65535,66,Stan Hywet Estate & Gardens (303),1,0,0
49750751243_129851305@N04_a132dd97d5,49750751243,129851305@N04,a132dd97d5,65535,66,Stan Hywet Estate & Gardens (304),1,0,0
49747840067_18345733@N05_303601a305,49747840067,18345733@N05,303601a305,65535,66,Pizza,1,0,0
49747510756_18345733@N05_b09e1f16f7,49747510756,18345733@N05,b09e1f16f7,65535,66,Rum,1,0,0
49747509601_18345733@N05_24d1e7a794,49747509601,18345733@N05,24d1e7a794,65535,66,Rum,1,0,0
49747836647_18345733@N05_338b490987,49747836647,18345733@N05,338b490987,65535,66,Rum,1,0,0
49746967243_18345733@N05_8bf475dcd6,49746967243,18345733@N05,8bf475dcd6,65535,66,Whiskey,1,0,0
49747835317_18345733@N05_a506541bab,49747835317,18345733@N05,a506541bab,65535,66,Whiskey,1,0,0
49747834217_18345733@N05_b450cf7e6e,49747834217,18345733@N05,b450cf7e6e,65535,66,Whiskey,1,0,0
49747833127_18345733@N05_e62949f193,49747833127,18345733@N05,e62949f193,65535,66,Whiskey,1,0,0
49746962988_18345733@N05_0dcd915a22,49746962988,18345733@N05,0dcd915a22,65535,66,Whiskey,1,0,0
49747830977_18345733@N05_dbf8e95589,49747830977,18345733@N05,dbf8e95589,65535,66,Whiskey,1,0,0
49747830067_18345733@N05_2511414f9d,49747830067,18345733@N05,2511414f9d,65535,66,Whiskey,1,0,0
49746960148_18345733@N05_e3c3505eca,49746960148,18345733@N05,e3c3505eca,65535,66,Whiskey,1,0,0
49746959388_18345733@N05_0a556c4465,49746959388,18345733@N05,0a556c4465,65535,66,Whiskey,1,0,0
49746958263_18345733@N05_b4df9dd852,49746958263,18345733@N05,b4df9dd852,65535,66,Whiskey,1,0,0
49746957448_18345733@N05_f5d99bdef5,49746957448,18345733@N05,f5d99bdef5,65535,66,Whisky,1,0,0
49743464578_18345733@N05_8ab2f96fce,49743464578,18345733@N05,8ab2f96fce,65535,66,Cider,1,0,0
49743462108_18345733@N05_410ec6b31d,49743462108,18345733@N05,410ec6b31d,65535,66,Edison,1,0,0
49744303867_129851305@N04_92505e709e,49744303867,129851305@N04,92505e709e,65535,66,Stan Hywet Estate & Gardens (297),1,0,0
49744303302_129851305@N04_8b785a3a53,49744303302,129851305@N04,8b785a3a53,65535,66,Stan Hywet Estate & Gardens (298),1,0,0
49743978116_129851305@N04_8e6ca1ae95,49743978116,129851305@N04,8e6ca1ae95,65535,66,Stan Hywet Estate & Gardens (299),1,0,0
49743977561_129851305@N04_a148f5c150,49743977561,129851305@N04,a148f5c150,65535,66,Stan Hywet Estate & Gardens (300),1,0,0
49737720008_18345733@N05_d138bb293e,49737720008,18345733@N05,d138bb293e,65535,66,Beer,1,0,0
49737718643_18345733@N05_b9f4974728,49737718643,18345733@N05,b9f4974728,65535,66,Beer,1,0,0
49737717293_18345733@N05_6ff512b3a8,49737717293,18345733@N05,6ff512b3a8,65535,66,Beer,1,0,0
49738262886_18345733@N05_bc4d4afdc4,49738262886,18345733@N05,bc4d4afdc4,65535,66,Beer,1,0,0
49738261431_18345733@N05_3f7f99a97b,49738261431,18345733@N05,3f7f99a97b,65535,66,Beer,1,0,0
49738587247_18345733@N05_82a339777b,49738587247,18345733@N05,82a339777b,65535,66,Beer,1,0,0
49737709393_18345733@N05_db294c1f60,49737709393,18345733@N05,db294c1f60,65535,66,Brewery,1,0,0
49738254576_18345733@N05_bae8be7cd1,49738254576,18345733@N05,bae8be7cd1,65535,66,Brewery,1,0,0
49738272151_18345733@N05_800784d323,49738272151,18345733@N05,800784d323,65535,66,Beer Flight,1,0,0
49736177308_108491399@N08_95dbacde72,49736177308,108491399@N08,95dbacde72,65535,66,RDC Trio,1,0,0
49736073013_34089759@N06_5c261fc679,49736073013,34089759@N06,5c261fc679,65535,66,RIGHT ON TIME,1,0,0
49736165692_129851305@N04_b7e131e0ed,49736165692,129851305@N04,b7e131e0ed,65535,66,Stan Hywet Estate & Gardens (293),1,0,0
49736165622_129851305@N04_fe854d30bd,49736165622,129851305@N04,fe854d30bd,65535,66,Stan Hywet Estate & Gardens (294),1,0,0
49736165532_129851305@N04_338529c0f2,49736165532,129851305@N04,338529c0f2,65535,66,Stan Hywet Estate & Gardens (295),1,0,0
49735295303_129851305@N04_9ea782aeda,49735295303,129851305@N04,9ea782aeda,65535,66,Stan Hywet Estate & Gardens (296),1,0,0
49712648763_71978807@N03_fe482d711c,49712648763,71978807@N03,fe482d711c,65535,66,"Circuit City sign in Garfield Heights, OH",1,0,0
49713177691_71978807@N03_ef0147e019,49713177691,71978807@N03,ef0147e019,65535,66,City View Center / Vista Way signs,1,0,0
49712739921_186321971@N05_b0a2eff181,49712739921,186321971@N05,b0a2eff181,65535,66,Golden Hour - Kendall Lake,1,0,0
49711162473_18345733@N05_2aacc916f8,49711162473,18345733@N05,2aacc916f8,65535,66,CVSR 1822,1,0,0
49711148173_18345733@N05_9b0a199c01,49711148173,18345733@N05,9b0a199c01,65535,66,CVSR 1822,1,0,0
49711993487_18345733@N05_766c5f322a,49711993487,18345733@N05,766c5f322a,65535,66,CVSR 1822,1,0,0
49711132888_18345733@N05_351f1959b4,49711132888,18345733@N05,351f1959b4,65535,66,CVSR 6777,1,0,0
49711121813_18345733@N05_3351b9d667,49711121813,18345733@N05,3351b9d667,65535,66,CVSR 6777,1,0,0
49711636291_18345733@N05_dd4a491a7c,49711636291,18345733@N05,dd4a491a7c,65535,66,CVSR 6777,1,0,0
49709225206_18345733@N05_02e14dc9c6,49709225206,18345733@N05,02e14dc9c6,65535,66,Quarry Trail,1,0,0
49708960776_18345733@N05_16a8028593,49708960776,18345733@N05,16a8028593,65535,66,Deep Lock Quarry Trail,1,0,0
49705347508_89471816@N00_85c9358899,49705347508,89471816@N00,85c9358899,65535,66,,1,0,0
49706200107_89471816@N00_c1e505252a,49706200107,89471816@N00,c1e505252a,65535,66,,1,0,0
49699221366_14723335@N05_4981eb08a9,49699221366,14723335@N05,4981eb08a9,65535,66,Silky Waters on an Overcast Day in Cuyahoga Valley National Park,1,0,0
49698209543_18345733@N05_0ef08736f7,49698209543,18345733@N05,0ef08736f7,65535,66,The Signal Tree,1,0,0
49698198563_18345733@N05_3e0446db0a,49698198563,18345733@N05,3e0446db0a,65535,66,The Signal Tree,1,0,0
49699027102_18345733@N05_19f18667b0,49699027102,18345733@N05,19f18667b0,65535,66,The Signal Tree,1,0,0
49698176418_18345733@N05_428f05167a,49698176418,18345733@N05,428f05167a,65535,66,The Signal Tree,1,0,0
49698165708_18345733@N05_be576fe8f0,49698165708,18345733@N05,be576fe8f0,65535,66,The Signal Tree,1,0,0
49698687006_18345733@N05_f909bc8fa1,49698687006,18345733@N05,f909bc8fa1,65535,66,Wooly Bear,1,0,0
49698144743_18345733@N05_00995b95b7,49698144743,18345733@N05,00995b95b7,65535,66,Restrooms,1,0,0
49698136713_18345733@N05_f082aa4a85,49698136713,18345733@N05,f082aa4a85,65535,66,Cascade Valley Metropark,1,0,0
49698658661_18345733@N05_e9f8bcaa11,49698658661,18345733@N05,e9f8bcaa11,65535,66,Cascade Valley Metropark,1,0,0
49697911242_186321971@N05_5042c1d76c,49697911242,186321971@N05,5042c1d76c,65535,66,Great Falls of Tinker's Creek - Viaduct Park,1,0,0
49695805082_18345733@N05_8e4989f6e2,49695805082,18345733@N05,8e4989f6e2,65535,66,Chuckery Trail,1,0,0
49694954603_18345733@N05_074b97ef04,49694954603,18345733@N05,074b97ef04,65535,66,Chuckery Trail,1,0,0
49695482881_18345733@N05_cf4c8ff86e,49695482881,18345733@N05,cf4c8ff86e,65535,66,Cuyahoga River,1,0,0
49694935523_18345733@N05_9d7e75170d,49694935523,18345733@N05,9d7e75170d,65535,66,Cuyahoga River,1,0,0
49695764777_18345733@N05_044b58a800,49695764777,18345733@N05,044b58a800,65535,66,Cuyahoga River,1,0,0
49694912733_18345733@N05_264c2b2d67,49694912733,18345733@N05,264c2b2d67,65535,66,Cuyahoga River,1,0,0
49695425256_18345733@N05_878e2d1bf2,49695425256,18345733@N05,878e2d1bf2,65535,66,Cuyahoga River,1,0,0
49695412996_18345733@N05_a61f21f9c6,49695412996,18345733@N05,a61f21f9c6,65535,66,Cuyahoga River,1,0,0
49694864198_18345733@N05_2bd3701250,49694864198,18345733@N05,2bd3701250,65535,66,Cuyahoga River,1,0,0
49695390856_18345733@N05_4b903f6c25,49695390856,18345733@N05,4b903f6c25,65535,66,Cuyahoga River,1,0,0
49694842123_18345733@N05_585a0d7fd2,49694842123,18345733@N05,585a0d7fd2,65535,66,Cuyahoga River,1,0,0
49695353531_18345733@N05_05752985a6,49695353531,18345733@N05,05752985a6,65535,66,Cuyahoga River,1,0,0
49695648772_18345733@N05_62943d464b,49695648772,18345733@N05,62943d464b,65535,66,Cuyahoga River,1,0,0
49695638347_18345733@N05_b284025584,49695638347,18345733@N05,b284025584,65535,66,Cuyahoga River,1,0,0
49695322751_18345733@N05_a640e60f12,49695322751,18345733@N05,a640e60f12,65535,66,Chuckery Trail,1,0,0
49695311256_18345733@N05_1c4948b2cc,49695311256,18345733@N05,1c4948b2cc,65535,66,The Signal Tree,1,0,0
49692643732_18345733@N05_353ecaffc8,49692643732,18345733@N05,353ecaffc8,65535,66,Chuckery Trail,1,0,0
49692621062_18345733@N05_230edc6078,49692621062,18345733@N05,230edc6078,65535,66,The Signal Tree,1,0,0
49692315721_18345733@N05_a727fd2b34,49692315721,18345733@N05,a727fd2b34,65535,66,Chuckery Trail,1,0,0
49692607417_18345733@N05_cd32e34f85,49692607417,18345733@N05,cd32e34f85,65535,66,Cuyahoga River,1,0,0
49691756513_18345733@N05_6c21cd8d3b,49691756513,18345733@N05,6c21cd8d3b,65535,66,Cuyahoga River,1,0,0
49692591957_18345733@N05_5fec28d9f0,49692591957,18345733@N05,5fec28d9f0,65535,66,Chuckery Trail,1,0,0
49692280436_18345733@N05_b2ce5722fe,49692280436,18345733@N05,b2ce5722fe,65535,66,Cascade Valley Metropark,1,0,0
49692272591_18345733@N05_7266670b93,49692272591,18345733@N05,7266670b93,65535,66,Chuckery Trail,1,0,0
49692567297_18345733@N05_6f2a69d1da,49692567297,18345733@N05,6f2a69d1da,65535,66,Chuckery Trail,1,0,0
49692552612_18345733@N05_2a8e1d0eab,49692552612,18345733@N05,2a8e1d0eab,65535,66,Chuckery Trail,1,0,0
49692534182_18345733@N05_0179c57db4,49692534182,18345733@N05,0179c57db4,65535,66,Chuckery Trail,1,0,0
49691679558_18345733@N05_d0de29e565,49691679558,18345733@N05,d0de29e565,65535,66,Chuckery Trail,1,0,0
49691671103_18345733@N05_2931dbc975,49691671103,18345733@N05,2931dbc975,65535,66,Chuckery Trail,1,0,0
49691663373_18345733@N05_0f46152e0f,49691663373,18345733@N05,0f46152e0f,65535,66,Chuckery Trail,1,0,0
49692500127_18345733@N05_ea19f300a0,49692500127,18345733@N05,ea19f300a0,65535,66,Chuckery Trail,1,0,0
49678358038_127850938@N05_8dd7923615,49678358038,127850938@N05,8dd7923615,65535,66,Getting Off,1,0,0
49678884186_127850938@N05_a4651fd939,49678884186,127850938@N05,a4651fd939,65535,66,Bikes Aboard,1,0,0
49678879096_127850938@N05_be7d20614a,49678879096,127850938@N05,be7d20614a,65535,66,In the Siding in Peninsula,1,0,0
49678342503_127850938@N05_626f71ec87,49678342503,127850938@N05,626f71ec87,65535,66,Sitting in Peninsula,1,0,0
49678337573_127850938@N05_6c0abbddfe,49678337573,127850938@N05,6c0abbddfe,65535,66,Spreading the Word,1,0,0
49656515443_30329962@N08_84d01cd965,49656515443,30329962@N08,84d01cd965,65535,66,Alfred Warming Up,1,0,0
49655512396_30329962@N08_82f69fbee6,49655512396,30329962@N08,82f69fbee6,65535,66,Her Window On The World,1,0,0
49627792907_127850938@N05_87fe838f9c,49627792907,127850938@N05,87fe838f9c,65535,66,Glorious Autumn Day,1,0,0
49626997038_127850938@N05_730de6502c,49626997038,127850938@N05,730de6502c,65535,66,Smokin' at Indigo Lake,1,0,0
49624249561_186321971@N05_2ba37777f7,49624249561,186321971@N05,2ba37777f7,65535,66,Towpath Bridge Over the River - CVNP,1,0,0
49611472021_18345733@N05_48b0674ba4,49611472021,18345733@N05,48b0674ba4,65535,66,Pond,1,0,0
49610947868_18345733@N05_9b6033465d,49610947868,18345733@N05,9b6033465d,65535,66,Rum,1,0,0
49611718007_18345733@N05_82e1648bb0,49611718007,18345733@N05,82e1648bb0,65535,66,Sparky,1,0,0
49611459581_18345733@N05_57692c7963,49611459581,18345733@N05,57692c7963,65535,66,Tigger,1,0,0
49611458421_18345733@N05_a98590a6a3,49611458421,18345733@N05,a98590a6a3,65535,66,Whiskey,1,0,0
49611713932_18345733@N05_d9571bf55f,49611713932,18345733@N05,d9571bf55f,65535,66,Whiskey,1,0,0
49611455761_18345733@N05_4eb5ac1b97,49611455761,18345733@N05,4eb5ac1b97,65535,66,Scotch,1,0,0
49607052266_108491399@N08_34e4e4e405,49607052266,108491399@N08,34e4e4e405,65535,66,No Stop Today at Brecksville,1,0,0
49605396381_18345733@N05_96869be71b,49605396381,18345733@N05,96869be71b,65535,66,Cats,1,0,0
49604884653_18345733@N05_45a563a2f1,49604884653,18345733@N05,45a563a2f1,65535,66,Cats,1,0,0
49605392556_18345733@N05_b2b1bb3b06,49605392556,18345733@N05,b2b1bb3b06,65535,66,Dinner,1,0,0
49605642547_18345733@N05_e3c04acc7a,49605642547,18345733@N05,e3c04acc7a,65535,66,Edison,1,0,0
49604880198_18345733@N05_422c55c10b,49604880198,18345733@N05,422c55c10b,65535,66,Edison,1,0,0
49605388151_18345733@N05_8796ea5864,49605388151,18345733@N05,8796ea5864,65535,66,Oreo,1,0,0
49605637057_18345733@N05_836899751f,49605637057,18345733@N05,836899751f,65535,66,Oreo,1,0,0
49604873758_18345733@N05_6d40f63fa3,49604873758,18345733@N05,6d40f63fa3,65535,66,Overlook,1,0,0
49604870588_18345733@N05_6199859deb,49604870588,18345733@N05,6199859deb,65535,66,Overlook,1,0,0
49605628957_18345733@N05_9cb36e2eb1,49605628957,18345733@N05,9cb36e2eb1,65535,66,Overlook,1,0,0
49604864703_18345733@N05_6f9eae7e02,49604864703,18345733@N05,6f9eae7e02,65535,66,Overlook,1,0,0
49605369661_18345733@N05_0652c31542,49605369661,18345733@N05,0652c31542,65535,66,Overlook,1,0,0
49605618292_18345733@N05_3f995d8ed8,49605618292,18345733@N05,3f995d8ed8,65535,66,Overlook,1,0,0
49596991263_186321971@N05_68fbc50420,49596991263,186321971@N05,68fbc50420,65535,66,Sunset at the Ledges Overlook - CVNP,1,0,0
49587877753_127850938@N05_00e7fa54a7,49587877753,127850938@N05,00e7fa54a7,65535,66,Desert,1,0,0
49587799188_127850938@N05_65235f97f8,49587799188,127850938@N05,65235f97f8,65535,66,The Cuyahoga River From Aboard the CVSR,1,0,0
49588284216_127850938@N05_cff6dbb7e8,49588284216,127850938@N05,cff6dbb7e8,65535,66,CVSR Dining Car,1,0,0
