,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,originalsecret,originalformat,machine_tags
14,49776611802,41424990@N00,f8f95ed2ab,65535,66,Fordyce Bathhouse,1,0,0,1586941491,MarkusR.,2842,3,75,dsc00879 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings museum fordycebathhouse bathhouse vistitorcenter badehaus building gebäude dusche shower,34.513753,-93.053483,16,0,,4115412,1,0,0,0,,,
15,49776279626,41424990@N00,6e3c5a494c,65535,66,Stained-Glass Window,1,0,0,1586941492,MarkusR.,2842,3,49,dsc00880 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings museum fordycebathhouse bathhouse vistitorcenter badehaus building gebäude bemaltesglasfenster stainedglasswindow window fenster,34.513753,-93.053483,16,0,,4115412,1,0,0,0,,,
16,49776277976,41424990@N00,3b0c956b34,65535,66,Engine Room,1,0,0,1586941493,MarkusR.,2842,3,69,dsc00882 mrieder markusrieder vacation urlaub fotoreise phototrip usa 2018 usa2018 sonydschx60 arkansas hotsprings museum fordycebathhouse bathhouse vistitorcenter badehaus building gebäude monochrome sw bw engineroom maschinenraum technik,34.513753,-93.053483,16,0,,4115412,1,0,0,0,,,
17,49755930557,17027981@N02,3a5fd7fe71,65535,66,DeShawn,1,0,0,1586494288,angel1238812,65535,66,22,,34.503391,-93.055518,16,0,,4115412,1,0,0,0,,,
18,49755924302,17027981@N02,1ed56b14c7,65535,66,Dark Beauty Themed Shoot,1,0,0,1586494083,angel1238812,65535,66,33,armynavyhospital darkangel womanonstaircase,34.503391,-93.055518,16,0,,4115412,1,0,0,0,,,
19,49755576166,17027981@N02,73f0f0a572,65535,66,Ballerina Angel,1,0,0,1586493797,angel1238812,65535,66,66,ballerina dancer darkangel,34.503391,-93.055518,16,0,,4115412,1,0,0,0,,,
20,49755903607,17027981@N02,87c5ec20c5,65535,66,Up In Flames,1,0,0,1586493497,angel1238812,65535,66,28,fire,34.503391,-93.055518,16,0,,4115412,1,0,0,0,,,
21,49755558361,17027981@N02,fe04cff58d,65535,66,Dark Beauty,1,0,0,1586493286,angel1238812,65535,66,21,thisshotcom woman dressedup,34.503391,-93.055518,16,0,,4115412,1,0,0,0,,,
22,49708201887,51035555243@N01,f7da70a006,65535,66,Turning Japanese,1,0,0,1585400334,Thomas Hawk,7370,8,619,usa america unitedstates unitedstatesofamerica arkansas hotsprings hotspringsnationalpark thevapors fav10 fav25,34.521455,-93.055262,16,0,,8605040,1,0,0,0,f9651ed804,jpg,
23,49702061973,51035555243@N01,2eb1fc54d7,65535,66,The Intollerance of the Social Justice Sort of American Indian Activist,1,0,0,1585267596,Thomas Hawk,7370,8,568,america arkansas hotsprings usa unitedstates unitedstatesofamerica bw indian mural hotspringsnationalpark fav10,34.512891,-93.054314,16,0,,4115412,1,0,0,0,1904c63cea,jpg,
24,49639236952,51035555243@N01,9763e0daa6,65535,66,Aristocrat,1,0,0,1583752418,Thomas Hawk,7370,8,776,america aristocrat aristocrathotel arkansas hotsprings usa unitedstates unitedstatesofamerica neon neonsign hotspringsnationalpark fav10,34.516013,-93.053487,16,0,,4115412,1,0,0,0,c81bd27d46,jpg,
25,49606749886,51035555243@N01,4e2efd634f,65535,66,Which George Bush This Time,1,0,0,1583105857,Thomas Hawk,7370,8,632,america arkansas georgebush hotsprings usa unitedstates unitedstatesofamerica politics waxmuseum hotspringsnationalpark fav10,34.516091,-93.053362,16,0,,4115412,1,0,0,0,0eaedfca56,jpg,
26,49587921677,51035555243@N01,8d9a0cffbf,65535,66,It Was Time to Go,1,0,0,1582724047,Thomas Hawk,7370,8,663,america arkansas hotsprings usa unitedstates unitedstatesofamerica bw hotspringsnationalpark fav10,34.527013,-93.051964,16,0,,8605040,1,0,0,0,39521ff355,jpg,
27,49573164043,51035555243@N01,261a300acd,65535,66,"The Colorado Grill, Hot Springs, Arkansas",1,0,0,1582462864,Thomas Hawk,7370,8,658,america arkansas hotsprings thecoloradogrill usa unitedstates unitedstatesofamerica neon neonsign restaurant hotspringsnationalpark fav10,34.516586,-93.053700,16,0,,4115412,1,0,0,0,86e23f8e23,jpg,
28,49529015053,51035555243@N01,3b6c793fa1,65535,66,He's Been Watching You for Hours,1,0,0,1581593026,Thomas Hawk,7370,8,707,america arkansas hotsprings usa unitedstates unitedstatesofamerica hat hotspringsnationalpark fav10,34.514900,-93.053728,16,0,,4115412,1,0,0,0,cfd621d623,jpg,
29,49491337082,51035555243@N01,3733cdbd66,65535,66,It Felt So Good to Never Have to Talk to Her Ever Again,1,0,0,1580886157,Thomas Hawk,7370,8,976,america arkansas hotsprings usa unitedstates unitedstatesofamerica architecture hotspringsnationalpark fav10 fav25,34.517336,-93.054381,16,0,,4115412,1,0,0,0,a3c800dc09,jpg,
30,49463817198,51035555243@N01,eedb584e3f,65535,66,Medical Arts,1,0,0,1580395438,Thomas Hawk,7370,8,742,america arkansas hotsprings medicalartsbuilding usa unitedstates unitedstatesofamerica architecture hotspringsnationalpark fav10,34.516563,-93.053578,16,0,,4115412,1,0,0,0,e2c6d31ebb,jpg,
31,49350312522,113339808@N08,96343db0fc,65535,66,"'Tom Moore 10c Cigar'; Hot Springs, Arkansas, USA",1,0,0,1578479254,Michael Leek Photography,7858,8,622,streetphotography street architecture graffiti wallart streetart advertising streetadvertising usa unitedstatesofamerica hotsprings arkansas hdr photomatix travel travel2019 michaelleek michaelleekphotography,34.519469,-93.030945,16,0,,4110099,1,0,0,0,,,
32,49331068171,164582289@N02,71a5777264,65535,66,The Malco,1,0,0,1578192177,Fotog Gopher,65535,66,2280,theater malco historic downtown urban hotsprings arkansas 2019 usa nikon z7 nef raw lr,34.509158,-93.053995,16,0,,4115412,1,0,0,0,,,
33,49331003767,164582289@N02,88a5a253e1,65535,66,Kidnapped Or A Fugitive,1,0,0,1578188421,Fotog Gopher,65535,66,2188,bigboy mascot alley downtown urban hotsprings arkansas 2019 usa nikon z7 nef raw lr,34.505112,-93.056280,15,0,,4115412,1,0,0,0,,,
34,49330683926,164582289@N02,ec328401e1,65535,66,"If I Go North By Northwest, I'll Miss The Birds",1,0,0,1578186642,Fotog Gopher,65535,66,2514,central sign hitchcock movietheater man day morning hotsprings arkansas 2019 usa nikon z7 nef raw lr urban street person,34.504935,-93.056881,15,0,,4115412,1,0,0,0,,,
35,49324372193,164582289@N02,06b62a65b8,65535,66,Three Is A Crowd,1,0,0,1578097922,Fotog Gopher,65535,66,2230,seats downtown urban hotsprings arkansas 2019 usa nikon z7 nef raw lr decay abandoned south decaying southern raining wet,34.504387,-93.054778,15,0,,4115412,1,0,0,0,,,
36,49296098562,51035555243@N01,6e21278c52,65535,66,The Pancake Shop,1,0,0,1577664032,Thomas Hawk,7370,8,752,america arkansas hotsprings pancakeshop thepancakeshop usa unitedstates unitedstatesofamerica bananapancakes breakfast foodporn pancakes restaurant hotspringsnationalpark fav10,34.516888,-93.054228,16,0,,4115412,1,0,0,0,d654118322,jpg,
37,49261830801,164582289@N02,484ce52f42,65535,66,Cotton Court - Take 2,1,0,0,1577067319,Fotog Gopher,65535,66,1636,unitedstatesofamerica arkansas hotspringsnationalpark street urban usa sign night nikon neon raw nef lr hotsprings 2019,34.523772,-93.053887,16,0,,8605040,1,0,0,0,,,
38,49261764261,164582289@N02,1e876d934c,65535,66,Cotton Court,1,0,0,1577066273,Fotog Gopher,65535,66,1700,hotspringsnationalpark arkansas unitedstatesofamerica neon sign 2019 usa night street cars lights stream nikon z7 raw nef lr urban,34.523772,-93.053887,16,0,,8605040,1,0,0,0,,,
39,49247622691,51035555243@N01,fab3f71e06,65535,66,By the Time You Were Gone,1,0,0,1576846540,Thomas Hawk,7370,8,651,america arkansas hotsprings hotel usa unitedstates unitedstatesofamerica veldaroseresort hotspringsnationalpark fav10,34.520994,-93.055387,16,0,,8605040,1,0,0,0,6826860e75,jpg,
40,49245221808,51035555243@N01,2b0675a6c2,65535,66,Western Gangsters,1,0,0,1576812326,Thomas Hawk,7370,8,565,america arkansas hotsprings usa unitedstates unitedstatesofamerica westerngangster hotspringsnationalpark fav10,34.515583,-93.053578,16,0,,4115412,1,0,0,0,49b9d23301,jpg,
41,49235807341,14489732@N00,1881917c4a,65535,66,Fordyce and Quapaw Bathhouses,1,0,0,1576632094,DaveWilsonPhotography,8554,9,379,photoblog arkansas hotsprings quapaw bathhouses nationalpark roadtrip architecture trip fordyce flickr dusk,34.514619,-93.053673,16,0,,4115412,1,0,0,0,c5cbfba63e,jpg,
42,49191191997,94409333@N00,d2b9f58465,65535,66,"Mushroom and Fern. Hot Springs, Arkansas. 2019.",1,0,0,1575858621,issafly,65535,66,1736,nikon explorearkansas nationalpark naturalstate arkansasoutdoors hotspringsnationalpark arkansas hotsprings outside flora fungi leaf nikond500 mushroom fall nature 2019 d500 nikkor35mm,34.517015,-93.046699,16,0,,4115412,1,0,0,0,c34e41d21e,jpg,
43,49190436707,94409333@N00,ee0f4427bf,65535,66,"Cardinal at the Quapaw Bathouse. Hot Spring, Arkansas. 2019.",1,0,0,1575846370,issafly,65535,66,2668,autumn nikon historic nikond500 d500 naturalstate city wanderfar fall nikkor2470mm arkansas tourism hotsprings explorearkansas outside travel building hotspringsnationalpark nationalpark architecture landscape tree 2019 nature downtown,34.513829,-93.052997,16,0,,4115412,1,0,0,0,d6c0e4fb5b,jpg,
44,49151155338,164582289@N02,1583772250,65535,66,Fountain of Youth,1,0,0,1575207018,Fotog Gopher,65535,66,930,fountain bathhouse hotsprings arkansas 2019 usa urban downtown tiles vase nikon z7 nef raw,34.515085,-93.053534,15,0,,4115412,1,0,0,0,,,
45,49139626146,51035555243@N01,d4b96a0ef2,65535,66,It Was Time to Go,1,0,0,1574989969,Thomas Hawk,7370,8,777,america arkansas hotsprings usa unitedstates unitedstatesofamerica hotspringsnationalpark fav10,34.527013,-93.051964,16,0,,8605040,1,0,0,0,db9011af2a,jpg,
46,49023613696,51035555243@N01,87189ba38a,65535,66,It Happens to Us All,1,0,0,1573043922,Thomas Hawk,7370,8,1016,america arkansas hotsprings malcotheater maxwellbladetheatre usa unitedstates unitedstatesofamerica neon neonsign theater hotspringsnationalpark fav10,34.516586,-93.053700,16,0,,4115412,1,0,0,0,4413d6dca8,jpg,
47,48868276903,43117434@N00,7d14c6eeff,65535,66,Hot Springs,1,0,0,1570596692,cormack13,5710,6,555,,34.507087,-93.049757,16,0,,4115412,1,0,0,0,,,
48,48857577977,43117434@N00,cf62a59677,65535,66,No Touching!,1,0,0,1570424091,cormack13,5710,6,12412,arkansas infrared blackandwhite filmphotography hotsprings,34.518323,-93.056055,16,0,,4115412,1,0,0,0,,,
49,48849567957,164915973@N04,866b1e2e0d,65535,66,IMG_0471,1,0,0,1570318832,Arkansas Library Association,1979,2,151,arla sela library conference,34.509352,-93.050973,16,0,,4115412,1,0,0,0,732be4c4e6,jpg,
50,48849567837,164915973@N04,62aa75edff,65535,66,IMG_0469,1,0,0,1570318833,Arkansas Library Association,1979,2,149,arla sela library conference,34.509352,-93.050973,16,0,,4115412,1,0,0,0,032d0a1eb5,jpg,
51,48849378786,164915973@N04,9c0d463412,65535,66,IMG_0470,1,0,0,1570318833,Arkansas Library Association,1979,2,149,arla sela library conference,34.509352,-93.050973,16,0,,4115412,1,0,0,0,d85e6bf6df,jpg,
52,48849020583,164915973@N04,966ae84536,65535,66,IMG_0467,1,0,0,1570318834,Arkansas Library Association,1979,2,148,arla sela library conference,34.509361,-93.051048,16,0,,4115412,1,0,0,0,55747578f8,jpg,
53,48849378316,164915973@N04,096e692be4,65535,66,IMG_0463,1,0,0,1570318834,Arkansas Library Association,1979,2,148,arla sela library conference,34.509302,-93.050981,16,0,,4115412,1,0,0,0,a36cb26a28,jpg,
54,48849378246,164915973@N04,fc4eb91571,65535,66,IMG_0459,1,0,0,1570318835,Arkansas Library Association,1979,2,156,arla sela library conference,34.509391,-93.050895,16,0,,4115412,1,0,0,0,93c9139f01,jpg,
55,48849020433,164915973@N04,5769016479,65535,66,IMG_0460,1,0,0,1570318835,Arkansas Library Association,1979,2,157,arla sela library conference,34.509391,-93.050895,16,0,,4115412,1,0,0,0,e316aaf1e4,jpg,
56,48849377976,164915973@N04,da2c12c12f,65535,66,IMG_0461,1,0,0,1570318835,Arkansas Library Association,1979,2,155,arla sela library conference,34.509391,-93.050895,16,0,,4115412,1,0,0,0,bb0f250a81,jpg,
57,48849567012,164915973@N04,6ece48df74,65535,66,IMG_0458,1,0,0,1570318835,Arkansas Library Association,1979,2,156,arla sela library conference,34.509391,-93.050895,16,0,,4115412,1,0,0,0,1f8f87e289,jpg,
58,48849020103,164915973@N04,fdf119e30d,65535,66,IMG_0456,1,0,0,1570318838,Arkansas Library Association,1979,2,174,arla sela library conference,34.509658,-93.050714,16,0,,4115412,1,0,0,0,c88bcfb337,jpg,
59,48849377736,164915973@N04,f88898d785,65535,66,IMG_0455,1,0,0,1570318838,Arkansas Library Association,1979,2,176,arla sela library conference,34.509700,-93.050775,16,0,,4115412,1,0,0,0,78c3a39fb4,jpg,
60,48849566777,164915973@N04,c3444ab2ee,65535,66,IMG_0446,1,0,0,1570318839,Arkansas Library Association,1979,2,176,arla sela library conference,34.508080,-93.054603,16,0,,4115412,1,0,0,0,e9f0bfb8c3,jpg,
61,48849894462,164915973@N04,edeb430742,65535,66,IMG_0512,1,0,0,1570318312,Arkansas Library Association,1979,2,113,arla sela library conference,34.509302,-93.051484,16,0,,4115412,1,0,0,0,85a210ff13,jpg,
62,48849894302,164915973@N04,23095befe2,65535,66,IMG_0510,1,0,0,1570318313,Arkansas Library Association,1979,2,115,arla sela library conference,34.509302,-93.051484,16,0,,4115412,1,0,0,0,3fca798b5c,jpg,
63,48849702821,164915973@N04,2d94800bbf,65535,66,IMG_0509,1,0,0,1570318314,Arkansas Library Association,1979,2,114,arla sela library conference,34.509302,-93.051484,16,0,,4115412,1,0,0,0,cec7812bd9,jpg,
64,48849892377,164915973@N04,83ed43ea4e,65535,66,IMG_0503,1,0,0,1570318314,Arkansas Library Association,1979,2,116,arla sela library conference,34.509255,-93.051492,16,0,,4115412,1,0,0,0,564416c96b,jpg,
65,48849346518,164915973@N04,c1655bdb87,65535,66,IMG_0502,1,0,0,1570318315,Arkansas Library Association,1979,2,118,arla sela library conference,34.509272,-93.051498,16,0,,4115412,1,0,0,0,9a013e51c3,jpg,
66,48849890927,164915973@N04,93b6202f29,65535,66,IMG_0501,1,0,0,1570318315,Arkansas Library Association,1979,2,119,arla sela library conference,34.509338,-93.051475,16,0,,4115412,1,0,0,0,455d84f5c8,jpg,
67,48849343168,164915973@N04,e8a57743cb,65535,66,IMG_0500,1,0,0,1570318316,Arkansas Library Association,1979,2,120,arla sela library conference,34.509230,-93.051437,16,0,,4115412,1,0,0,0,281c729d33,jpg,
68,48849699326,164915973@N04,3fb2a8129d,65535,66,IMG_0499,1,0,0,1570318317,Arkansas Library Association,1979,2,120,arla sela library conference,34.509272,-93.051514,16,0,,4115412,1,0,0,0,d0c65a6892,jpg,
69,48849699221,164915973@N04,f3b8ba3a2a,65535,66,IMG_0498,1,0,0,1570318318,Arkansas Library Association,1979,2,120,arla sela library conference,34.509352,-93.051498,16,0,,4115412,1,0,0,0,bcbbc045cc,jpg,
70,48849342818,164915973@N04,1d4fa6e060,65535,66,IMG_0497,1,0,0,1570318320,Arkansas Library Association,1979,2,123,arla sela library conference,34.509308,-93.051467,16,0,,4115412,1,0,0,0,b8fa807dab,jpg,
71,48849699041,164915973@N04,0038c41abb,65535,66,IMG_0496,1,0,0,1570318320,Arkansas Library Association,1979,2,121,arla sela library conference,34.509308,-93.051467,16,0,,4115412,1,0,0,0,ae9efe5815,jpg,
72,48849342633,164915973@N04,5a4dfb2388,65535,66,IMG_0495,1,0,0,1570318321,Arkansas Library Association,1979,2,122,arla sela library conference,34.509391,-93.051523,16,0,,4115412,1,0,0,0,39b5758217,jpg,
73,48849323623,164915973@N04,26204c1cbe,65535,66,IMG_0489,1,0,0,1570318360,Arkansas Library Association,1979,2,126,arla sela library conference,34.509330,-93.051545,16,0,,4115412,1,0,0,0,8eb8570eb1,jpg,
74,48849860597,164915973@N04,e1f29fbde8,65535,66,IMG_0482,1,0,0,1570318377,Arkansas Library Association,1979,2,127,arla sela library conference,34.509311,-93.051514,16,0,,4115412,1,0,0,0,e2c0a57fb4,jpg,
75,48849671066,164915973@N04,0151b25345,65535,66,IMG_0481,1,0,0,1570318378,Arkansas Library Association,1979,2,124,arla sela library conference,34.509286,-93.051484,16,0,,4115412,1,0,0,0,93ded24acb,jpg,
76,48849314003,164915973@N04,446ab17cd5,65535,66,IMG_0480,1,0,0,1570318383,Arkansas Library Association,1979,2,128,arla sela library conference,34.509227,-93.051453,16,0,,4115412,1,0,0,0,9525c12097,jpg,
77,48849859167,164915973@N04,0fc0808a0a,65535,66,IMG_0479,1,0,0,1570318383,Arkansas Library Association,1979,2,127,arla sela library conference,34.509280,-93.051553,16,0,,4115412,1,0,0,0,3dba92da73,jpg,
78,48849669131,164915973@N04,b287cda39e,65535,66,IMG_0478,1,0,0,1570318386,Arkansas Library Association,1979,2,126,arla sela library conference,34.509247,-93.051453,16,0,,4115412,1,0,0,0,53b3832fc4,jpg,
79,48849668841,164915973@N04,cca1155fb5,65535,66,IMG_0477,1,0,0,1570318387,Arkansas Library Association,1979,2,125,arla sela library conference,34.509247,-93.051453,16,0,,4115412,1,0,0,0,dbb5b1181d,jpg,
80,48849668661,164915973@N04,0c0e61e016,65535,66,IMG_0476,1,0,0,1570318388,Arkansas Library Association,1979,2,124,arla sela library conference,34.509266,-93.051423,16,0,,4115412,1,0,0,0,795e454a2a,jpg,
81,48849310363,164915973@N04,7979aea3e9,65535,66,IMG_0475,1,0,0,1570318391,Arkansas Library Association,1979,2,128,arla sela library conference,34.509241,-93.051506,16,0,,4115412,1,0,0,0,4e542fe661,jpg,
82,48849689962,164915973@N04,5042fc0599,65535,66,IMG_0452,1,0,0,1570318591,Arkansas Library Association,1979,2,15,arla sela library conference,34.510025,-93.049920,16,0,,4115412,1,0,0,0,762cbe777d,jpg,
83,48849686952,164915973@N04,072df4aa4e,65535,66,IMG_0451,1,0,0,1570318595,Arkansas Library Association,1979,2,15,arla sela library conference,34.510166,-93.047775,16,0,,,1,0,0,0,a7dc829339,jpg,
84,48849136473,164915973@N04,28cb8abab2,65535,66,IMG_0449,1,0,0,1570318601,Arkansas Library Association,1979,2,16,arla sela library conference,34.508338,-93.054414,16,0,,4115412,1,0,0,0,71d7f3abae,jpg,
85,48849681937,164915973@N04,15f0df3da9,65535,66,IMG_0445,1,0,0,1570318608,Arkansas Library Association,1979,2,18,arla sela library conference,34.508227,-93.054628,16,0,,4115412,1,0,0,0,23377bf708,jpg,
86,48849492766,164915973@N04,76d584d1df,65535,66,IMG_0444,1,0,0,1570318610,Arkansas Library Association,1979,2,17,arla sela library conference,34.508355,-93.054467,16,0,,4115412,1,0,0,0,8282647267,jpg,
87,48849135833,164915973@N04,3efa05902a,65535,66,IMG_0442,1,0,0,1570318611,Arkansas Library Association,1979,2,17,arla sela library conference,34.508355,-93.054467,16,0,,4115412,1,0,0,0,9139e9a827,jpg,
88,48849492576,164915973@N04,0d6cea5622,65535,66,IMG_0441,1,0,0,1570318611,Arkansas Library Association,1979,2,19,arla sela library conference,34.508355,-93.054467,16,0,,4115412,1,0,0,0,907af2a0aa,jpg,
89,48849135633,164915973@N04,038beb1e6e,65535,66,IMG_0439,1,0,0,1570318613,Arkansas Library Association,1979,2,17,arla sela library conference,34.508133,-93.054559,16,0,,4115412,1,0,0,0,00a2b73f8d,jpg,
90,48849492001,164915973@N04,b2f54aee2d,65535,66,IMG_0437,1,0,0,1570318615,Arkansas Library Association,1979,2,161,arla sela library conference,34.508305,-93.054459,16,0,,4115412,1,0,0,0,0d49ae0b88,jpg,
91,48849681122,164915973@N04,8ed8d9e64c,65535,66,IMG_0436,1,0,0,1570318615,Arkansas Library Association,1979,2,160,arla sela library conference,34.508305,-93.054459,16,0,,4115412,1,0,0,0,e519d9e8bb,jpg,
92,48849681087,164915973@N04,59167d9133,65535,66,IMG_0435,1,0,0,1570318616,Arkansas Library Association,1979,2,156,arla sela library conference,34.508258,-93.054542,16,0,,4115412,1,0,0,0,148f84b792,jpg,
93,48849681077,164915973@N04,fbf09eda03,65535,66,IMG_0434,1,0,0,1570318618,Arkansas Library Association,1979,2,156,arla sela library conference,34.508483,-93.054406,16,0,,4115412,1,0,0,0,fa537ba871,jpg,
94,48849067843,164915973@N04,66c975dfb8,65535,66,IMG_0515,1,0,0,1570318312,Arkansas Library Association,1979,2,111,arla sela library conference,34.509483,-93.051498,16,0,,4115412,1,0,0,0,9b98f6fa35,jpg,
95,48849424786,164915973@N04,1b7e00128d,65535,66,IMG_0513,1,0,0,1570318312,Arkansas Library Association,1979,2,110,arla sela library conference,34.509363,-93.051392,16,0,,4115412,1,0,0,0,1edb68a090,jpg,
96,48849067708,164915973@N04,ec49edc9a5,65535,66,IMG_0511,1,0,0,1570318313,Arkansas Library Association,1979,2,113,arla sela library conference,34.509302,-93.051484,16,0,,4115412,1,0,0,0,f46d48d1df,jpg,
97,48849422541,164915973@N04,1daa5c2f59,65535,66,IMG_0493,1,0,0,1570318322,Arkansas Library Association,1979,2,114,arla sela library conference,34.509255,-93.051498,16,0,,4115412,1,0,0,0,f6435bcf27,jpg,
98,48849611012,164915973@N04,9150cebc68,65535,66,IMG_0491,1,0,0,1570318323,Arkansas Library Association,1979,2,113,arla sela library conference,34.509480,-93.051384,16,0,,4115412,1,0,0,0,1be956a082,jpg,
99,48849421771,164915973@N04,2516e74183,65535,66,IMG_0487,1,0,0,1570318371,Arkansas Library Association,1979,2,118,arla sela library conference,34.509288,-93.051475,16,0,,4115412,1,0,0,0,e686be940e,jpg,
100,48849064553,164915973@N04,80e0f6878a,65535,66,IMG_0486,1,0,0,1570318372,Arkansas Library Association,1979,2,118,arla sela library conference,34.509288,-93.051475,16,0,,4115412,1,0,0,0,4ee7b629c1,jpg,
101,48849421641,164915973@N04,34cbf59321,65535,66,IMG_0484,1,0,0,1570318372,Arkansas Library Association,1979,2,117,arla sela library conference,34.509288,-93.051475,16,0,,4115412,1,0,0,0,24929b58ea,jpg,
102,48849420581,164915973@N04,e59243f95b,65535,66,IMG_0483,1,0,0,1570318373,Arkansas Library Association,1979,2,118,arla sela library conference,34.509247,-93.051475,16,0,,4115412,1,0,0,0,29b015ccce,jpg,
103,48849420451,164915973@N04,0a28a7bdd4,65535,66,IMG_0474,1,0,0,1570318394,Arkansas Library Association,1979,2,125,arla sela library conference,34.509297,-93.051514,16,0,,4115412,1,0,0,0,5867a44fbe,jpg,
104,48840414371,43117434@N00,1122ea3d74,65535,66,Hot Springs,1,0,0,1570165120,cormack13,5710,6,1474,arkansas hotsprings infrared blackandwhitephotography hotspringsnationalpark,34.515955,-93.052414,16,0,,4115412,1,0,0,0,,,
105,48835534476,43117434@N00,d440a09232,65535,66,Hot Springs,1,0,0,1570079869,cormack13,5710,6,512,infrared infraredblackandwhite filmphotography kodak arkansas hotsprings hotspringsnationalpark,34.511755,-93.053434,16,0,,4115412,1,0,0,0,,,
