,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily
49292917691_27108337@N03_6b76c6a396,49292917691,27108337@N03,6b76c6a396,65535,66,Torrey (UT),1,0,0
49292425593_27108337@N03_1660db2c21,49292425593,27108337@N03,1660db2c21,65535,66,Torrey (UT),1,0,0
49292423918_27108337@N03_d945c6644a,49292423918,27108337@N03,d945c6644a,65535,66,Torrey (UT),1,0,0
49292913151_27108337@N03_ccfff08276,49292913151,27108337@N03,ccfff08276,65535,66,Torrey (UT),1,0,0
49293108007_27108337@N03_4e0ab37ec8,49293108007,27108337@N03,4e0ab37ec8,65535,66,Torrey (UT),1,0,0
49280116211_100131643@N05_6704754bfc,49280116211,100131643@N05,6704754bfc,65535,66,,1,0,0
49280320992_100131643@N05_9667239cc9,49280320992,100131643@N05,9667239cc9,65535,66,,1,0,0
49280320437_100131643@N05_125a97dce0,49280320437,100131643@N05,125a97dce0,65535,66,,1,0,0
49280115266_100131643@N05_2cca697287,49280115266,100131643@N05,2cca697287,65535,66,,1,0,0
49279640198_100131643@N05_8601ef6c39,49279640198,100131643@N05,8601ef6c39,65535,66,,1,0,0
49240941383_100131643@N05_3c211cbba0,49240941383,100131643@N05,3c211cbba0,65535,66,,1,0,0
49241633187_100131643@N05_65c7e0464c,49241633187,100131643@N05,65c7e0464c,65535,66,,1,0,0
49241633112_100131643@N05_2c08e16afe,49241633112,100131643@N05,2c08e16afe,65535,66,,1,0,0
49241414906_100131643@N05_e21ed5823e,49241414906,100131643@N05,e21ed5823e,65535,66,,1,0,0
49241409221_100131643@N05_f75f0b4afe,49241409221,100131643@N05,f75f0b4afe,65535,66,,1,0,0
49236111612_27108337@N03_b2be6c1d8f,49236111612,27108337@N03,b2be6c1d8f,65535,66,Scenic Byway 12 (UT),1,0,0
49235413183_27108337@N03_080127a4de,49235413183,27108337@N03,080127a4de,65535,66,Scenic Byway 12 (UT),1,0,0
49236109952_27108337@N03_6a4f0e8fc4,49236109952,27108337@N03,6a4f0e8fc4,65535,66,Scenic Byway 12 (UT),1,0,0
49235882221_27108337@N03_68b390073c,49235882221,27108337@N03,68b390073c,65535,66,Scenic Byway 12 (UT),1,0,0
49235880796_27108337@N03_eeba9f443b,49235880796,27108337@N03,eeba9f443b,65535,66,Scenic Byway 12 (UT),1,0,0
49235407923_27108337@N03_ee4f7070b9,49235407923,27108337@N03,ee4f7070b9,65535,66,Scenic Byway 12 (UT),1,0,0
49236104767_27108337@N03_ffecbc12a1,49236104767,27108337@N03,ffecbc12a1,65535,66,Scenic Byway 12 (UT),1,0,0
49235877461_27108337@N03_32737765bb,49235877461,27108337@N03,32737765bb,65535,66,Scenic Byway 12 (UT),1,0,0
49235875826_27108337@N03_4f04f4d740,49235875826,27108337@N03,4f04f4d740,65535,66,Scenic Byway 12 (UT),1,0,0
49235874576_27108337@N03_5df1a69dbc,49235874576,27108337@N03,5df1a69dbc,65535,66,Scenic Byway 12 (UT),1,0,0
49236098637_27108337@N03_06cb20c022,49236098637,27108337@N03,06cb20c022,65535,66,Scenic Byway 12 (UT),1,0,0
49236097037_27108337@N03_f0af2e3ab3,49236097037,27108337@N03,f0af2e3ab3,65535,66,Scenic Byway 12 (UT),1,0,0
49235398188_27108337@N03_74aeedd2ac,49235398188,27108337@N03,74aeedd2ac,65535,66,Scenic Byway 12 (UT),1,0,0
49235396788_27108337@N03_242cab435b,49235396788,27108337@N03,242cab435b,65535,66,Scenic Byway 12 (UT),1,0,0
49235867086_27108337@N03_cb684814bc,49235867086,27108337@N03,cb684814bc,65535,66,Scenic Byway 12 (UT),1,0,0
49235394783_27108337@N03_b95e3dd188,49235394783,27108337@N03,b95e3dd188,65535,66,Scenic Byway 12 (UT),1,0,0
49235864231_27108337@N03_d0dce7bde8,49235864231,27108337@N03,d0dce7bde8,65535,66,Scenic Byway 12 (UT),1,0,0
49235862516_27108337@N03_2c7de0e2ba,49235862516,27108337@N03,2c7de0e2ba,65535,66,Scenic Byway 12 (UT),1,0,0
49235390083_27108337@N03_91c1fb420b,49235390083,27108337@N03,91c1fb420b,65535,66,Scenic Byway 12 (UT),1,0,0
49235859561_27108337@N03_2c2d1df6d5,49235859561,27108337@N03,2c2d1df6d5,65535,66,Scenic Byway 12 (UT),1,0,0
49236085302_27108337@N03_876bc7eb24,49236085302,27108337@N03,876bc7eb24,65535,66,Scenic Byway 12 (UT),1,0,0
49235385043_27108337@N03_cb9bd31f05,49235385043,27108337@N03,cb9bd31f05,65535,66,Scenic Byway 12 (UT),1,0,0
49235384253_27108337@N03_dcf07aac3e,49235384253,27108337@N03,dcf07aac3e,65535,66,Scenic Byway 12 (UT),1,0,0
49235382503_27108337@N03_fc8d28903d,49235382503,27108337@N03,fc8d28903d,65535,66,Scenic Byway 12 (UT),1,0,0
49236079227_27108337@N03_27a24776cf,49236079227,27108337@N03,27a24776cf,65535,66,Scenic Byway 12 (UT),1,0,0
49236078297_27108337@N03_f3c55c057d,49236078297,27108337@N03,f3c55c057d,65535,66,Scenic Byway 12 (UT),1,0,0
49236077317_27108337@N03_b336d419e5,49236077317,27108337@N03,b336d419e5,65535,66,Scenic Byway 12 (UT),1,0,0
49235378528_27108337@N03_2c0a8a4c28,49235378528,27108337@N03,2c0a8a4c28,65535,66,Scenic Byway 12 (UT),1,0,0
49236074737_27108337@N03_00ac1e6431,49236074737,27108337@N03,00ac1e6431,65535,66,Scenic Byway 12 (UT),1,0,0
49236073112_27108337@N03_e9cfe56238,49236073112,27108337@N03,e9cfe56238,65535,66,Scenic Byway 12 (UT),1,0,0
49235845351_27108337@N03_1dbe537dbd,49235845351,27108337@N03,1dbe537dbd,65535,66,Scenic Byway 12 (UT),1,0,0
49235844536_27108337@N03_0f9c400b06,49235844536,27108337@N03,0f9c400b06,65535,66,Scenic Byway 12 (UT),1,0,0
49235843451_27108337@N03_24c94c62b1,49235843451,27108337@N03,24c94c62b1,65535,66,Scenic Byway 12 (UT),1,0,0
49235842526_27108337@N03_048b0cf793,49235842526,27108337@N03,048b0cf793,65535,66,Scenic Byway 12 (UT),1,0,0
49236068962_27108337@N03_a0ce9ec6be,49236068962,27108337@N03,a0ce9ec6be,65535,66,Scenic Byway 12 (UT),1,0,0
49235369743_27108337@N03_8b3457bc8d,49235369743,27108337@N03,8b3457bc8d,65535,66,Scenic Byway 12 (UT),1,0,0
49236066187_27108337@N03_48fa3fef9c,49236066187,27108337@N03,48fa3fef9c,65535,66,Scenic Byway 12 (UT),1,0,0
49236065367_27108337@N03_70dd399c35,49236065367,27108337@N03,70dd399c35,65535,66,Scenic Byway 12 (UT),1,0,0
49235836431_27108337@N03_58bf212b13,49235836431,27108337@N03,58bf212b13,65535,66,Scenic Byway 12 (UT),1,0,0
49235363803_27108337@N03_6d18ec9597,49235363803,27108337@N03,6d18ec9597,65535,66,Scenic Byway 12 (UT),1,0,0
49235362658_27108337@N03_6cb1abc41d,49235362658,27108337@N03,6cb1abc41d,65535,66,Scenic Byway 12 (UT),1,0,0
49236058612_27108337@N03_9632cc2659,49236058612,27108337@N03,9632cc2659,65535,66,Scenic Byway 12 (UT),1,0,0
49235359968_27108337@N03_ced2bd67bc,49235359968,27108337@N03,ced2bd67bc,65535,66,Scenic Byway 12 (UT),1,0,0
49236055202_27108337@N03_ce81d762b2,49236055202,27108337@N03,ce81d762b2,65535,66,Scenic Byway 12 (UT),1,0,0
49236053827_27108337@N03_432f1caafc,49236053827,27108337@N03,432f1caafc,65535,66,Scenic Byway 12 (UT),1,0,0
49235824881_27108337@N03_3786294fb9,49235824881,27108337@N03,3786294fb9,65535,66,Scenic Byway 12 (UT),1,0,0
49235822771_27108337@N03_ac2b6ebdb9,49235822771,27108337@N03,ac2b6ebdb9,65535,66,Scenic Byway 12 (UT),1,0,0
49236048912_27108337@N03_12e3c7a9d4,49236048912,27108337@N03,12e3c7a9d4,65535,66,Scenic Byway 12 (UT),1,0,0
49236047182_27108337@N03_910ff479fd,49236047182,27108337@N03,910ff479fd,65535,66,Scenic Byway 12 (UT),1,0,0
49235348563_27108337@N03_b1bd994f6e,49235348563,27108337@N03,b1bd994f6e,65535,66,Scenic Byway 12 (UT),1,0,0
49235816111_27108337@N03_9c48dd080b,49235816111,27108337@N03,9c48dd080b,65535,66,Scenic Byway 12 (UT),1,0,0
49235344743_27108337@N03_b44f5b810a,49235344743,27108337@N03,b44f5b810a,65535,66,Scenic Byway 12 (UT),1,0,0
49236039837_27108337@N03_457dbbe04e,49236039837,27108337@N03,457dbbe04e,65535,66,Scenic Byway 12 (UT),1,0,0
49235341588_27108337@N03_b64131d688,49235341588,27108337@N03,b64131d688,65535,66,Scenic Byway 12 (UT),1,0,0
49235339678_27108337@N03_ddbcc71b25,49235339678,27108337@N03,ddbcc71b25,65535,66,Scenic Byway 12 (UT),1,0,0
49235337868_27108337@N03_03e05e1a5b,49235337868,27108337@N03,03e05e1a5b,65535,66,Scenic Byway 12 (UT),1,0,0
49236033682_27108337@N03_0c33e44d47,49236033682,27108337@N03,0c33e44d47,65535,66,Scenic Byway 12 (UT),1,0,0
49235804496_27108337@N03_3d04ede568,49235804496,27108337@N03,3d04ede568,65535,66,Scenic Byway 12 (UT),1,0,0
49235334278_27108337@N03_f45c89418d,49235334278,27108337@N03,f45c89418d,65535,66,Scenic Byway 12 (UT),1,0,0
49236029127_27108337@N03_63a75b79ac,49236029127,27108337@N03,63a75b79ac,65535,66,Scenic Byway 12 (UT),1,0,0
49236027692_27108337@N03_bcb16f76cb,49236027692,27108337@N03,bcb16f76cb,65535,66,Scenic Byway 12 (UT),1,0,0
49236026132_27108337@N03_146835880c,49236026132,27108337@N03,146835880c,65535,66,Scenic Byway 12 (UT),1,0,0
49235327653_27108337@N03_91bd7c5115,49235327653,27108337@N03,91bd7c5115,65535,66,Scenic Byway 12 (UT),1,0,0
49235795636_27108337@N03_7c587b4676,49235795636,27108337@N03,7c587b4676,65535,66,Scenic Byway 12 (UT),1,0,0
49235325043_27108337@N03_1dc82c30ec,49235325043,27108337@N03,1dc82c30ec,65535,66,Scenic Byway 12 (UT),1,0,0
49235793246_27108337@N03_a815f2d122,49235793246,27108337@N03,a815f2d122,65535,66,Scenic Byway 12 (UT),1,0,0
49235792066_27108337@N03_89ce055d52,49235792066,27108337@N03,89ce055d52,65535,66,Scenic Byway 12 (UT),1,0,0
49236018232_27108337@N03_94cee92e76,49236018232,27108337@N03,94cee92e76,65535,66,Scenic Byway 12 (UT),1,0,0
49235319648_27108337@N03_32b882944c,49235319648,27108337@N03,32b882944c,65535,66,Scenic Byway 12 (UT),1,0,0
49235787626_27108337@N03_2520ac3a28,49235787626,27108337@N03,2520ac3a28,65535,66,Scenic Byway 12 (UT),1,0,0
49236014142_27108337@N03_6cdb8be186,49236014142,27108337@N03,6cdb8be186,65535,66,Scenic Byway 12 (UT),1,0,0
49235316088_27108337@N03_3bb2dc2852,49235316088,27108337@N03,3bb2dc2852,65535,66,Scenic Byway 12 (UT),1,0,0
49236010752_27108337@N03_0ba5710096,49236010752,27108337@N03,0ba5710096,65535,66,Scenic Byway 12 (UT),1,0,0
49235313293_27108337@N03_efc7f051c4,49235313293,27108337@N03,efc7f051c4,65535,66,Scenic Byway 12 (UT),1,0,0
49236008142_27108337@N03_776d637a1b,49236008142,27108337@N03,776d637a1b,65535,66,Scenic Byway 12 (UT),1,0,0
49235310003_27108337@N03_b6c1b6f1e0,49235310003,27108337@N03,b6c1b6f1e0,65535,66,Scenic Byway 12 (UT),1,0,0
49235778051_27108337@N03_43d541f754,49235778051,27108337@N03,43d541f754,65535,66,Scenic Byway 12 (UT),1,0,0
49236003907_27108337@N03_98ef2fd801,49236003907,27108337@N03,98ef2fd801,65535,66,Scenic Byway 12 (UT),1,0,0
49235775026_27108337@N03_4362b41fc3,49235775026,27108337@N03,4362b41fc3,65535,66,Scenic Byway 12 (UT),1,0,0
49235773811_27108337@N03_cbb29c0360,49235773811,27108337@N03,cbb29c0360,65535,66,Scenic Byway 12 (UT),1,0,0
49235998567_27108337@N03_7157a4d798,49235998567,27108337@N03,7157a4d798,65535,66,Scenic Byway 12 (UT),1,0,0
49235301103_27108337@N03_3349c97a4b,49235301103,27108337@N03,3349c97a4b,65535,66,Scenic Byway 12 (UT),1,0,0
49235300288_27108337@N03_b8f2f55edb,49235300288,27108337@N03,b8f2f55edb,65535,66,Scenic Byway 12 (UT),1,0,0
49235298738_27108337@N03_16398fe586,49235298738,27108337@N03,16398fe586,65535,66,Scenic Byway 12 (UT),1,0,0
49235993292_27108337@N03_b9d444fee3,49235993292,27108337@N03,b9d444fee3,65535,66,Scenic Byway 12 (UT),1,0,0
49235764241_27108337@N03_ab3b25c998,49235764241,27108337@N03,ab3b25c998,65535,66,Scenic Byway 12 (UT),1,0,0
49235762211_27108337@N03_05ecbd6bf7,49235762211,27108337@N03,05ecbd6bf7,65535,66,Scenic Byway 12 (UT),1,0,0
49235760661_27108337@N03_64d5a3c497,49235760661,27108337@N03,64d5a3c497,65535,66,Scenic Byway 12 (UT),1,0,0
49235289713_27108337@N03_ab32397ec6,49235289713,27108337@N03,ab32397ec6,65535,66,Scenic Byway 12 (UT),1,0,0
49235288328_27108337@N03_af72fbd235,49235288328,27108337@N03,af72fbd235,65535,66,Scenic Byway 12 (UT),1,0,0
49235756121_27108337@N03_33d9f694df,49235756121,27108337@N03,33d9f694df,65535,66,Scenic Byway 12 (UT),1,0,0
49235755391_27108337@N03_c3f91e6f69,49235755391,27108337@N03,c3f91e6f69,65535,66,Scenic Byway 12 (UT),1,0,0
49235754331_27108337@N03_27c275304a,49235754331,27108337@N03,27c275304a,65535,66,Scenic Byway 12 (UT),1,0,0
49235979787_27108337@N03_1b55a5f8cb,49235979787,27108337@N03,1b55a5f8cb,65535,66,Scenic Byway 12 (UT),1,0,0
49235751981_27108337@N03_95627de777,49235751981,27108337@N03,95627de777,65535,66,Scenic Byway 12 (UT),1,0,0
49235750461_27108337@N03_03148886da,49235750461,27108337@N03,03148886da,65535,66,Scenic Byway 12 (UT),1,0,0
49235280518_27108337@N03_f49aa20591,49235280518,27108337@N03,f49aa20591,65535,66,Scenic Byway 12 (UT),1,0,0
49235746811_27108337@N03_c50356d8da,49235746811,27108337@N03,c50356d8da,65535,66,Scenic Byway 12 (UT),1,0,0
49235972462_27108337@N03_c8466f9f08,49235972462,27108337@N03,c8466f9f08,65535,66,Scenic Byway 12 (UT),1,0,0
49235276343_27108337@N03_6802c6af33,49235276343,27108337@N03,6802c6af33,65535,66,Scenic Byway 12 (UT),1,0,0
49235274643_27108337@N03_cbbb53a3a8,49235274643,27108337@N03,cbbb53a3a8,65535,66,Scenic Byway 12 (UT),1,0,0
49235968442_27108337@N03_5ce89d5136,49235968442,27108337@N03,5ce89d5136,65535,66,Scenic Byway 12 (UT),1,0,0
49235209801_27108337@N03_22f4fff66b,49235209801,27108337@N03,22f4fff66b,65535,66,Scenic Byway 12 (UT),1,0,0
49220859007_34457823@N04_c3682b5d95,49220859007,34457823@N04,c3682b5d95,65535,66,The Capitol,1,0,0
49218289012_34457823@N04_a64eea9e9e,49218289012,34457823@N04,a64eea9e9e,65535,66,Hickman Bridge Arch,1,0,0
49215398823_34457823@N04_420ae9432f,49215398823,34457823@N04,420ae9432f,65535,66,Capitol Gorge Side Trail,1,0,0
49214561548_34457823@N04_37e46a8d5d,49214561548,34457823@N04,37e46a8d5d,65535,66,Fence,1,0,0
49210784766_100131643@N05_6a5ddd0254,49210784766,100131643@N05,6a5ddd0254,65535,66,,1,0,0
49211010647_100131643@N05_50fc606d82,49211010647,100131643@N05,50fc606d82,65535,66,,1,0,0
49207159631_116488457@N08_cbca4808bf,49207159631,116488457@N08,cbca4808bf,65535,66,IMG_3801,1,0,0
49207371367_116488457@N08_fb667777bf,49207371367,116488457@N08,fb667777bf,65535,66,IMG_3774,1,0,0
49188460022_100910996@N04_32b418673d,49188460022,100910996@N04,32b418673d,65535,66,IMG_20180915_120033733,1,0,0
49188459897_100910996@N04_8501d8bbe2,49188459897,100910996@N04,8501d8bbe2,65535,66,IMG_20180915_120102916_HDR,1,0,0
49295525703_27108337@N03_a0b512511a,49295525703,27108337@N03,a0b512511a,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296206322_27108337@N03_44fe7267c9,49296206322,27108337@N03,44fe7267c9,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296204942_27108337@N03_c137ab019f,49296204942,27108337@N03,c137ab019f,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49295521723_27108337@N03_ce6a72edb8,49295521723,27108337@N03,ce6a72edb8,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296202217_27108337@N03_cacee93a89,49296202217,27108337@N03,cacee93a89,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296004916_27108337@N03_40f945c6c1,49296004916,27108337@N03,40f945c6c1,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49295516918_27108337@N03_1f46d55a70,49295516918,27108337@N03,1f46d55a70,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296196867_27108337@N03_7d69a73c75,49296196867,27108337@N03,7d69a73c75,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49295513273_27108337@N03_e29ef24b9e,49295513273,27108337@N03,e29ef24b9e,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296193302_27108337@N03_0f4dbb9f9a,49296193302,27108337@N03,0f4dbb9f9a,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296191577_27108337@N03_1d3a70d67a,49296191577,27108337@N03,1d3a70d67a,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296190087_27108337@N03_93b61c39a8,49296190087,27108337@N03,93b61c39a8,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296187772_27108337@N03_0d816c0d4c,49296187772,27108337@N03,0d816c0d4c,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49295991296_27108337@N03_ea22eab268,49295991296,27108337@N03,ea22eab268,65535,66,Utah US24 - Capitol Reef Resort (UT),1,0,0
49296184807_27108337@N03_9d900967ec,49296184807,27108337@N03,9d900967ec,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295502188_27108337@N03_47cf31a7bd,49295502188,27108337@N03,47cf31a7bd,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295501258_27108337@N03_124561f974,49295501258,27108337@N03,124561f974,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295500128_27108337@N03_fc80f14c8f,49295500128,27108337@N03,fc80f14c8f,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296179492_27108337@N03_20039007d4,49296179492,27108337@N03,20039007d4,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296177462_27108337@N03_98284786ff,49296177462,27108337@N03,98284786ff,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295493793_27108337@N03_bcac83b3f8,49295493793,27108337@N03,bcac83b3f8,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295978861_27108337@N03_8fc6ddafb2,49295978861,27108337@N03,8fc6ddafb2,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296172177_27108337@N03_1243351a3a,49296172177,27108337@N03,1243351a3a,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295976496_27108337@N03_fbe9336f72,49295976496,27108337@N03,fbe9336f72,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296169267_27108337@N03_f9e8869c35,49296169267,27108337@N03,f9e8869c35,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295973656_27108337@N03_c9466b5ab6,49295973656,27108337@N03,c9466b5ab6,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296163577_27108337@N03_1fe53511fd,49296163577,27108337@N03,1fe53511fd,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296161927_27108337@N03_f81f0a3b20,49296161927,27108337@N03,f81f0a3b20,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295966886_27108337@N03_1f48004a26,49295966886,27108337@N03,1f48004a26,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296159317_27108337@N03_13e3e856eb,49296159317,27108337@N03,13e3e856eb,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296157662_27108337@N03_67f61bf733,49296157662,27108337@N03,67f61bf733,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295961326_27108337@N03_1a812e0fe4,49295961326,27108337@N03,1a812e0fe4,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295959636_27108337@N03_897012bcb1,49295959636,27108337@N03,897012bcb1,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296151927_27108337@N03_3bc8b3b16d,49296151927,27108337@N03,3bc8b3b16d,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295956631_27108337@N03_039f2e92d1,49295956631,27108337@N03,039f2e92d1,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295467928_27108337@N03_1eb4f8e61a,49295467928,27108337@N03,1eb4f8e61a,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295466778_27108337@N03_088ef57769,49295466778,27108337@N03,088ef57769,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295465008_27108337@N03_e7e7e04882,49295465008,27108337@N03,e7e7e04882,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295950511_27108337@N03_8bca0319e9,49295950511,27108337@N03,8bca0319e9,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296142457_27108337@N03_940af7e7a8,49296142457,27108337@N03,940af7e7a8,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296140372_27108337@N03_b8cc8e6c0e,49296140372,27108337@N03,b8cc8e6c0e,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295457333_27108337@N03_b5494f16b3,49295457333,27108337@N03,b5494f16b3,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295455093_27108337@N03_ddd20841bc,49295455093,27108337@N03,ddd20841bc,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295940601_27108337@N03_4e7ce5a5c8,49295940601,27108337@N03,4e7ce5a5c8,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49296132482_27108337@N03_f79692e03f,49296132482,27108337@N03,f79692e03f,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295449473_27108337@N03_7a1d54006d,49295449473,27108337@N03,7a1d54006d,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295447743_27108337@N03_36ba45c092,49295447743,27108337@N03,36ba45c092,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295445143_27108337@N03_0612041c48,49295445143,27108337@N03,0612041c48,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295930516_27108337@N03_98c8d0c6dd,49295930516,27108337@N03,98c8d0c6dd,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
49295928801_27108337@N03_6f29b9caff,49295928801,27108337@N03,6f29b9caff,65535,66,Utah US24 - Mummy Cliff (UT),1,0,0
