,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily
49368687428_23782932@N06_6d8351b351,49368687428,23782932@N06,6d8351b351,65535,66,Sub-range of the White Divide,1,0,0
49368628996_23155134@N06_ece6ccc0da,49368628996,23155134@N06,ece6ccc0da,65535,66,"Sierra Nevada Autumn, Bishop Creek South Lake Road, CA 10-19",1,0,0
49368628951_23155134@N06_55da415e89,49368628951,23155134@N06,55da415e89,65535,66,"Weir Lake, Sierra Nevada, CA2019",1,0,0
49336165566_9996518@N03_853dba9bd0,49336165566,9996518@N03,853dba9bd0,65535,66,"Audrey, Grace and Grandma Hiking on the General Sherman Tree Trail",1,0,0
49336382862_9996518@N03_50872a30e9,49336382862,9996518@N03,50872a30e9,65535,66,"Ping, Wenji, Audrey and Grace in front of General Sherman Tree",1,0,0
49297208138_23782932@N06_85a871c291,49297208138,23782932@N06,85a871c291,65535,66,Mountain Study (Detail),1,0,0
49296730816_26807139@N04_fcecf8fc7e,49296730816,26807139@N04,fcecf8fc7e,65535,66,Fourth of the Darwin Canyon Lakes,1,0,0
49296730031_26807139@N04_93e556aea2,49296730031,26807139@N04,93e556aea2,65535,66,Darwin Canyon panorama,1,0,0
49290242442_26807139@N04_82417da565,49290242442,26807139@N04,82417da565,65535,66,Mount Spencer behind Evolution Lake,1,0,0
49290242292_26807139@N04_4d4619047f,49290242292,26807139@N04,4d4619047f,65535,66,My front yard at night,1,0,0
49289548893_26807139@N04_68f2cee103,49289548893,26807139@N04,68f2cee103,65535,66,Darwin Bench sunset,1,0,0
49290241997_26807139@N04_cb1b28ee69,49290241997,26807139@N04,cb1b28ee69,65535,66,Darwin Bench Tiny Home,1,0,0
49276219711_26807139@N04_fa9ce52bcd,49276219711,26807139@N04,fa9ce52bcd,65535,66,Sunset over Evolution Valley,1,0,0
49276219586_26807139@N04_4f79c4eb79,49276219586,26807139@N04,4f79c4eb79,65535,66,Darwin Bench,1,0,0
49267448612_26807139@N04_bfba279078,49267448612,26807139@N04,bfba279078,65535,66,Camp on Darwin Bench,1,0,0
49267448342_26807139@N04_35e34c723b,49267448342,26807139@N04,35e34c723b,65535,66,One of the special places,1,0,0
49262137276_26807139@N04_3523bbee16,49262137276,26807139@N04,3523bbee16,65535,66,Moon above Evolution Valley,1,0,0
49262335482_26807139@N04_bfc01d3cbe,49262335482,26807139@N04,bfc01d3cbe,65535,66,Dropping into the Pacific Ocean,1,0,0
49262335272_26807139@N04_c3dd7f7cec,49262335272,26807139@N04,c3dd7f7cec,65535,66,Morning view from Darwin Bench,1,0,0
49254470106_35478170@N08_58f23f6468,49254470106,35478170@N08,58f23f6468,65535,66,Pedicularis attollens - little elephantshead,1,0,0
49254467071_35478170@N08_9276975abe,49254467071,35478170@N08,9276975abe,65535,66,Pedicularis attollens - little elephantshead,1,0,0
49253988463_35478170@N08_79bf72f449,49253988463,35478170@N08,79bf72f449,65535,66,Pedicularis attollens - little elephantshead,1,0,0
49253880303_35478170@N08_cd09190619,49253880303,35478170@N08,cd09190619,65535,66,Betula occidentalis - water birch,1,0,0
49254351996_35478170@N08_d818b82364,49254351996,35478170@N08,d818b82364,65535,66,Betula occidentalis - water birch,1,0,0
49254349606_35478170@N08_99a87aa4a7,49254349606,35478170@N08,99a87aa4a7,65535,66,Pteridium aquilinum - bracken fern and Betula occidentalis - water birch,1,0,0
49254347116_35478170@N08_e5646e4438,49254347116,35478170@N08,e5646e4438,65535,66,Betula occidentalis - water birch,1,0,0
49806969216_125772698@N06_aa7e18dc5a,49806969216,125772698@N06,aa7e18dc5a,65535,66,IMG_20180817_140120,1,0,0
49807278472_125772698@N06_9b93953656,49807278472,125772698@N06,9b93953656,65535,66,IMG_20180815_112225,1,0,0
49806969096_125772698@N06_7967fa7f53,49806969096,125772698@N06,7967fa7f53,65535,66,MVIMG_20180815_112146-EFFECTS,1,0,0
49806969056_125772698@N06_6aeb238bb6,49806969056,125772698@N06,6aeb238bb6,65535,66,IMG_20180815_111924,1,0,0
49806969006_125772698@N06_0fea5faeff,49806969006,125772698@N06,0fea5faeff,65535,66,IMG_20180815_081419,1,0,0
49806968396_125772698@N06_00dbc2c445,49806968396,125772698@N06,00dbc2c445,65535,66,IMG_20180821_155132,1,0,0
49776400991_133391479@N02_3c13c0eab4,49776400991,133391479@N02,3c13c0eab4,65535,66,Merle d'Amérique,1,0,0
49771823013_49189735@N07_4052a4abb7,49771823013,49189735@N07,4052a4abb7,65535,66,Muir Pass ascent,1,0,0
49772355546_49189735@N07_666c97c11d,49772355546,49189735@N07,666c97c11d,65535,66,Muir Pass descent,1,0,0
49768047636_49189735@N07_10d15a8a01,49768047636,49189735@N07,10d15a8a01,65535,66,Pinchot Pass ascent,1,0,0
49768374442_49189735@N07_6008eef9e8,49768374442,49189735@N07,6008eef9e8,65535,66,Pinchot Pass,1,0,0
49768162482_47667246@N04_bdec105789,49768162482,47667246@N04,bdec105789,65535,66,Split Mountain,1,0,0
49767301478_47667246@N04_d6411d8e84,49767301478,47667246@N04,d6411d8e84,65535,66,Split Mountain,1,0,0
49768161622_47667246@N04_0131bc0fa5,49768161622,47667246@N04,0131bc0fa5,65535,66,Split Mountain,1,0,0
49767300483_47667246@N04_d3d74a0d82,49767300483,47667246@N04,d3d74a0d82,65535,66,Split Mountain,1,0,0
49768160782_47667246@N04_622e2a45f7,49768160782,47667246@N04,622e2a45f7,65535,66,Split Mountain,1,0,0
49767299838_47667246@N04_f8380517f2,49767299838,47667246@N04,f8380517f2,65535,66,Split Mountain,1,0,0
49767299438_47667246@N04_24976aa8b1,49767299438,47667246@N04,24976aa8b1,65535,66,Split Mountain,1,0,0
49768159292_47667246@N04_79827017b7,49768159292,47667246@N04,79827017b7,65535,66,Split Mountain,1,0,0
49767828776_47667246@N04_5a43625658,49767828776,47667246@N04,5a43625658,65535,66,Split Mountain,1,0,0
49767295533_47667246@N04_e8d841360c,49767295533,47667246@N04,e8d841360c,65535,66,Split Mountain,1,0,0
49767294978_47667246@N04_af8a053573,49767294978,47667246@N04,af8a053573,65535,66,Split Mountain,1,0,0
49767294523_47667246@N04_b40f5b9961,49767294523,47667246@N04,b40f5b9961,65535,66,Split Mountain,1,0,0
49767825946_47667246@N04_807aef3196,49767825946,47667246@N04,807aef3196,65535,66,Split Mountain,1,0,0
49753128912_49189735@N07_16a751cd1d,49753128912,49189735@N07,16a751cd1d,65535,66,Kearsarge Pass,1,0,0
49752797361_49189735@N07_52590e756b,49752797361,49189735@N07,52590e756b,65535,66,"Gilbert Lake, Onion Valley",1,0,0
49752260358_49189735@N07_0bb35cbd2f,49752260358,49189735@N07,0bb35cbd2f,65535,66,Onion valley storm,1,0,0
49752258733_49189735@N07_1481822649,49752258733,49189735@N07,1481822649,65535,66,Glen Pass,1,0,0
49752793971_49189735@N07_2590fc0633,49752793971,49189735@N07,2590fc0633,65535,66,Glen Pass north face,1,0,0
49744652118_49189735@N07_d42749b4a7,49744652118,49189735@N07,d42749b4a7,65535,66,Forester Pass north side,1,0,0
49739829383_42728243@N00_ce3e726554,49739829383,42728243@N00,ce3e726554,65535,66,20190907_192343,1,0,0
49740374836_42728243@N00_d9f815407b,49740374836,42728243@N00,d9f815407b,65535,66,20190907_174549,1,0,0
49740374721_42728243@N00_4143f34d60,49740374721,42728243@N00,4143f34d60,65535,66,20190907_154136,1,0,0
49740374511_42728243@N00_6ae5b76fa6,49740374511,42728243@N00,6ae5b76fa6,65535,66,20190907_142314,1,0,0
49740701942_42728243@N00_d9943ae937,49740701942,42728243@N00,d9943ae937,65535,66,20190907_142311,1,0,0
49740374261_42728243@N00_12f0ccbba6,49740374261,42728243@N00,12f0ccbba6,65535,66,20190907_142306,1,0,0
49740561362_42728243@N00_943dc7c999,49740561362,42728243@N00,943dc7c999,65535,66,20190907_174935,1,0,0
49739688638_42728243@N00_821c069a4e,49739688638,42728243@N00,821c069a4e,65535,66,20190907_174932,1,0,0
49740560897_42728243@N00_39bd2ee4c1,49740560897,42728243@N00,39bd2ee4c1,65535,66,20190907_174443,1,0,0
49740235031_42728243@N00_066fc228e2,49740235031,42728243@N00,066fc228e2,65535,66,20190907_172032,1,0,0
49739687988_42728243@N00_5928c71066,49739687988,42728243@N00,5928c71066,65535,66,20190907_172027,1,0,0
49739687508_42728243@N00_dd0908248c,49739687508,42728243@N00,dd0908248c,65535,66,20190907_160600,1,0,0
49740234101_42728243@N00_7fe8ca54d3,49740234101,42728243@N00,7fe8ca54d3,65535,66,20190907_160558,1,0,0
49740559662_42728243@N00_81a807995e,49740559662,42728243@N00,81a807995e,65535,66,20190907_154153,1,0,0
49740233711_42728243@N00_3cec87e160,49740233711,42728243@N00,3cec87e160,65535,66,20190907_154145,1,0,0
49739686718_42728243@N00_1a7c83fb27,49739686718,42728243@N00,1a7c83fb27,65535,66,20190907_154143,1,0,0
49740558972_42728243@N00_4fec3546e1,49740558972,42728243@N00,4fec3546e1,65535,66,20190907_154142,1,0,0
49740558692_42728243@N00_73f176f46f,49740558692,42728243@N00,73f176f46f,65535,66,20190907_142451,1,0,0
49740558602_42728243@N00_49fa799a66,49740558602,42728243@N00,49fa799a66,65535,66,20190907_135721,1,0,0
49740230631_42728243@N00_ccda0a9432,49740230631,42728243@N00,ccda0a9432,65535,66,20190907_135642,1,0,0
49740183276_42728243@N00_59582a4328,49740183276,42728243@N00,59582a4328,65535,66,20190907_130308,1,0,0
49655049916_66855284@N03_77245fee42,49655049916,66855284@N03,77245fee42,65535,66,Waiting For Moisture,1,0,0
49652664987_39027998@N02_f0dc44ec62,49652664987,39027998@N02,f0dc44ec62,65535,66,Summer afternoon; to me those have always been the two most beautiful words in the English language.,1,0,0
49621838202_30481964@N00_737e43c553,49621838202,30481964@N00,737e43c553,65535,66,IMG_0516,1,0,0
49597047186_9631607@N08_f51c62a28e,49597047186,9631607@N08,f51c62a28e,65535,66,Black Giant over Lower Helen Lake - John Muir Trail,1,0,0
49593296241_39027998@N02_ea45161dd9,49593296241,39027998@N02,ea45161dd9,65535,66,During all these years there existed within me a tendency to follow Nature in her walks...,1,0,0
49539237243_21477960@N00_f5601f1c03,49539237243,21477960@N00,f5601f1c03,65535,66,Zumwalts Meadow; Kings Canyon National Park,1,0,0
49518680353_26807139@N04_205f270f1b,49518680353,26807139@N04,205f270f1b,65535,66,Snow on Bishop Pass,1,0,0
49518680123_26807139@N04_7687f8ffae,49518680123,26807139@N04,7687f8ffae,65535,66,The day begins in style,1,0,0
49518811436_47649083@N03_218078778f,49518811436,47649083@N03,218078778f,65535,66,Autumn Color at South Lake  Sept 2007,1,0,0
49503793938_26807139@N04_8813f84679,49503793938,26807139@N04,8813f84679,65535,66,The Dusy Basin skyline,1,0,0
49504519487_26807139@N04_6f21508bc1,49504519487,26807139@N04,6f21508bc1,65535,66,Origins of the Kings River,1,0,0
49503793603_26807139@N04_a4e3bb7c63,49503793603,26807139@N04,a4e3bb7c63,65535,66,Morning below Mount Solomons,1,0,0
49502619387_9631607@N08_1b594ff8f1,49502619387,9631607@N08,1b594ff8f1,65535,66,Middle Fork Kings River Trail - Sierra,1,0,0
49426210046_9631607@N08_a443838a43,49426210046,9631607@N08,a443838a43,65535,66,Upper Evolution Lake - John Muir Trail,1,0,0
49417414416_26807139@N04_25cb5d6dac,49417414416,26807139@N04,25cb5d6dac,65535,66,Lamarck Col approach,1,0,0
49410733723_26807139@N04_f32c8592bf,49410733723,26807139@N04,f32c8592bf,65535,66,Welcome to Kings Canyon National Park,1,0,0
49411410377_26807139@N04_29e5805d74,49411410377,26807139@N04,29e5805d74,65535,66,Up late at night,1,0,0
49411207876_26807139@N04_8949706d1a,49411207876,26807139@N04,8949706d1a,65535,66,Before the sun above Evolution Valley,1,0,0
49411207706_26807139@N04_2498e7f526,49411207706,26807139@N04,2498e7f526,65535,66,Sunset between Goddard and McGee,1,0,0
49406873307_26807139@N04_da64c33345,49406873307,26807139@N04,da64c33345,65535,66,Darwin Bench camp panorama,1,0,0
49393236707_23782932@N06_ea1cf510e3,49393236707,23782932@N06,ea1cf510e3,65535,66,Blaze of aspen along the San Joaquin,1,0,0
49388288611_23782932@N06_5a3b8ff3cd,49388288611,23782932@N06,5a3b8ff3cd,65535,66,Blue Hourglass,1,0,0
49388259686_23782932@N06_b85983078c,49388259686,23782932@N06,b85983078c,65535,66,Nameless Jewel,1,0,0
49388250927_23782932@N06_f4dd197c2f,49388250927,23782932@N06,f4dd197c2f,65535,66,Evolution Valley,1,0,0
49388052141_23782932@N06_372a82ef4b,49388052141,23782932@N06,372a82ef4b,65535,66,Short drop to a shallow lake,1,0,0
49383413502_23782932@N06_1d08bc1eb8,49383413502,23782932@N06,1d08bc1eb8,65535,66,Reflections in Hell for Sure,1,0,0
49383378682_23782932@N06_64822602b1,49383378682,23782932@N06,64822602b1,65535,66,Hell For Sure Lake,1,0,0
49382691983_23782932@N06_dfae2408da,49382691983,23782932@N06,dfae2408da,65535,66,Heart of the Bench,1,0,0
49377856741_23782932@N06_d3c853ef96,49377856741,23782932@N06,d3c853ef96,65535,66,Striated Land,1,0,0
49378032142_23782932@N06_89b0c8e5cd,49378032142,23782932@N06,89b0c8e5cd,65535,66,Schoolmarm and Six Shooter Lakes,1,0,0
49377863522_23782932@N06_bedcbba185,49377863522,23782932@N06,bedcbba185,65535,66,"Filly Lake, Bench Valley",1,0,0
49377088663_23782932@N06_ed4fb44e47,49377088663,23782932@N06,ed4fb44e47,65535,66,"Reflection in Ambition Lake, Blackcap Basin",1,0,0
49377088028_23782932@N06_ed018634f5,49377088028,23782932@N06,ed018634f5,65535,66,Tableland above Crown Basin,1,0,0
49371236553_23782932@N06_48e536dd78,49371236553,23782932@N06,48e536dd78,65535,66,Blue Canyon and Beyond,1,0,0
49371235858_23782932@N06_708bf2f7dd,49371235858,23782932@N06,708bf2f7dd,65535,66,Sliding Scale,1,0,0
49368688363_23782932@N06_5d9c9f7308,49368688363,23782932@N06,5d9c9f7308,65535,66,Peak 11857 and Lake 10401,1,0,0
49335714208_9996518@N03_44630c2ba9,49335714208,9996518@N03,44630c2ba9,65535,66,Audrey Hiking on the General Grant Tree Trail,1,0,0
49336178226_9996518@N03_c35e23a33b,49336178226,9996518@N03,c35e23a33b,65535,66,Ping Hiking on the General Grant Tree Trail,1,0,0
49307043746_186267828@N06_7fe9496d2d,49307043746,186267828@N06,7fe9496d2d,65535,66,Inside a Sequoia Tree,1,0,0
49306349191_48850463@N07_d3e3bc1139,49306349191,48850463@N07,d3e3bc1139,65535,66,DJI_0006,1,0,0
49305825288_48850463@N07_e1e2304b0b,49305825288,48850463@N07,e1e2304b0b,65535,66,DSC01382,1,0,0
49305823708_48850463@N07_ddf49c492e,49305823708,48850463@N07,ddf49c492e,65535,66,DSC01383,1,0,0
49306367547_48850463@N07_16bc6d1f70,49306367547,48850463@N07,16bc6d1f70,65535,66,DSC00416,1,0,0
49306158291_48850463@N07_92cbfda703,49306158291,48850463@N07,92cbfda703,65535,66,aDSC00403-Pano,1,0,0
49306364637_48850463@N07_5642f58616,49306364637,48850463@N07,5642f58616,65535,66,DSC00403-Pano,1,0,0
49306360937_48850463@N07_47ba3d8ddc,49306360937,48850463@N07,47ba3d8ddc,65535,66,DSC00422,1,0,0
49305903591_48850463@N07_fd2559e8df,49305903591,48850463@N07,fd2559e8df,65535,66,DSC09680,1,0,0
49305408578_48850463@N07_075fe10edf,49305408578,48850463@N07,075fe10edf,65535,66,DSC09681,1,0,0
49306109057_48850463@N07_4b27032162,49306109057,48850463@N07,4b27032162,65535,66,DSC09690,1,0,0
49305405548_48850463@N07_80a4a1d4dd,49305405548,48850463@N07,80a4a1d4dd,65535,66,DSC09691,1,0,0
49305403393_48850463@N07_e2f8f299d3,49305403393,48850463@N07,e2f8f299d3,65535,66,DSC09683,1,0,0
49305401863_48850463@N07_dd51bfd7b5,49305401863,48850463@N07,dd51bfd7b5,65535,66,DSC09688,1,0,0
49305892236_48850463@N07_8e8f35f424,49305892236,48850463@N07,8e8f35f424,65535,66,DSC09687,1,0,0
49306099492_48850463@N07_efb678b0bd,49306099492,48850463@N07,efb678b0bd,65535,66,DSC09708,1,0,0
49305396413_48850463@N07_e81c464ec9,49305396413,48850463@N07,e81c464ec9,65535,66,DSC09696,1,0,0
49305370523_48850463@N07_e6d4e9de80,49305370523,48850463@N07,e6d4e9de80,65535,66,DSC09712,1,0,0
49306616067_48850463@N07_5d8e40d4a2,49306616067,48850463@N07,5d8e40d4a2,65535,66,DJI_0006-2,1,0,0
49297756856_23782932@N06_e10100c1c8,49297756856,23782932@N06,e10100c1c8,65535,66,The Tablelands,1,0,0
49297756276_23782932@N06_9b0f931326,49297756276,23782932@N06,9b0f931326,65535,66,Tablelands to Whitney,1,0,0
49297692371_23782932@N06_f644973612,49297692371,23782932@N06,f644973612,65535,66,Mountain Study,1,0,0
49296730911_26807139@N04_7cf6b5069a,49296730911,26807139@N04,7cf6b5069a,65535,66,Lunch stop in Darwin Canyon,1,0,0
49296243928_26807139@N04_a7b03f8b3e,49296243928,26807139@N04,a7b03f8b3e,65535,66,Lamarck Col,1,0,0
49296927517_26807139@N04_99c4a1f0cc,49296927517,26807139@N04,99c4a1f0cc,65535,66,Darwin Canyon,1,0,0
49296730301_26807139@N04_0ce3353dd4,49296730301,26807139@N04,0ce3353dd4,65535,66,Darwin Bench green space,1,0,0
49296927117_26807139@N04_1aa23050a7,49296927117,26807139@N04,1aa23050a7,65535,66,Afternoon at my camp site,1,0,0
49296729746_26807139@N04_3057926922,49296729746,26807139@N04,3057926922,65535,66,Lowest pond on Darwin Bench,1,0,0
49294511328_23782932@N06_60d276bd81,49294511328,23782932@N06,60d276bd81,65535,66,Tableland Tarns,1,0,0
49294903081_23782932@N06_9278a964ea,49294903081,23782932@N06,9278a964ea,65535,66,Mount Silliman,1,0,0
49290033721_26807139@N04_90995e4554,49290033721,26807139@N04,90995e4554,65535,66,Last warmth  from the sun,1,0,0
49289548718_26807139@N04_5555d21a86,49289548718,26807139@N04,5555d21a86,65535,66,Evolution Valley Night,1,0,0
49289074013_26807139@N04_5ef4ae55d4,49289074013,26807139@N04,5ef4ae55d4,65535,66,Lamarck Lake camp,1,0,0
49289767322_26807139@N04_c691a657b5,49289767322,26807139@N04,c691a657b5,65535,66,Moon over the Sierra crest,1,0,0
49289767207_26807139@N04_ff00a9ab6b,49289767207,26807139@N04,ff00a9ab6b,65535,66,Heading to Lamarck Col,1,0,0
49289558176_26807139@N04_1cb9c4bce0,49289558176,26807139@N04,1cb9c4bce0,65535,66,Cell signal in this ravine,1,0,0
49289073588_26807139@N04_70432afecb,49289073588,26807139@N04,70432afecb,65535,66,The sketchy stretch,1,0,0
49289557926_26807139@N04_dc7690beaa,49289557926,26807139@N04,dc7690beaa,65535,66,Traversing the slide area,1,0,0
49289557786_26807139@N04_69d35dc311,49289557786,26807139@N04,69d35dc311,65535,66,Well built trail on the east side of the pass,1,0,0
49289766417_26807139@N04_2871a830c8,49289766417,26807139@N04,2871a830c8,65535,66,Looking west above the steep slide area,1,0,0
49289766242_26807139@N04_d16313f4cc,49289766242,26807139@N04,d16313f4cc,65535,66,View to North Lake and Owens Valley,1,0,0
49289557341_26807139@N04_09084e41f1,49289557341,26807139@N04,09084e41f1,65535,66,Looking across to the Tablelands,1,0,0
49289072618_26807139@N04_daafa73f9e,49289072618,26807139@N04,daafa73f9e,65535,66,Second to last snow field on the way up,1,0,0
49289556946_26807139@N04_ffa1ff8375,49289556946,26807139@N04,ffa1ff8375,65535,66,Top of the lower snow field,1,0,0
49289556816_26807139@N04_a5bbabd01f,49289556816,26807139@N04,a5bbabd01f,65535,66,Final ramp up to Lamarck Col,1,0,0
49289072193_26807139@N04_d1581418d7,49289072193,26807139@N04,d1581418d7,65535,66,Steep snow up to the rocks below Lamarck Col,1,0,0
49289556451_26807139@N04_3095274d60,49289556451,26807139@N04,3095274d60,65535,66,Final steps to Lamarck Col,1,0,0
49289765082_26807139@N04_b94a8275b3,49289765082,26807139@N04,b94a8275b3,65535,66,Top of Lamarck Col with Mt. Darwin,1,0,0
49289071543_26807139@N04_0f6eb71e9b,49289071543,26807139@N04,0f6eb71e9b,65535,66,"Darwin, Mendel, Gould from Lamarck Col",1,0,0
49289555941_26807139@N04_2a17583c38,49289555941,26807139@N04,2a17583c38,65535,66,Darwin Canyon from Lamarck Col,1,0,0
49289555841_26807139@N04_331c100c7b,49289555841,26807139@N04,331c100c7b,65535,66,Darwin Canyon and Darwin Bench,1,0,0
49289071063_26807139@N04_733778b76f,49289071063,26807139@N04,733778b76f,65535,66,White Mountain Peak beyond the Owens Valley,1,0,0
49289070933_26807139@N04_efe1d9f990,49289070933,26807139@N04,efe1d9f990,65535,66,Plateau below the upper bowl,1,0,0
49289763762_26807139@N04_6416a67e24,49289763762,26807139@N04,6416a67e24,65535,66,Lamarck Col east bowl,1,0,0
49282171266_9631607@N08_1461c1591e,49282171266,9631607@N08,1461c1591e,65535,66,Upper Golden Staircase - John Muir Trail,1,0,0
49276220926_26807139@N04_19b651528e,49276220926,26807139@N04,19b651528e,65535,66,Mount Humphreys from Lamarck Col,1,0,0
49275755923_26807139@N04_f67705936f,49275755923,26807139@N04,f67705936f,65535,66,East view from Lamarck Col,1,0,0
49275755748_26807139@N04_efbe0ac3b7,49275755748,26807139@N04,efbe0ac3b7,65535,66,Another new pass added to his collection,1,0,0
49266794633_26807139@N04_f80ae70dae,49266794633,26807139@N04,f80ae70dae,65535,66,Moon above Evolution Valley,1,0,0
49267448447_26807139@N04_9ae7301578,49267448447,26807139@N04,9ae7301578,65535,66,Sierra Club shelter on Muir Pass,1,0,0
49266794478_26807139@N04_6497e81d23,49266794478,26807139@N04,6497e81d23,65535,66,Room with a view,1,0,0
49262137161_26807139@N04_8e141d8b2c,49262137161,26807139@N04,8e141d8b2c,65535,66,Camp under the stars,1,0,0
49262335837_26807139@N04_2801f5a0e3,49262335837,26807139@N04,2801f5a0e3,65535,66,Evolution Lake,1,0,0
49262335672_26807139@N04_ba1dbd020f,49262335672,26807139@N04,ba1dbd020f,65535,66,Getting the old fossil burner lit,1,0,0
49262335577_26807139@N04_688ffcb98e,49262335577,26807139@N04,688ffcb98e,65535,66,Farewell to the sun,1,0,0
49262335412_26807139@N04_22d017e339,49262335412,26807139@N04,22d017e339,65535,66,Evolution Lake North end,1,0,0
