,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,originalsecret,originalformat,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,machine_tags
10,49880252321,62566937@N00,feddfc6248,65535,66,Calcite box work,1,0,0,1589145009,Webfoot5,7856,8,93,cave windcave southdakota underground nationalpark,,,43.557653,-103.479108,16,0,,5763684,1,0,0,0,
11,49331376797,14723335@N05,546d66e9b2,65535,66,"More Views While Enjoying the Natural Entrance Cave Tour  (Black & White, Wind Cave National Park)",1,0,0,1578194255,thor_mark ,5565,6,1106,nikond800e day3 triptodakotasandwyoming triptodakotas naturalentrancecavetour blackwhite silverefexpro2 capturenx2edited colorefexpro windcavenationalpark pah‡s‡pa washunniya southernblackhills blackhills greatplains northamericaplains landscape nature insidecave parkrangerledtour rangertour makaoniye project365 southdakota unitedstates pahásápa,,,43.557683,-103.479817,16,0,,5763684,1,0,0,0,
12,49196179528,23939795@N04,7581932fbc,65535,66,Baby It's Cold Outside 3592,1,0,0,1575943966,maguire33@verizon.net,4121,5,1029,custerstatepark snow prairiedog wildlife custer southdakota unitedstatesofamerica,d0145c5556,jpg,43.625666,-103.490528,16,0,,5763684,1,0,0,0,
13,49016759772,14723335@N05,728b7289c7,65535,66,A Minimalistic Setting for a First View Across the Prairie Landscape and Rolling Hills of Wind Cave National Park,1,0,0,1572923003,thor_mark ,5565,6,999,azimuth204 blackwhite blackhills camranger capturenx2edited cloudy colorefexpro grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingssw meadows minimalist mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside overcast overcastwithclouds pahásápa ponderosapines project365 rollinghillsides southernblackhills trees washunniya windcavenationalpark southdakota unitedstates,,,43.639583,-103.467517,16,0,,5763684,1,0,0,0,
14,48894426126,54804105@N07,ae7bafe449,65535,66,Lone,1,0,0,1571013207,KeithRembisz,895,1,1324,custer southdakota unitedstatesofamerica,,,43.639700,-103.467517,16,0,,5763684,1,0,0,0,
15,48894424401,54804105@N07,61490e17c9,65535,66,DSCF3870.jpg,1,0,0,1571013186,KeithRembisz,895,1,56,custer southdakota unitedstatesofamerica,,,43.639700,-103.467517,16,0,,5763684,1,0,0,0,
16,48894611147,54804105@N07,b739c80f3f,65535,66,DSCF3869.jpg,1,0,0,1571013163,KeithRembisz,895,1,606,custer southdakota unitedstatesofamerica,,,43.639700,-103.467517,16,0,,5763684,1,0,0,0,
17,48893886228,54804105@N07,1248713354,65535,66,DSCF3867.jpg,1,0,0,1571013143,KeithRembisz,895,1,55,custer southdakota unitedstatesofamerica,,,43.639700,-103.467517,16,0,,5763684,1,0,0,0,
18,48882473923,14723335@N05,e25af5dd9e,65535,66,A Panoramic View to a Hillside of Trees in Wind Cave National Park,1,0,0,1570843290,thor_mark ,5565,6,1001,azimuth358 blackhills capturenx2edited colorefexpro day3 draw evergreentrees evergreens grassland grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingnorth meadows nature nikond800e northamericaplains outside overcast pahásápa ponderosapines project365 ridge rollinghillsides southernblackhills spur trees triptodakotas triptodakotasandwyoming washunniya windcavecanyontrail windcavenationalpark southdakota unitedstates,,,43.554816,-103.466100,16,0,,5763684,1,0,0,0,
19,48863098637,14723335@N05,b2ec78b2b8,65535,66,"A Minimalistic A Wind Cave Landscape (Black & White, Wind Cave National Park)",1,0,0,1570502067,thor_mark ,5565,6,1369,blackwhite blackhills camranger capturenx2edited cloudy colorefexpro evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape looking22 lookingne lookoutpointtrail lookouttrail meadows minimalist mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside overcast overcastwithclouds pahásápa ponderosapines prairiegrass project365 rollinghillsides southernblackhills trees washunniya windcavenationalpark southdakota unitedstates,,,43.574566,-103.484300,16,0,,5763684,1,0,0,0,
20,48839446843,14723335@N05,77b655ac26,65535,66,"Ponderosa Pines with Rolling Hills and Prairie Grasses (Black & White, Wind Cave National Park)",1,0,0,1570153462,thor_mark ,5565,6,1198,blackhills blackwhite cloudy colorefexpro capturenx2edited azimuth214 mountains nature landscape meadows evergreens greatplains evergreentrees grassyfield grassymeadow lookingsw grassyarea mountainsindistance mountainsoffindistance hillsideoftrees trees outside overcast portfolio prairiegrass project365 ponderosapines southernblackhills rollinghillsides pahásápa nikond800e northamericaplains overcastwithclouds washunniya southdakota unitedstates windcavenationalpark,,,43.585250,-103.485317,16,0,,5763684,1,0,0,0,
21,48811801227,14723335@N05,f97431720b,65535,66,"Rankin Ridge with Overcast Skies One May Afternoon (Black & White, Wind Cave National Park)",1,0,0,1569722712,thor_mark ,5565,6,1279,azimuth106 blackwhite blackhills capturenx2edited cloudsaroundhillsides cloudsacrossvalley cloudy colorefexpro evergreentrees evergreens greatplains hiddeninclouds hillsideoftrees landscape lookingeast lowclouds mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside overcast overcastwithclouds pahásápa ponderosapines portfolio project365 rankinridgenaturetrail rollinghillsides silverefexpro2 southernblackhills trees washunniya windcavenationalpark southdakota unitedstates,,,43.627283,-103.481534,16,0,,5763684,1,0,0,0,
22,48790977796,14723335@N05,7793948066,65535,66,Ponderosa Pines with Rolling Hills and Prairie Grasses (Wind Cave National Park),1,0,0,1569375535,thor_mark ,5565,6,1295,azimuth129 blackhills capturenx2edited cloudy colorefexpro evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees ideasigotfromothers landscape lookingse meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside overcast overcastwithclouds pahásápa ponderosapines portfolio prairiegrass project365 rollinghillsides southernblackhills trees washunniya windcavenationalpark southdakota unitedstates,,,43.585216,-103.485334,16,0,,5763684,1,0,0,0,
23,48435427837,14723335@N05,10510104c3,65535,66,Walking Along Rankin Ridge and a View to a Distant Horizon (Wind Cave National Park),1,0,0,1564712035,thor_mark ,5565,6,1575,azimuth119 blackhills blueskies bluesskieswithclouds capturenx2edited colorefexpro day9 evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingse meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside pahásápa partlycloudy ponderosapines prairiegrass project365 rankinridgenaturetrail rollinghillsides southernblackhills sunny trees triptodakotas triptodakotasandwyoming washunniya windcavenationalpark southdakota unitedstates,,,43.625450,-103.482284,16,0,,5763684,1,0,0,0,
24,48354136981,46611873@N04,fe4a49e1d7,65535,66,proghorn antelope,1,0,0,1563866250,jb10okie,5463,6,298,nps nationalparks vacation wildlife southdakota windcavenationalpark pronghornantelope 2016 trip windcave,a16e2d4a30,jpg,43.600400,-103.381540,16,0,,5770224,1,0,0,0,
25,48148441017,14723335@N05,b37abdee30,65535,66,Wind Cave National Park Under Blue Skies,1,0,0,1561775744,thor_mark ,5565,6,984,azimuth198 blackhills blueskies bluesskieswithclouds capturenx2edited colorefexpro day9 evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingsw meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside pahásápa partlycloudy ponderosapines prairiegrass project365 rollinghillsides southernblackhills sunny trees triptodakotas triptodakotasandwyoming washunniya windcavenationalpark southdakota unitedstates,,,43.585583,-103.486034,16,0,,5770224,1,0,0,0,
26,48127401743,82195171@N00,831d2f606e,65535,66,Präriehund im Wind-Cave Nationalpark,1,0,0,1561481751,TauSo,4273,5,1655,prairiedog windcave windcavenp windcavenationalpark,,,43.571071,-103.485149,16,0,,,1,0,0,0,
27,48127367591,82195171@N00,abc2a23dd0,65535,66,Präriehunde im Wind-Cave Nationalpark,1,0,0,1561481752,TauSo,4273,5,1725,prairiedog windcave windcavenp windcavenationalpark,,,43.571071,-103.485149,16,0,,,1,0,0,0,
28,48117402702,14723335@N05,416b9bc751,65535,66,A Morning Under Blue Skies and Clouds (Wind Cave National Park),1,0,0,1561339907,thor_mark ,5565,6,1351,azimuth152 blackhills blueskies bluesskieswithclouds canvas capturenx2edited colorefexpro day9 evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingse meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside pahásápa partlycloudy ponderosapines portfolio prairiegrass project365 rollinghillsides southernblackhills sunny trees triptodakotas triptodakotasandwyoming washunniya windcavenationalpark southdakota unitedstates,,,43.585083,-103.485050,16,0,,5770224,1,0,0,0,
29,47775925981,23939795@N04,825838c2a2,65535,66,Prairie Dog in Whiteout 3219,1,0,0,1557020543,maguire33@verizon.net,4121,5,1579,snow windcavenationalpark prairiedog prairiedogtown wildlife custer southdakota unitedstatesofamerica,8eaabbf9b4,jpg,43.624319,-103.490598,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
30,33876107778,23939795@N04,67248201b9,65535,66,Wind Cave Bison 5118,1,0,0,1556754829,maguire33@verizon.net,4121,5,11700,americanbison bison snow windcavenationalpark wildlife,d9edd610d8,jpg,43.574775,-103.490162,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
31,33673179768,96854611@N02,421645c304,7825,8,Prairie Dog,1,0,0,1554567765,RWGrennan,8844,9,2032,prairie dog animal wild wind cave national park south dakota wildlife nature outdoors travel fluffy black hills winter rwgrennan rgrennan ryan grennan nikon d610 tamron 150600 cynomys,,,43.573871,-103.487777,15,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
32,46545238225,14723335@N05,1b9f1d6e2d,7869,8,"Hillsides, Meadows and Trees to Take in Along the Wind Cave Canyon Trail (Wind Cave National Park)",1,0,0,1553476895,thor_mark ,5565,6,1305,azimuth42 blackhills capturenx2edited colorefexpro day3 evergreentrees evergreens grassland grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingne meadows nature nikond800e northamericaplains outside overcast pahásápa ponderosapines project365 rollinghillsides southernblackhills trees triptodakotas triptodakotasandwyoming washunniya windcavecanyontrail windcavenationalpark southdakota unitedstates,,,43.555183,-103.457084,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
33,46537396015,14723335@N05,59ae76f224,7899,8,"Prairie of Tall Grasses with a Hillside Backdrop (Black & White, Wind Cave National Park)",1,0,0,1553393540,thor_mark ,5565,6,1378,azimuth214 blackhills capturenx2edited cloudy colorefexpro evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees ideasigotfromothers landscape lookingsw meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside overcast overcastwithclouds pahásápa ponderosapines prairiegrass project365 rollinghillsides southernblackhills trees washunniya windcavenationalpark southdakota unitedstates,,,43.585216,-103.485334,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
34,47424116861,14723335@N05,ac7c9e55d5,7820,8,Trees Along Cold Spring Creek While Hiking Along the Lookout Point Trail (Wind Cave National Park),1,0,0,1553046273,thor_mark ,5565,6,2024,azimuth136 blackhills camranger capturenx2edited cloudy colorefexpro evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingse lookoutpointtrail lookouttrail meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside overcast overcastwithclouds pahásápa ponderosapines portfolio project365 rollinghillsides southernblackhills trees washunniya windcavenationalpark southdakota unitedstates,,,43.574850,-103.484500,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
35,32474375927,14723335@N05,b6061cb40e,7830,8,Rolling Hills with Morning Overcast Skies (Wind Cave National Park),1,0,0,1552959353,thor_mark ,5565,6,1377,azimuth183 blackhills canvas capturenx2edited coldspringcreek colorefexpro creek day3 evergreentrees evergreens grassland grassyarea grassyfield grassymeadow greatplains hillsideoftrees ideasigotfromothers landscape lookingsouth meadow nature nikond800e northamericaplains outside overcast pahásápa ponderosapines portfolio project365 rollinghillsides southernblackhills trees triptodakotas triptodakotasandwyoming washunniya windcavenationalpark southdakota unitedstates,,,43.580350,-103.489184,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
36,46620710774,14723335@N05,2cd857bc75,7895,8,First Views Across the Prairie Landscape and Rolling Hills of Wind Cave National Park,1,0,0,1552270662,thor_mark ,5565,6,1282,azimuth204 blackhills camranger capturenx2edited cloudy colorefexpro grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingssw meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside overcast overcastwithclouds pahásápa ponderosapines portfolio project365 rollinghillsides southernblackhills trees washunniya windcavenationalpark southdakota unitedstates,,,43.639433,-103.467634,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
37,39946066033,50569852@N05,ed14bb7d78,4846,5,Bison on the Road 2,1,0,0,1548720010,pmvarsa,4309,5,4084,summer 2001 analog film 135 kodak kodakroyalgold 200iso nikonsupercoolscan9000ed nikon coolscan west western outdoor activity tourism tourist custer state park needles highway iron mountain road trees bison herd wildlife animal sky pine grass canon ftb canonftb classic camera southdakota sd usa america unitedstates,,,43.639802,-103.469259,15,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
38,46847364602,50569852@N05,e683bae8f4,4828,5,Juvenile Bison Crossing the Road,1,0,0,1548633610,pmvarsa,4309,5,2855,summer 2001 analog film 135 kodak kodakroyalgold 200iso nikonsupercoolscan9000ed nikon coolscan west western outdoor activity tourism tourist custer state park needles highway iron mountain road trees bison herd wildlife animal sky pine grass canon ftb canonftb classic camera southdakota sd usa america unitedstates,,,43.639802,-103.469259,15,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
39,46887459781,50569852@N05,efc3ee01ea,7922,8,Bison on the Road 1,1,0,0,1548547208,pmvarsa,4309,5,4169,summer 2001 analog film 135 kodak kodakroyalgold 200iso nikonsupercoolscan9000ed nikon coolscan west western outdoor activity tourism tourist custer state park needles highway iron mountain road trees bison herd wildlife animal sky pine grass canon ftb canonftb classic camera southdakota sd usa america unitedstates,,,43.639802,-103.469259,15,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
40,33001162498,50569852@N05,5de9e9b2dc,7854,8,Bison on the Road,1,0,0,1548460808,pmvarsa,4309,5,3163,summer 2001 analog film 135 kodak kodakroyalgold 200iso nikonsupercoolscan9000ed nikon coolscan west western outdoor activity tourism tourist custer state park needles highway iron mountain road car trouble overheated engine trees bison herd wildlife animal sky pine grass canon ftb canonftb classic camera southdakota sd usa america unitedstates,,,43.639802,-103.469259,15,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
41,32969714048,14723335@N05,2f99dd8b49,4825,5,I Could See for Miles and Miles... (Wind Cave National Park),1,0,0,1548211585,thor_mark ,5565,6,2165,azimuth100 blackhills blueskies bluesskieswithclouds canvas capturenx2edited colorefexpro day9 evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingeast meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside pahásápa partlycloudy ponderosapines portfolio prairiegrass project365 rankinridgenaturetrail rollinghillsides southernblackhills sunny trees triptodakotas triptodakotasandwyoming washunniya windcavenationalpark southdakota unitedstates,,,43.622966,-103.482617,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
42,39868469253,14723335@N05,f31d9e24aa,7802,8,A Grassy Meadow Leading to a Forest Edge (Wind Cave National Park),1,0,0,1548124914,thor_mark ,5565,6,2903,azimuth208 blackhills blueskies bluesskieswithclouds canvas capturenx2edited colorefexpro day9 evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingsw meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside pahásápa partlycloudy ponderosapines portfolio prairiegrass project365 rollinghillsides southernblackhills sunny trees triptodakotas triptodakotasandwyoming washunniya windcavenationalpark southdakota unitedstates absolutelystunningscapes,,,43.639516,-103.467584,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
43,45914952362,14723335@N05,63d4f3f82b,4913,5,A Wind Cave Landscape (Wind Cave National Park),1,0,0,1542683878,thor_mark ,5565,6,2338,blackhills camranger capturenx2edited cloudy colorefexpro evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape looking22 lookingne lookoutpointtrail lookouttrail meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside overcast overcastwithclouds pahásápa ponderosapines prairiegrass project365 rollinghillsides southernblackhills trees washunniya windcavenationalpark southdakota unitedstates,,,43.574583,-103.484317,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
44,43987108860,14723335@N05,33869ee72b,4872,5,I Took in What Nature Was Willing to Give... (Wind Cave National Park,1,0,0,1541814901,thor_mark ,5565,6,2014,azimuth150 blackhills capturenx2edited cloudy coldspringcreek colorefexpro creek evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingsse lookoutpointtrail lookouttrail meadows nature nikond800e northamericaplains outside overcast overcastwithclouds pahásápa ponderosapines project365 rollinghillsides southernblackhills trees washunniya windcavenationalpark southdakota unitedstates,,,43.579383,-103.484150,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
45,45602927381,77363333@N08,66d5622244,1969,2,"Rankin Ridge Trail & Fire Tower (Custer, South Dakota)",1,0,0,1540751283,@CarShowShooter,65535,66,2011,geo:lat=4362549242 geo:lon=10348204494 geotagged coldspringiihistorical unitedstates usa blackhills blackhillsofsd blackhillsofsouthdakota cellphoneimage custer custercounty custercountysd custercountysouthdakota custersd custersouthdakota firetower hikingtrail lookouttower rankinridge rankinridgefiretower rankinridgelookouttower rankinridgeroad rankinridgetrail samsungcellphone samsungs8 sd87 southdakota southdakotablackhills southdakotatourism southdakotatouristattraction southdakotatravel southdakotavacation summer touristattraction travel travelphotography vacation vacationphotos,27560de65b,jpg,43.625491,-103.482045,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
46,44688868515,77363333@N08,fcac245229,1912,2,"Rankin Ridge Trail & Fire Tower (Custer, South Dakota)",1,0,0,1540751284,@CarShowShooter,65535,66,1772,geo:lat=4362713453 geo:lon=10348150600 geotagged coldspringiihistorical unitedstates usa blackhills blackhillsofsd blackhillsofsouthdakota cellphoneimage custer custercounty custercountysd custercountysouthdakota custersd custersouthdakota firetower hikingtrail lookouttower rankinridge rankinridgefiretower rankinridgelookouttower rankinridgeroad rankinridgetrail samsungcellphone samsungs8 sd87 southdakota southdakotablackhills southdakotatourism southdakotatouristattraction southdakotatravel southdakotavacation summer touristattraction travel travelphotography vacation vacationphotos,c5e2f1ca48,jpg,43.627133,-103.481506,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
47,30661953807,77363333@N08,744e69fdba,1904,2,"Rankin Ridge Trail & Fire Tower (Custer, South Dakota)",1,0,0,1540751285,@CarShowShooter,65535,66,4223,geo:lat=4362645278 geo:lon=10348170561 geotagged coldspringiihistorical unitedstates usa blackhills blackhillsofsd blackhillsofsouthdakota cellphoneimage custer custercounty custercountysd custercountysouthdakota custersd custersouthdakota firetower hikingtrail lookouttower rankinridge rankinridgefiretower rankinridgelookouttower rankinridgeroad rankinridgetrail samsungcellphone samsungs8 sd87 southdakota southdakotablackhills southdakotatourism southdakotatouristattraction southdakotatravel southdakotavacation summer touristattraction travel travelphotography vacation vacationphotos,270a5f109f,jpg,43.626452,-103.481706,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
48,30661930007,77363333@N08,a41f46db8b,1921,2,"Rankin Ridge Trail & Fire Tower (Custer, South Dakota)",1,0,0,1540751286,@CarShowShooter,65535,66,7538,geo:lat=4362276211 geo:lon=10348594189 geotagged coldspringiihistorical unitedstates usa blackhills blackhillsofsd blackhillsofsouthdakota cellphoneimage custer custercounty custercountysd custercountysouthdakota custersd custersouthdakota firetower hikingtrail lookouttower rankinridge rankinridgefiretower rankinridgelookouttower rankinridgeroad rankinridgetrail samsungcellphone samsungs8 sd87 southdakota southdakotablackhills southdakotatourism southdakotatouristattraction southdakotatravel southdakotavacation summer touristattraction travel travelphotography vacation vacationphotos,8060a4fcc3,jpg,43.622761,-103.485942,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
49,43785049500,77363333@N08,6dc70c2bc3,1926,2,"Rankin Ridge Trail & Fire Tower (Custer, South Dakota)",1,0,0,1540751286,@CarShowShooter,65535,66,8103,coldspringiihistorical geo:lat=4362543696 geo:lon=10348235590 geotagged unitedstates usa 18200 18200mm blackhills blackhillsofsd blackhillsofsouthdakota custer custercounty custercountysd custercountysouthdakota custersd custersouthdakota firetower hikingtrail lookouttower rankinridge rankinridgefiretower rankinridgelookouttower rankinridgeroad rankinridgetrail sd87 sonya6500 sonyalpha6500 sonye18200mmf3563oss sonymirrorless sonyα6500 southdakota southdakotablackhills southdakotatourism southdakotatouristattraction southdakotatravel southdakotavacation summer touristattraction travel travelphotography vacation vacationphotos,c39ef61ce1,jpg,43.625436,-103.482356,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
50,30661845207,77363333@N08,0254ba84ba,1935,2,"Rankin Ridge Trail & Fire Tower (Custer, South Dakota)",1,0,0,1540751287,@CarShowShooter,65535,66,7961,coldspringiihistorical geo:lat=4362551559 geo:lon=10348238675 geotagged unitedstates usa 18200 18200mm blackhills blackhillsofsd blackhillsofsouthdakota custer custercounty custercountysd custercountysouthdakota custersd custersouthdakota firetower hikingtrail lookouttower rankinridge rankinridgefiretower rankinridgelookouttower rankinridgeroad rankinridgetrail sd87 sonya6500 sonyalpha6500 sonye18200mmf3563oss sonymirrorless sonyα6500 southdakota southdakotablackhills southdakotatourism southdakotatouristattraction southdakotatravel southdakotavacation summer touristattraction travel travelphotography vacation vacationphotos,731ea4f5d3,jpg,43.625516,-103.482387,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
51,45508859652,14723335@N05,a3564c0a44,1938,2,Passing Clouds and Moving Shadows Across the Hillsides of Wind Cave National Park,1,0,0,1540516580,thor_mark ,5565,6,2666,azimuth180 blackhills blueskies bluesskieswithclouds canvas capturenx2edited colorefexpro day9 evergreentrees evergreens grassyarea grassyfield grassymeadow greatplains hillsideoftrees landscape lookingsouth meadows mountains mountainsindistance mountainsoffindistance nature nikond800e northamericaplains outside pahásápa partlycloudy ponderosapines portfolio prairiegrass project365 rankinridgenaturetrail rollinghillsides southernblackhills sunny trees triptodakotas triptodakotasandwyoming washunniya windcavenationalpark southdakota unitedstates,,,43.621833,-103.483134,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
52,31685373498,77363333@N08,265078df98,1930,2,White Pricklypoppy (Argemone Polyanthemos),1,0,0,1540507403,@CarShowShooter,65535,66,8764,coldspringiihistorical geo:lat=4357367655 geo:lon=10348778524 geotagged hotsprings southdakota unitedstates usa 18200 18200mm annualplant annualpricklepoppy argemonepolyanthemos bee bluestempricklepoppy bluestempricklypoppy crestedpricklypoppy custercounty flower honeybee macro papaveraceae pollen poppyfamily pricklypoppy snowywhiteflower sonya6500 sonyalpha6500 sonye18200mmf3563oss sonyα6500 southdakotatravel southdakotavacation southdakotawildflower summer sunnyday thistlepoppy travel travelphotography vacation vacationphotos whiteflower whitepricklypoppy wildflower windcavenationalpark yellowpollen,7a0032438d,jpg,43.573677,-103.487787,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
53,44805435124,99491151@N00,9681ba637c,1945,2,"Wind Cave National Park (Custer County, South Dakota)",1,0,0,1540358795,courthouselover,7353,8,183,southdakota sd landscapes custercounty nationalparksystem windcavenationalpark nationalparks northamerica unitedstates us blackhills westriversouthdakota,,,43.546779,-103.478840,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
54,44805434404,99491151@N00,0631a62965,1901,2,"Wind Cave National Park Visitor Center Sign (Custer County, South Dakota)",1,0,0,1540358796,courthouselover,7353,8,204,southdakota sd custercounty nationalparksystem windcavenationalpark nationalparks nationalparksigns northamerica unitedstates us blackhills westriversouthdakota,,,43.546779,-103.478840,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
55,45480286532,99491151@N00,1dbdf7c9cd,1940,2,"Wind Cave (Wind Cave National Park, South Dakota)",1,0,0,1540358796,courthouselover,7353,8,217,southdakota sd custercounty nationalparksystem windcavenationalpark nationalparks windcave boxwork northamerica unitedstates us blackhills westriversouthdakota,,,43.558015,-103.479602,16,0,Ow3JGXJQUL8bArvvuA,12589861,1,0,0,0,
