,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily
49642515931_166814634@N04_306e41d712,49642515931,166814634@N04,306e41d712,65535,66,Trio Fatbike Championships 2020 (108)LR,1,0,0
49641993343_166814634@N04_febe7155d9,49641993343,166814634@N04,febe7155d9,65535,66,Trio Fatbike Championships 2020 (109)LR,1,0,0
49642514856_166814634@N04_dde439a38a,49642514856,166814634@N04,dde439a38a,65535,66,Trio Fatbike Championships 2020 (110)LR,1,0,0
49642514211_166814634@N04_fe478232df,49642514211,166814634@N04,fe478232df,65535,66,Trio Fatbike Championships 2020 (111)LR,1,0,0
49642513701_166814634@N04_cd1171ecf6,49642513701,166814634@N04,cd1171ecf6,65535,66,Trio Fatbike Championships 2020 (112)LR,1,0,0
49642513161_166814634@N04_b72430449e,49642513161,166814634@N04,b72430449e,65535,66,Trio Fatbike Championships 2020 (113)LR,1,0,0
49642787592_166814634@N04_37147206a7,49642787592,166814634@N04,37147206a7,65535,66,Trio Fatbike Championships 2020 (114)LR,1,0,0
49642787092_166814634@N04_7ab34e539b,49642787092,166814634@N04,7ab34e539b,65535,66,Trio Fatbike Championships 2020 (115)LR,1,0,0
49642786602_166814634@N04_b5ae157363,49642786602,166814634@N04,b5ae157363,65535,66,Trio Fatbike Championships 2020 (116)LR,1,0,0
49641989313_166814634@N04_49fd9187f4,49641989313,166814634@N04,49fd9187f4,65535,66,Trio Fatbike Championships 2020 (117)LR,1,0,0
49642510911_166814634@N04_e8221ae7a2,49642510911,166814634@N04,e8221ae7a2,65535,66,Trio Fatbike Championships 2020 (118)LR,1,0,0
49641988458_166814634@N04_feeea13a21,49641988458,166814634@N04,feeea13a21,65535,66,Trio Fatbike Championships 2020 (119)LR,1,0,0
49642784532_166814634@N04_7581ff53a7,49642784532,166814634@N04,7581ff53a7,65535,66,Trio Fatbike Championships 2020 (120)LR,1,0,0
49642784047_166814634@N04_cbe710c8ec,49642784047,166814634@N04,cbe710c8ec,65535,66,Trio Fatbike Championships 2020 (121)LR,1,0,0
49642508876_166814634@N04_24a92121ec,49642508876,166814634@N04,24a92121ec,65535,66,Trio Fatbike Championships 2020 (122)LR,1,0,0
49642782907_166814634@N04_e7b408b9bb,49642782907,166814634@N04,e7b408b9bb,65535,66,Trio Fatbike Championships 2020 (123)LR,1,0,0
49641985663_166814634@N04_93bea096c7,49641985663,166814634@N04,93bea096c7,65535,66,Trio Fatbike Championships 2020 (124)LR,1,0,0
49642781847_166814634@N04_2ffb57efab,49642781847,166814634@N04,2ffb57efab,65535,66,Trio Fatbike Championships 2020 (125)LR,1,0,0
49642781392_166814634@N04_f2b30066b9,49642781392,166814634@N04,f2b30066b9,65535,66,Trio Fatbike Championships 2020 (126)LR,1,0,0
49642505901_166814634@N04_8473f3e0bd,49642505901,166814634@N04,8473f3e0bd,65535,66,Trio Fatbike Championships 2020 (127)LR,1,0,0
49642780182_166814634@N04_be62674f0e,49642780182,166814634@N04,be62674f0e,65535,66,Trio Fatbike Championships 2020 (128)LR,1,0,0
49642779717_166814634@N04_1f0e4a2f09,49642779717,166814634@N04,1f0e4a2f09,65535,66,Trio Fatbike Championships 2020 (129)LR,1,0,0
49641982273_166814634@N04_ba2c0d5a51,49641982273,166814634@N04,ba2c0d5a51,65535,66,Trio Fatbike Championships 2020 (130)LR,1,0,0
49641981643_166814634@N04_2b7b2e213e,49641981643,166814634@N04,2b7b2e213e,65535,66,Trio Fatbike Championships 2020 (131)LR,1,0,0
49642503216_166814634@N04_f8716fec2d,49642503216,166814634@N04,f8716fec2d,65535,66,Trio Fatbike Championships 2020 (132)LR,1,0,0
49642502811_166814634@N04_b714ce1923,49642502811,166814634@N04,b714ce1923,65535,66,Trio Fatbike Championships 2020 (133)LR,1,0,0
49642777162_166814634@N04_45c5627f65,49642777162,166814634@N04,45c5627f65,65535,66,Trio Fatbike Championships 2020 (134)LR,1,0,0
49641979833_166814634@N04_4814700cfc,49641979833,166814634@N04,4814700cfc,65535,66,Trio Fatbike Championships 2020 (135)LR,1,0,0
49642776432_166814634@N04_014901d39d,49642776432,166814634@N04,014901d39d,65535,66,Trio Fatbike Championships 2020 (136)LR,1,0,0
49641979003_166814634@N04_338f9ac352,49641979003,166814634@N04,338f9ac352,65535,66,Trio Fatbike Championships 2020 (137)LR,1,0,0
49641978518_166814634@N04_edf9b6d4a7,49641978518,166814634@N04,edf9b6d4a7,65535,66,Trio Fatbike Championships 2020 (138)LR,1,0,0
49642500191_166814634@N04_8f64bf6626,49642500191,166814634@N04,8f64bf6626,65535,66,Trio Fatbike Championships 2020 (139)LR,1,0,0
49642499686_166814634@N04_38f098c3d2,49642499686,166814634@N04,38f098c3d2,65535,66,Trio Fatbike Championships 2020 (141)LR,1,0,0
49641977043_166814634@N04_8121e78076,49641977043,166814634@N04,8121e78076,65535,66,Trio Fatbike Championships 2020 (142)LR,1,0,0
49641976318_166814634@N04_86da17a4f1,49641976318,166814634@N04,86da17a4f1,65535,66,Trio Fatbike Championships 2020 (143)LR,1,0,0
49641975478_166814634@N04_6829d3cedd,49641975478,166814634@N04,6829d3cedd,65535,66,Trio Fatbike Championships 2020 (144)LR,1,0,0
49641975168_166814634@N04_9d335fe595,49641975168,166814634@N04,9d335fe595,65535,66,Trio Fatbike Championships 2020 (145)LR,1,0,0
49642496466_166814634@N04_bb6f30b6b4,49642496466,166814634@N04,bb6f30b6b4,65535,66,Trio Fatbike Championships 2020 (146)LR,1,0,0
49642496031_166814634@N04_2e888af8be,49642496031,166814634@N04,2e888af8be,65535,66,Trio Fatbike Championships 2020 (148)LR,1,0,0
49641973738_166814634@N04_fb0f1946f0,49641973738,166814634@N04,fb0f1946f0,65535,66,Trio Fatbike Championships 2020 (149)LR,1,0,0
49642495101_166814634@N04_a9ef88e6a9,49642495101,166814634@N04,a9ef88e6a9,65535,66,Trio Fatbike Championships 2020 (150)LR,1,0,0
49642769657_166814634@N04_00f24a930a,49642769657,166814634@N04,00f24a930a,65535,66,Trio Fatbike Championships 2020 (151)LR,1,0,0
49641972253_166814634@N04_edc4009d80,49641972253,166814634@N04,edc4009d80,65535,66,Trio Fatbike Championships 2020 (152)LR,1,0,0
49642493316_166814634@N04_efb314139d,49642493316,166814634@N04,efb314139d,65535,66,Trio Fatbike Championships 2020 (153)LR,1,0,0
49642492896_166814634@N04_86fdd29814,49642492896,166814634@N04,86fdd29814,65535,66,Trio Fatbike Championships 2020 (154)LR,1,0,0
49641970393_166814634@N04_c1fa805957,49641970393,166814634@N04,c1fa805957,65535,66,Trio Fatbike Championships 2020 (155)LR,1,0,0
49642766457_166814634@N04_0c7ef51eed,49642766457,166814634@N04,0c7ef51eed,65535,66,Trio Fatbike Championships 2020 (156)LR,1,0,0
49642490771_166814634@N04_0506f4b4f7,49642490771,166814634@N04,0506f4b4f7,65535,66,Trio Fatbike Championships 2020 (157)LR,1,0,0
49642489491_166814634@N04_f5deb3396f,49642489491,166814634@N04,f5deb3396f,65535,66,Trio Fatbike Championships 2020 (160)LR,1,0,0
49642763522_166814634@N04_f0032d4a7b,49642763522,166814634@N04,f0032d4a7b,65535,66,Trio Fatbike Championships 2020 (161)LR,1,0,0
49641966473_166814634@N04_43da0dcfe0,49641966473,166814634@N04,43da0dcfe0,65535,66,Trio Fatbike Championships 2020 (162)LR,1,0,0
49642762857_166814634@N04_be49e841bd,49642762857,166814634@N04,be49e841bd,65535,66,Trio Fatbike Championships 2020 (164)LR,1,0,0
49641965723_166814634@N04_8b6a6aac89,49641965723,166814634@N04,8b6a6aac89,65535,66,Trio Fatbike Championships 2020 (165)LR,1,0,0
49641965228_166814634@N04_57427d5d70,49641965228,166814634@N04,57427d5d70,65535,66,Trio Fatbike Championships 2020 (166)LR,1,0,0
49641964523_166814634@N04_1de69b4dc5,49641964523,166814634@N04,1de69b4dc5,65535,66,Trio Fatbike Championships 2020 (167)LR,1,0,0
49641963698_166814634@N04_3704e5d026,49641963698,166814634@N04,3704e5d026,65535,66,Trio Fatbike Championships 2020 (168)LR,1,0,0
49642484346_166814634@N04_35069e254b,49642484346,166814634@N04,35069e254b,65535,66,Trio Fatbike Championships 2020 (169)LR,1,0,0
49642483931_166814634@N04_2f3a2bc128,49642483931,166814634@N04,2f3a2bc128,65535,66,Trio Fatbike Championships 2020 (170)LR,1,0,0
49641961913_166814634@N04_696a5b5586,49641961913,166814634@N04,696a5b5586,65535,66,Trio Fatbike Championships 2020 (171)LR,1,0,0
49642757997_166814634@N04_c7a062995b,49642757997,166814634@N04,c7a062995b,65535,66,Trio Fatbike Championships 2020 (172)LR,1,0,0
49641960903_166814634@N04_ac8d4283f6,49641960903,166814634@N04,ac8d4283f6,65535,66,Trio Fatbike Championships 2020 (173)LR,1,0,0
49642482061_166814634@N04_30e07919d8,49642482061,166814634@N04,30e07919d8,65535,66,Trio Fatbike Championships 2020 (174)LR,1,0,0
49642481466_166814634@N04_a08e7b5372,49642481466,166814634@N04,a08e7b5372,65535,66,Trio Fatbike Championships 2020 (175)LR,1,0,0
