,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily
49376170106_10496216@N06_ed49262ac0,49376170106,10496216@N06,ed49262ac0,65535,66,"2I/Borisov in Hydra December 29, 2019 UTC",1,0,0
49369450466_10496216@N06_e8e4c1f18c,49369450466,10496216@N06,e8e4c1f18c,65535,66,"2I/Borisov in Hydra December 28, 2019 UTC",1,0,0
49356243507_10496216@N06_0c64800101,49356243507,10496216@N06,0c64800101,65535,66,"2I/Borisov in Hydra December 27, 2019 UTC",1,0,0
49313403193_59447243@N04_909a7f2d41,49313403193,59447243@N04,909a7f2d41,65535,66,"Chain of Craters Rd, Hawaii",1,0,0
49179210026_92909698@N06_cab992f458,49179210026,92909698@N06,cab992f458,65535,66,The Turtle Bay (Big Island - Hawaii),1,0,0
49169884357_53814102@N04_151131e12d,49169884357,53814102@N04,151131e12d,65535,66,Sapindus saponaria fruit,1,0,0
49128507073_92909698@N06_efd12ef74d,49128507073,92909698@N06,efd12ef74d,65535,66,A walk on a volcanic crater in Hawaii,1,0,0
49119527461_27796688@N08_0506ec1915,49119527461,27796688@N08,0506ec1915,65535,66,Petroglyphs I,1,0,0
49108835698_92909698@N06_c073620fa7,49108835698,92909698@N06,c073620fa7,65535,66,Coast of Hawaii,1,0,0
49087017682_92909698@N06_b14f0358c4,49087017682,92909698@N06,b14f0358c4,65535,66,Clara and the rock,1,0,0
49512379217_13875847@N00_7700d0d48b,49512379217,13875847@N00,7700d0d48b,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511642208_13875847@N00_405f34e390,49511642208,13875847@N00,405f34e390,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512378997_13875847@N00_389604a358,49512378997,13875847@N00,389604a358,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511642068_13875847@N00_39b8f6e299,49511642068,13875847@N00,39b8f6e299,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512151421_13875847@N00_dac207d6fd,49512151421,13875847@N00,dac207d6fd,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512149021_13875847@N00_cfc7e62304,49512149021,13875847@N00,cfc7e62304,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511634383_13875847@N00_4308155a0a,49511634383,13875847@N00,4308155a0a,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511632993_13875847@N00_471c76e247,49511632993,13875847@N00,471c76e247,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511632033_13875847@N00_48ca8471e6,49511632033,13875847@N00,48ca8471e6,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512367212_13875847@N00_e95d942ee9,49512367212,13875847@N00,e95d942ee9,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512366767_13875847@N00_8ae36e2dcb,49512366767,13875847@N00,8ae36e2dcb,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512363942_13875847@N00_6215d350b4,49512363942,13875847@N00,6215d350b4,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512137066_13875847@N00_cb33aa15ee,49512137066,13875847@N00,cb33aa15ee,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512358492_13875847@N00_22ea5bd834,49512358492,13875847@N00,22ea5bd834,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512356037_13875847@N00_a36180a5f2,49512356037,13875847@N00,a36180a5f2,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512128471_13875847@N00_ca0740af4a,49512128471,13875847@N00,ca0740af4a,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511614233_13875847@N00_cd01f2c225,49511614233,13875847@N00,cd01f2c225,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511609248_13875847@N00_107c4dfd68,49511609248,13875847@N00,107c4dfd68,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512345222_13875847@N00_d4711d1758,49512345222,13875847@N00,d4711d1758,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512119306_13875847@N00_ddf0651770,49512119306,13875847@N00,ddf0651770,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511607918_13875847@N00_a93306ec0a,49511607918,13875847@N00,a93306ec0a,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511604948_13875847@N00_bc34e2f7eb,49511604948,13875847@N00,bc34e2f7eb,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512339542_13875847@N00_80278e840b,49512339542,13875847@N00,80278e840b,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511602083_13875847@N00_c56d6ef0dd,49511602083,13875847@N00,c56d6ef0dd,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511584523_13875847@N00_810fd85cec,49511584523,13875847@N00,810fd85cec,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49512032121_13875847@N00_63945d0b60,49512032121,13875847@N00,63945d0b60,65535,66,"Hale Ohia Cottages, Volcano, HI",1,0,0
49511828866_13875847@N00_d8cd2aedcf,49511828866,13875847@N00,d8cd2aedcf,65535,66,"Kilauea Lodge Restaurant, Volcano, HI",1,0,0
49511827801_13875847@N00_a21482d058,49511827801,13875847@N00,a21482d058,65535,66,"Kilauea Lodge Restaurant, Volcano, HI",1,0,0
49512046327_13875847@N00_de9283010f,49512046327,13875847@N00,de9283010f,65535,66,"Meatloaf; Volcano, HI",1,0,0
49512045052_13875847@N00_13e18762dc,49512045052,13875847@N00,13e18762dc,65535,66,Senior Cat on premises. Mahalo for slowing down!,1,0,0
49512042962_13875847@N00_92572d945a,49512042962,13875847@N00,92572d945a,65535,66,"Meatloaf; Volcano, HI",1,0,0
49511307503_13875847@N00_b1b9fe1fa7,49511307503,13875847@N00,b1b9fe1fa7,65535,66,"Meatloaf; Volcano, HI",1,0,0
49511812881_13875847@N00_a42bf09156,49511812881,13875847@N00,a42bf09156,65535,66,"Meatloaf; Volcano, HI",1,0,0
49424938608_54876474@N00_7d7586d312,49424938608,54876474@N00,7d7586d312,65535,66,IMG_4134,1,0,0
49424937823_54876474@N00_8af0363286,49424937823,54876474@N00,8af0363286,65535,66,IMG_4135,1,0,0
49425407291_54876474@N00_22f4ef1fcc,49425407291,54876474@N00,22f4ef1fcc,65535,66,IMG_4137,1,0,0
49425633917_54876474@N00_ee4d552823,49425633917,54876474@N00,ee4d552823,65535,66,IMG_4138,1,0,0
49425633332_54876474@N00_16d10375bf,49425633332,54876474@N00,16d10375bf,65535,66,IMG_4139,1,0,0
49424934923_54876474@N00_0e384c18b4,49424934923,54876474@N00,0e384c18b4,65535,66,IMG_4140,1,0,0
49425404471_54876474@N00_0251f5e9d1,49425404471,54876474@N00,0251f5e9d1,65535,66,IMG_4141,1,0,0
49425403221_54876474@N00_17f7081f4d,49425403221,54876474@N00,17f7081f4d,65535,66,IMG_4142,1,0,0
49424932128_54876474@N00_4d5c55ae03,49424932128,54876474@N00,4d5c55ae03,65535,66,IMG_4143,1,0,0
49425401171_54876474@N00_49118b1719,49425401171,54876474@N00,49118b1719,65535,66,IMG_4144,1,0,0
49424930368_54876474@N00_2a4faa8aef,49424930368,54876474@N00,2a4faa8aef,65535,66,IMG_4145,1,0,0
49425627287_54876474@N00_f709fb1532,49425627287,54876474@N00,f709fb1532,65535,66,IMG_4146,1,0,0
49425626752_54876474@N00_af7e7f64a5,49425626752,54876474@N00,af7e7f64a5,65535,66,IMG_4147,1,0,0
49425398571_54876474@N00_3f30833881,49425398571,54876474@N00,3f30833881,65535,66,IMG_4148,1,0,0
49424927698_54876474@N00_c6b90fff5b,49424927698,54876474@N00,c6b90fff5b,65535,66,IMG_4149,1,0,0
49425624837_54876474@N00_3c5a8054f8,49425624837,54876474@N00,3c5a8054f8,65535,66,IMG_4150,1,0,0
49425624167_54876474@N00_eebe2c037a,49425624167,54876474@N00,eebe2c037a,65535,66,IMG_4151,1,0,0
49425623407_54876474@N00_4cc82e84d7,49425623407,54876474@N00,4cc82e84d7,65535,66,IMG_4152,1,0,0
49424924793_54876474@N00_06a7aafa08,49424924793,54876474@N00,06a7aafa08,65535,66,IMG_4153,1,0,0
49425621942_54876474@N00_f07a03aa64,49425621942,54876474@N00,f07a03aa64,65535,66,IMG_4154,1,0,0
49424923683_54876474@N00_f54b615616,49424923683,54876474@N00,f54b615616,65535,66,IMG_4155,1,0,0
49425621032_54876474@N00_c2c6318b11,49425621032,54876474@N00,c2c6318b11,65535,66,IMG_4156,1,0,0
49425620442_54876474@N00_a704256597,49425620442,54876474@N00,a704256597,65535,66,IMG_4157,1,0,0
49425392031_54876474@N00_287aa21c6a,49425392031,54876474@N00,287aa21c6a,65535,66,IMG_4158,1,0,0
49425391666_54876474@N00_d39c935178,49425391666,54876474@N00,d39c935178,65535,66,IMG_4159,1,0,0
49425619052_54876474@N00_65c15d921c,49425619052,54876474@N00,65c15d921c,65535,66,IMG_4160,1,0,0
49425391196_54876474@N00_883fc2f918,49425391196,54876474@N00,883fc2f918,65535,66,IMG_4161,1,0,0
49425618132_54876474@N00_0b7cfa3d26,49425618132,54876474@N00,0b7cfa3d26,65535,66,IMG_4162,1,0,0
49424920083_54876474@N00_d42a4d250c,49424920083,54876474@N00,d42a4d250c,65535,66,IMG_4163,1,0,0
49424919838_54876474@N00_da3475f0a2,49424919838,54876474@N00,da3475f0a2,65535,66,IMG_4164,1,0,0
49425617237_54876474@N00_8f7af89f40,49425617237,54876474@N00,8f7af89f40,65535,66,IMG_4165,1,0,0
49425616287_54876474@N00_819208c217,49425616287,54876474@N00,819208c217,65535,66,IMG_4167,1,0,0
49424918533_54876474@N00_72cbfe16cb,49424918533,54876474@N00,72cbfe16cb,65535,66,IMG_4168,1,0,0
49424918253_54876474@N00_32430ec28a,49424918253,54876474@N00,32430ec28a,65535,66,IMG_4169,1,0,0
49424917888_54876474@N00_e87c95455f,49424917888,54876474@N00,e87c95455f,65535,66,IMG_4170,1,0,0
49424917633_54876474@N00_dc531a8d44,49424917633,54876474@N00,dc531a8d44,65535,66,IMG_4171,1,0,0
49425327171_54876474@N00_fc6127527a,49425327171,54876474@N00,fc6127527a,65535,66,IMG_4166,1,0,0
49425328152_13875847@N00_ceb89fd088,49425328152,13875847@N00,ceb89fd088,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425323067_13875847@N00_efa4fb13c4,49425323067,13875847@N00,efa4fb13c4,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425091716_13875847@N00_b54350b3e1,49425091716,13875847@N00,b54350b3e1,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49424623138_13875847@N00_1cc9d0606a,49424623138,13875847@N00,1cc9d0606a,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425089311_13875847@N00_4fb00c3bc9,49425089311,13875847@N00,4fb00c3bc9,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425088216_13875847@N00_ff70633505,49425088216,13875847@N00,ff70633505,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49424614353_13875847@N00_495b55b55c,49424614353,13875847@N00,495b55b55c,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49424612198_13875847@N00_ccc3a54e60,49424612198,13875847@N00,ccc3a54e60,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49424610103_13875847@N00_bd9ae84d70,49424610103,13875847@N00,bd9ae84d70,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425304777_13875847@N00_63d7b55c19,49425304777,13875847@N00,63d7b55c19,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49424606973_13875847@N00_f534e32a4b,49424606973,13875847@N00,f534e32a4b,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425302557_13875847@N00_04ebdb9bb3,49425302557,13875847@N00,04ebdb9bb3,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425072961_13875847@N00_b5e766f432,49425072961,13875847@N00,b5e766f432,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425072276_13875847@N00_c0459c7baa,49425072276,13875847@N00,c0459c7baa,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49424603413_13875847@N00_0d2e56d733,49424603413,13875847@N00,0d2e56d733,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49424601368_13875847@N00_77da593ed4,49424601368,13875847@N00,77da593ed4,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49424599918_13875847@N00_eeb63f1f9c,49424599918,13875847@N00,eeb63f1f9c,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49424599133_13875847@N00_bd3a0ebe46,49424599133,13875847@N00,bd3a0ebe46,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425294757_13875847@N00_ffc8582a69,49425294757,13875847@N00,ffc8582a69,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425065131_13875847@N00_643730b195,49425065131,13875847@N00,643730b195,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425064361_13875847@N00_820f422235,49425064361,13875847@N00,820f422235,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49425289382_13875847@N00_74d2e5795c,49425289382,13875847@N00,74d2e5795c,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49423209552_13875847@N00_faf54de33b,49423209552,13875847@N00,faf54de33b,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422518803_13875847@N00_5832445c13,49422518803,13875847@N00,5832445c13,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422981921_13875847@N00_4fd73ff738,49422981921,13875847@N00,4fd73ff738,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49423203527_13875847@N00_bdd9818100,49423203527,13875847@N00,bdd9818100,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49423202147_13875847@N00_aa636590b8,49423202147,13875847@N00,aa636590b8,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422975741_13875847@N00_24e0358ed4,49422975741,13875847@N00,24e0358ed4,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422510123_13875847@N00_da948f1bf8,49422510123,13875847@N00,da948f1bf8,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49423195662_13875847@N00_246586ae12,49423195662,13875847@N00,246586ae12,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422968966_13875847@N00_2845ca7d2f,49422968966,13875847@N00,2845ca7d2f,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422504643_13875847@N00_e3af2c4614,49422504643,13875847@N00,e3af2c4614,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422964571_13875847@N00_5378903d99,49422964571,13875847@N00,5378903d99,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422962916_13875847@N00_8ce6a247ee,49422962916,13875847@N00,8ce6a247ee,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422497368_13875847@N00_5a5524d080,49422497368,13875847@N00,5a5524d080,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422496718_13875847@N00_9a216198e0,49422496718,13875847@N00,9a216198e0,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49423184897_13875847@N00_3f6e315eaa,49423184897,13875847@N00,3f6e315eaa,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422495628_13875847@N00_4cd4a54a12,49422495628,13875847@N00,4cd4a54a12,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422958126_13875847@N00_0802a96dd4,49422958126,13875847@N00,0802a96dd4,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422956881_13875847@N00_fbc01b2b3c,49422956881,13875847@N00,fbc01b2b3c,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422955076_13875847@N00_c7d2c9a7e6,49422955076,13875847@N00,c7d2c9a7e6,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422489278_13875847@N00_39c3b36140,49422489278,13875847@N00,39c3b36140,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49423176382_13875847@N00_0766e86758,49423176382,13875847@N00,0766e86758,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422950781_13875847@N00_909056eb35,49422950781,13875847@N00,909056eb35,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422949576_13875847@N00_b205589dfe,49422949576,13875847@N00,b205589dfe,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422947561_13875847@N00_5b0a46fd92,49422947561,13875847@N00,5b0a46fd92,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422946036_13875847@N00_fba973f963,49422946036,13875847@N00,fba973f963,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422944976_13875847@N00_9c2dde0640,49422944976,13875847@N00,9c2dde0640,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49423168427_13875847@N00_0c0d24bd9a,49423168427,13875847@N00,0c0d24bd9a,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49423166997_13875847@N00_523f640672,49423166997,13875847@N00,523f640672,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422941211_13875847@N00_991c9d84fa,49422941211,13875847@N00,991c9d84fa,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49422474403_13875847@N00_21392682f4,49422474403,13875847@N00,21392682f4,65535,66,"Hawaiʻi Volcanoes National Park, HI",1,0,0
49408973847_92909698@N06_85e318fe00,49408973847,92909698@N06,85e318fe00,65535,66,Resting Vulcano in Hawaii,1,0,0
49277246932_26885526@N00_ab0e37f0f0,49277246932,26885526@N00,ab0e37f0f0,65535,66,,1,0,0
49277246627_26885526@N00_b3c3945a4b,49277246627,26885526@N00,b3c3945a4b,65535,66,,1,0,0
49277043681_26885526@N00_a48ef19ed6,49277043681,26885526@N00,a48ef19ed6,65535,66,,1,0,0
49275421993_49086518@N02_45196d229a,49275421993,49086518@N02,45196d229a,65535,66,Volcanoes National Park,1,0,0
49183127817_92909698@N06_497d5e420b,49183127817,92909698@N06,497d5e420b,65535,66,The Turtle Bay (Big Island - Hawaii),1,0,0
49181885886_92909698@N06_7de01560b3,49181885886,92909698@N06,7de01560b3,65535,66,The Turtle Bay (Big Island - Hawaii),1,0,0
49181392803_92909698@N06_1ab7339f16,49181392803,92909698@N06,1ab7339f16,65535,66,The Turtle Bay (Big Island - Hawaii),1,0,0
49182094407_92909698@N06_c7a74623ce,49182094407,92909698@N06,c7a74623ce,65535,66,The Turtle Bay (Big Island - Hawaii),1,0,0
49181391328_92909698@N06_825e989056,49181391328,92909698@N06,825e989056,65535,66,The Turtle Bay (Big Island - Hawaii),1,0,0
49182092882_92909698@N06_f348f182f6,49182092882,92909698@N06,f348f182f6,65535,66,The Turtle Bay (Big Island - Hawaii),1,0,0
49182092177_92909698@N06_fa2f23e15f,49182092177,92909698@N06,fa2f23e15f,65535,66,The Turtle Bay (Big Island - Hawaii),1,0,0
49181881826_92909698@N06_c5a0a30b4e,49181881826,92909698@N06,c5a0a30b4e,65535,66,The Turtle Bay (Big Island - Hawaii),1,0,0
49159626827_92909698@N06_8c86beb3cf,49159626827,92909698@N06,8c86beb3cf,65535,66,Lost World in Hawaii,1,0,0
49159569072_92909698@N06_e0c60ce860,49159569072,92909698@N06,e0c60ce860,65535,66,Child playing with volcanic rocks,1,0,0
49158770993_92909698@N06_176c86a944,49158770993,92909698@N06,176c86a944,65535,66,Foreign nature in Hawaii,1,0,0
49159118761_92909698@N06_b43ec0c503,49159118761,92909698@N06,b43ec0c503,65535,66,Foreign plant in Hawaii,1,0,0
49158631698_92909698@N06_b0a4100dcc,49158631698,92909698@N06,b0a4100dcc,65535,66,Foreign plant in Hawaii,1,0,0
49159342877_92909698@N06_9ee483bd9c,49159342877,92909698@N06,9ee483bd9c,65535,66,Foreign plant in Hawaii,1,0,0
49129112432_92909698@N06_b292372144,49129112432,92909698@N06,b292372144,65535,66,A walk on a volcanic crater in Hawaii,1,0,0
49123466737_92909698@N06_31b806b61d,49123466737,92909698@N06,31b806b61d,65535,66,A walk on a volcanic crater in Hawaii,1,0,0
49119050063_27796688@N08_42a044b1e2,49119050063,27796688@N08,42a044b1e2,65535,66,Sea Cliffs,1,0,0
49119550306_27796688@N08_6ffa4c5878,49119550306,27796688@N08,6ffa4c5878,65535,66,Petroglyphs IV,1,0,0
49119042348_27796688@N08_f03da16edf,49119042348,27796688@N08,f03da16edf,65535,66,Petroglyphs III,1,0,0
49119729867_27796688@N08_8ebabeaa42,49119729867,27796688@N08,8ebabeaa42,65535,66,Petroglyphs II,1,0,0
49118198372_92909698@N06_037c7f08b1,49118198372,92909698@N06,037c7f08b1,65535,66,Lava field in Hawaii,1,0,0
49117582177_9000403@N06_b0987ed544,49117582177,9000403@N06,b0987ed544,65535,66,Lava Arch,1,0,0
49117566462_9000403@N06_abef71bc13,49117566462,9000403@N06,abef71bc13,65535,66,Fire In The Hole,1,0,0
49115042146_92909698@N06_821bd8f5ab,49115042146,92909698@N06,821bd8f5ab,65535,66,Lava rocks,1,0,0
49114538293_92909698@N06_fc94b3b4b5,49114538293,92909698@N06,fc94b3b4b5,65535,66,Wild coast in Hawaii,1,0,0
49114538078_92909698@N06_b7a78845bf,49114538078,92909698@N06,b7a78845bf,65535,66,Palms in Hawaii,1,0,0
49111215862_92909698@N06_316c9e6b4d,49111215862,92909698@N06,316c9e6b4d,65535,66,Paradise Road in Hawaii,1,0,0
49110512113_92909698@N06_9cdbe6eb03,49110512113,92909698@N06,9cdbe6eb03,65535,66,Wild Coast in Hawaii,1,0,0
49110044307_92909698@N06_943079614f,49110044307,92909698@N06,943079614f,65535,66,Vulcanic ride with the mustang,1,0,0
49109846811_92909698@N06_e18e98888f,49109846811,92909698@N06,e18e98888f,65535,66,Vulcanic ride with the mustang,1,0,0
49109537322_92909698@N06_2749ea504f,49109537322,92909698@N06,2749ea504f,65535,66,Coast of Hawaii,1,0,0
49108834713_92909698@N06_92421f19c5,49108834713,92909698@N06,92421f19c5,65535,66,Resting volcano,1,0,0
49087878918_69121433@N00_20f158e9c5,49087878918,69121433@N00,20f158e9c5,65535,66,Hawaii 2019 mxp,1,0,0
49088336692_69121433@N00_155038b3fc,49088336692,69121433@N00,155038b3fc,65535,66,Hawaii 2019 mxp,1,0,0
49088002341_69121433@N00_bbd2aed8af,49088002341,69121433@N00,bbd2aed8af,65535,66,Hawaii 2019 mxp,1,0,0
49088119262_69121433@N00_0de4d82acc,49088119262,69121433@N00,0de4d82acc,65535,66,Hawaii 2019 mxp,1,0,0
49087377613_69121433@N00_31c4cac7da,49087377613,69121433@N00,31c4cac7da,65535,66,Hawaii 2019 mxp,1,0,0
49087371558_69121433@N00_0a379e7297,49087371558,69121433@N00,0a379e7297,65535,66,Hawaii 2019 mxp,1,0,0
49088091572_69121433@N00_64bb2842c9,49088091572,69121433@N00,64bb2842c9,65535,66,Hawaii 2019 mxp,1,0,0
49087299358_69121433@N00_3695fd1740,49087299358,69121433@N00,3695fd1740,65535,66,Hawaii 2019 mxp,1,0,0
49087299138_69121433@N00_d7d50dd9cd,49087299138,69121433@N00,d7d50dd9cd,65535,66,Hawaii 2019 mxp,1,0,0
49087507096_69121433@N00_530ef1cb22,49087507096,69121433@N00,530ef1cb22,65535,66,Hawaii 2019 mxp,1,0,0
49086998733_69121433@N00_39da37953b,49086998733,69121433@N00,39da37953b,65535,66,Hawaii 2019 mxp,1,0,0
49086670943_69121433@N00_590c3c8dba,49086670943,69121433@N00,590c3c8dba,65535,66,Hawaii 2019 mxp,1,0,0
49086669673_69121433@N00_af16ca9d19,49086669673,69121433@N00,af16ca9d19,65535,66,Hawaii 2019 mxp,1,0,0
49087138546_69121433@N00_5c90f4b62f,49087138546,69121433@N00,5c90f4b62f,65535,66,Hawaii 2019 mxp,1,0,0
49087138101_69121433@N00_6458ac13df,49087138101,69121433@N00,6458ac13df,65535,66,Hawaii 2019 mxp,1,0,0
49086607713_69121433@N00_89fb94f1a8,49086607713,69121433@N00,89fb94f1a8,65535,66,Hawaii 2019 mxp,1,0,0
49087316437_69121433@N00_e191e4e9e6,49087316437,69121433@N00,e191e4e9e6,65535,66,Hawaii 2019 mxp,1,0,0
49087057366_69121433@N00_db80cd5ac3,49087057366,69121433@N00,db80cd5ac3,65535,66,Hawaii 2019 mxp,1,0,0
49087213657_69121433@N00_bfccf7f818,49087213657,69121433@N00,bfccf7f818,65535,66,Hawaii 2019 mxp,1,0,0
49087000501_69121433@N00_291bb673b5,49087000501,69121433@N00,291bb673b5,65535,66,Hawaii 2019 mxp,1,0,0
49087209302_69121433@N00_aa9f23a263,49087209302,69121433@N00,aa9f23a263,65535,66,Hawaii 2019 mxp,1,0,0
49086482428_69121433@N00_ed061ed595,49086482428,69121433@N00,ed061ed595,65535,66,Hawaii 2019 mxp,1,0,0
49086989336_69121433@N00_df4301c60b,49086989336,69121433@N00,df4301c60b,65535,66,Hawaii 2019 mxp,1,0,0
49086989101_69121433@N00_364b9d9f8c,49086989101,69121433@N00,364b9d9f8c,65535,66,Hawaii 2019 mxp,1,0,0
49086978196_69121433@N00_2905d314b7,49086978196,69121433@N00,2905d314b7,65535,66,Hawaii 2019 mxp,1,0,0
